corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00370200,아이로보틱스,066430,K,주주총회소집공고,20260430001868,아이로보틱스,20260430,정
01594791,나우로보틱스,459510,K,주주총회소집공고,20260430001642,나우로보틱스,20260430,
00104810,소노스퀘어,007720,K,주주총회소집공고,20260430001605,소노스퀘어,20260430,
00397289,오텍,067170,K,주주총회소집공고,20260430001362,오텍,20260430,
00206686,케이피엠테크,042040,K,주주총회소집공고,20260430001284,케이피엠테크,20260430,
00159209,한전기술,052690,Y,주주총회소집공고,20260430001131,한전기술,20260430,
01235296,셀리드,299660,K,주주총회소집공고,20260430000921,셀리드,20260430,
01050738,솔트룩스,304100,K,주주총회소집공고,20260430000559,솔트룩스,20260430,정
01003040,케이사인,192250,K,주주총회소집공고,20260430000059,케이사인,20260430,
00876166,KBG,318000,K,주주총회소집공고,20260429001162,KBG,20260430,
00688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260430001927,나상록,20260430,
00111722,미래에셋증권,006800,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260430001923,구종회,20260430,
00129420,까뮤이앤씨,013700,Y,주식등의대량보유상황보고서(일반),20260430001916,베이스,20260430,
00111722,미래에셋증권,006800,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20260430001911,강성범,20260430,
00561723,쏘닉스,088280,K,주식등의대량보유상황보고서(약식),20260430001909,엘앤에스벤처캐피탈,20260430,
00138297,STX,011810,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260430001903,홍라정,20260430,
00138297,STX,011810,Y,주식등의대량보유상황보고서(일반),20260430001900,에이피씨머큐리,20260430,
00301422,스모트로닉,066590,K,주식등의대량보유상황보고서(일반),20260430001899,퓨트로닉,20260430,정
00119672,두올,016740,Y,주식등의대량보유상황보고서(일반),20260430001896,프리미어성장전략엠앤에이사모투자,20260430,정
00301422,스모트로닉,066590,K,임원ㆍ주요주주특정증권등소유상황보고서,20260430001891,고진호,20260430,
00399694,SOOP,067160,K,임원ㆍ주요주주특정증권등소유상황보고서,20260430001881,편원진,20260430,
