Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,61180475,319302689741,5805169909,-1478483.0,-26270160635.0,1140811.0,21363228753.0,-24786.0,3295806598.0,-126103.0,-126634468.0,35932.0,-349461906.0,71684.0,2351521989.0,0.0,0.0,-6959.0,-315108950.0,669.0,1747006033.0,484402.0,1319184845.0,-121944.0,291940439.0,23
1차 철강 제조업,32859542,852033385218,38356344461,876973.0,-145505128042.0,-463059.0,86094266158.0,-231365.0,63150530278.0,-58188.0,13670718779.0,-15116.0,485937815.0,-167136.0,10716124045.0,1860.0,10998500.0,-28809.0,30585417970.0,61123.0,7991870799.0,-139827.0,-2385368556.0,-42722.0,-1354299838.0,59
가구 제조업,622808,2886239936,112837451,70624.0,359717450.0,-56973.0,-277710470.0,-2536.0,-32706459.0,-214.0,1767481.0,-195.0,-2717850.0,-1939.0,-25010490.0,-17.0,-610300.0,-173.0,-6205100.0,2.0,69800.0,-1084.0,-2667750.0,-10031.0,-46632771.0,9
가전제품 및 정보통신장비 소매업,56371,432461245,10103480,23856.0,187817765.0,-20223.0,-158528770.0,-4207.0,-33228115.0,-234.0,-1919480.0,0.0,0.0,0.0,0.0,0.0,0.0,-3973.0,-31308635.0,0.0,0.0,571.0,3920320.0,3.0,18800.0,2
가정용 기기 제조업,834201,14563129206,1087047996,182795.0,1258181358.0,-205798.0,-1870033936.0,7547.0,631126333.0,-7405.0,-523981467.0,-255.0,-19585600.0,15385.0,1186917600.0,0.0,0.0,0.0,0.0,-178.0,-12224200.0,-3631.0,-49354630.0,19087.0,30080875.0,8
"가죽, 가방 및 유사제품 제조업",329054,3879873275,110579300,28999.0,250716435.0,-3415.0,96314745.0,-23921.0,-336479040.0,-2296.0,-24728590.0,-4918.0,-71964980.0,-1025.0,-15042570.0,-771.0,-9550600.0,-16000.0,-233478050.0,1389.0,20389670.0,-993.0,5921920.0,-670.0,-16474060.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,19240,471099475,5977700,6118.0,149728325.0,-4299.0,-105209600.0,-1842.0,-45077875.0,-237.0,-5805650.0,-44.0,-1076250.0,-669.0,-16362775.0,0.0,0.0,-890.0,-21784350.0,-2.0,-48850.0,23.0,559150.0,0.0,0.0,1
건물 건설업,83165486,1214699927559,61506645713,2853629.0,72281174325.0,-2408061.0,-55946985331.0,-558232.0,-19731457756.0,604985.0,18056284995.0,-31936.0,-525626972.0,1450105.0,-7702605297.0,1782.0,5095265.0,-313181.0,-10162556850.0,-2252957.0,-19346806257.0,130765.0,2749450119.0,-18101.0,647818643.0,24
건물설비 설치 공사업,88957,1066123960,879195,6621.0,81627545.0,-5481.0,-63643165.0,-209.0,823150.0,-310.0,-1110350.0,-75.0,-1695000.0,220.0,4623900.0,0.0,0.0,0.0,0.0,-44.0,-995400.0,-407.0,-6466765.0,-524.0,-12340765.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",11494909,548331371982,19632295653,-264414.0,1074171106.0,441538.0,13056936401.0,-141031.0,-12009631622.0,-185785.0,-10616834417.0,-7366.0,-1241231900.0,-43197.0,-4094959925.0,0.0,0.0,132808.0,5283822975.0,-37896.0,-1361525505.0,-59092.0,-3918370435.0,22999.0,1796894550.0,16
"건축자재, 철물 및 난방장치 도매업",1581596,2736962126,42031431,-74069.0,-134573370.0,74121.0,133821793.0,-895.0,-1534019.0,-895.0,-1534019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-317.0,-548727.0,1160.0,2834323.0,1
"경비, 경호 및 탐정업",192810,15290179850,4200775500,96582.0,7633943000.0,-83241.0,-6578073650.0,-13479.0,-1066846650.0,-11947.0,-948754600.0,-272.0,-21266700.0,14432.0,1137359300.0,0.0,0.0,-11469.0,-901944900.0,-4223.0,-332242850.0,-28.0,-2100100.0,166.0,13077400.0,1
고무제품 제조업,1953732,33533758475,4232175628,689389.0,3811713682.0,-492233.0,-1924758129.0,-200122.0,-1896724589.0,-14129.0,-815229234.0,-7497.0,-272080770.0,41776.0,-908261625.0,1344.0,14568430.0,-41020.0,9060610.0,-181050.0,47296900.0,9697.0,110786530.0,-6731.0,-101017494.0,8
"곡물가공품, 전분 및 전분제품 제조업",1810765,3650686771,56475587,316292.0,552815849.0,-214516.0,-270190061.0,-65653.0,-167133960.0,-16706.0,-55336241.0,-1094.0,-2962774.0,64.0,181760.0,1843.0,5341411.0,-58521.0,-139009231.0,8761.0,24651115.0,-25710.0,-98853866.0,-10413.0,-16637962.0,7
