티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5320,652296,3379142330,-0.37,3698020,0.11,-58013.0,-304667565.0,55637.0,292453495.0,262.0,1380480.0,-6.0,-34890.0,-138.0,-730020.0,0.0,0.0,0.0,0.0,172.0,911500.0,234.0,1233890.0,1840.0,9440930.0,274.0,1392660.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8280,25936,213269175,2.1,1076290,0.5,-2837.0,-23448560.0,4430.0,36533220.0,-431.0,-3506610.0,-431.0,-3506610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,-8262960.0,-162.0,-1315090.0
027410,BGF,유가,기타 금융업,지주회사,4215,434796,1826939715,1.57,1141865,0.06,48072.0,200419807.0,-32867.0,-136505155.0,-20443.0,-85704847.0,-20939.0,-88037305.0,0.0,0.0,0.0,0.0,-13740.0,-57230145.0,13154.0,55070448.0,1082.0,4492155.0,4855.0,20166285.0,383.0,1623910.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,140700,278535,38580425950,11.49,1888826200,3.93,-69513.0,-9662872300.0,51632.0,7137604750.0,18067.0,2551228450.0,3032.0,429260300.0,-1279.0,-170003900.0,4557.0,628083050.0,0.0,0.0,9896.0,1400251150.0,1861.0,263637850.0,-167.0,-23662500.0,-19.0,-2298400.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,20250,1296767,26162363555,2.79,2907439610,9.8,-187861.0,-3798925040.0,5994.0,123849430.0,186286.0,3763949630.0,151511.0,3056213860.0,-19887.0,-403796640.0,9549.0,195498605.0,2408.0,48941675.0,-10982.0,-224378625.0,53085.0,1079234430.0,-4169.0,-83828520.0,-250.0,-5045500.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",57000,29644,1631324450,5.36,9061700,0.32,5945.0,327795400.0,-5753.0,-317021500.0,-538.0,-28859100.0,-356.0,-19636800.0,0.0,0.0,0.0,0.0,0.0,0.0,785.0,43758500.0,-967.0,-52980800.0,347.0,18127200.0,-1.0,-42000.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,27300,8711,231459750,2.82,2740200,1.18,58.0,2026850.0,-253.0,-7056050.0,-10.0,-271450.0,-10.0,-271450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,5431850.0,-5.0,-131200.0
001040,CJ,유가,기타 금융업,지주회사,223000,109595,24437509500,0.0,1532205750,4.93,19278.0,4306598750.0,-26242.0,-5863702750.0,5135.0,1149206000.0,1155.0,259874750.0,857.0,191628500.0,16521.0,3684254500.0,0.0,0.0,-15848.0,-3533896500.0,2450.0,547344750.0,1691.0,377127250.0,138.0,30770750.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6090,427127,2613074455,0.0,15895980,0.61,-116990.0,-717619765.0,124922.0,765922275.0,-3778.0,-22915730.0,-2036.0,-12285090.0,-38.0,-232230.0,0.0,0.0,0.0,0.0,-1704.0,-10398410.0,0.0,0.0,0.0,0.0,-4154.0,-25386780.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,184000,4537,831319650,0.71,9749300,1.17,-314.0,-58070250.0,-628.0,-115022200.0,742.0,136472450.0,782.0,143807700.0,-13.0,-2383500.0,-27.0,-4952550.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,36620000.0,0.0,0.0
