티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4535,204587,923133988,-1.31,1104775,0.12,67020.0,301773226.0,-70750.0,-318663626.0,-3402.0,-15320310.0,-22.0,-99770.0,-3017.0,-13576625.0,0.0,0.0,0.0,0.0,0.0,0.0,-363.0,-1643915.0,1892.0,8508435.0,5240.0,23702275.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7890,18975,148823220,0.64,134130,0.09,-1985.0,-15634710.0,3250.0,25480360.0,-1373.0,-10690700.0,-1351.0,-10516520.0,-7.0,-55590.0,-15.0,-118590.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,821610.0,3.0,23440.0
027410,BGF,유가,기타 금융업,지주회사,3840,115319,443596235,-2.41,5770140,1.3,39323.0,151729980.0,-39741.0,-153262125.0,425.0,1559290.0,-20.0,-178700.0,-2.0,-7695.0,-679.0,-2607465.0,1844.0,7111495.0,0.0,0.0,-718.0,-2758345.0,4.0,15450.0,-11.0,-42595.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,116300,33722,3910225550,-1.27,459993700,10.64,-3958.0,-458300350.0,7639.0,880940500.0,-3655.0,-419568550.0,-3512.0,-404583850.0,2060.0,240361200.0,-771.0,-89127000.0,-18.0,-2069700.0,-1338.0,-155476600.0,-259.0,-30018900.0,-45.0,-5255400.0,19.0,2183800.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,15570,979334,15187963720,1.43,2560195770,14.74,-248209.0,-3852935305.0,118338.0,1834818540.0,138978.0,2155098130.0,18793.0,294607895.0,17027.0,265674225.0,2325.0,36563320.0,0.0,0.0,58602.0,904100510.0,3671.0,57577240.0,-9196.0,-138357520.0,89.0,1376155.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",42250,1638,69600950,-1.74,0,0.0,23.0,992750.0,-618.0,-26299000.0,592.0,25180250.0,48.0,2068150.0,-4.0,-170000.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,23282100.0,3.0,126000.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,23250,353,8190800,-1.27,0,0.0,47.0,1099150.0,-47.0,-1099400.0,0.0,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,189300,94246,17898182050,-0.11,890566900,3.91,-18007.0,-3446601850.0,16664.0,3181616800.0,2281.0,445206050.0,-5516.0,-1039432000.0,1101.0,208714200.0,1736.0,329546150.0,-48.0,-9072200.0,2604.0,494294500.0,2404.0,461151900.0,-921.0,-177026200.0,-17.0,-3194800.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",6140,621337,3766584055,1.82,75147810,2.0,-228304.0,-1389480325.0,211153.0,1285449970.0,17068.0,103336900.0,17115.0,103753835.0,-67.0,-406800.0,-767.0,-4709210.0,0.0,0.0,2071.0,12543860.0,-1284.0,-7844785.0,-5011.0,-30151220.0,5094.0,30844675.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,161500,14145,2259539700,0.69,4505800,0.2,1091.0,173734500.0,903.0,146875100.0,-1994.0,-320611400.0,26.0,4346100.0,-30.0,-4789500.0,58.0,9150400.0,0.0,0.0,0.0,0.0,-2048.0,-329318400.0,0.0,0.0,0.0,1800.0
