티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5070,127348,654247935,-3.61,464320,0.07,36938.0,189962440.0,-42926.0,-220446800.0,37.0,187680.0,56.0,285450.0,-36.0,-183960.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,86190.0,5951.0,30296680.0,0.0,0.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7890,4680,37005290,-0.38,332290,0.9,1866.0,14750070.0,-1223.0,-9660240.0,-643.0,-5089830.0,-643.0,-5089830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
027410,BGF,유가,기타 금융업,지주회사,4405,197755,874634660,-2.65,35958390,4.11,-4747.0,-21524998.0,-38952.0,-172498169.0,44403.0,197159307.0,-917.0,-4196460.0,3767.0,16762155.0,5640.0,25094635.0,-2807.0,-12441565.0,0.0,0.0,38720.0,171940542.0,-704.0,-3136140.0,0.0,0.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,125100,33673,4176037450,1.79,1404874400,30.62,-3397.0,-422006750.0,1955.0,240388400.0,1446.0,182117050.0,63.0,9748000.0,1658.0,206437600.0,882.0,109742850.0,0.0,0.0,-1015.0,-126314800.0,-152.0,-18737000.0,-4.0,-498700.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,18430,567704,10523579570,-0.11,914282000,8.18,-19187.0,-365843250.0,41072.0,748247505.0,-21628.0,-377663455.0,65323.0,1215925530.0,-18468.0,-338718500.0,-2197.0,-39791650.0,0.0,0.0,-60537.0,-1108628675.0,-5749.0,-106450160.0,-260.0,-4796000.0,3.0,55200.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",47750,4021,192374350,-0.1,4636250,1.83,491.0,23424850.0,-496.0,-23728200.0,5.0,303350.0,3.0,207850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95500.0,0.0,0.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,28600,1041,29473800,-0.35,482100,1.64,-387.0,-10868150.0,386.0,10838850.0,1.0,29300.0,1.0,29300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,203000,67308,13922979750,-3.33,3317426750,18.67,-7666.0,-1578030500.0,2409.0,472749750.0,5023.0,1054199750.0,2910.0,599280750.0,-190.0,-38944500.0,1324.0,276751750.0,0.0,0.0,-1498.0,-298096000.0,2478.0,515408750.0,234.0,51081000.0,0.0,0.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4805,316821,1527190843,-0.93,424160975,27.77,-5022.0,-23778977.0,3659.0,17157197.0,355.0,1758340.0,298.0,1484455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,273885.0,1000.0,4825000.0,8.0,38440.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,177900,8728,1559762300,-2.95,17148600,1.1,-113.0,-19348700.0,-2115.0,-376992900.0,2228.0,396341600.0,3809.0,679341100.0,-477.0,-85350800.0,-612.0,-109562300.0,0.0,0.0,-492.0,-88086400.0,0.0,0.0,0.0,0.0,0.0,0.0
