Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,9894675,132928012649,6454777527,941616.0,16959860234.0,-1050423.0,-12224455059.0,111263.0,-4704886338.0,22276.0,1872789952.0,-10145.0,-744677650.0,120703.0,3178242350.0,2596.0,128977300.0,-61906.0,-8975061925.0,37945.0,-117904815.0,-260.0,-51496411.0,-2196.0,20977574.0,23
1차 철강 제조업,22052525,595029871528,24442803822,143666.0,-25352690590.0,-870845.0,55125713.0,653613.0,23420485915.0,-75344.0,1173036217.0,1953.0,188846445.0,319991.0,8818208005.0,-3294.0,-57495392.0,137078.0,3273992515.0,273644.0,10168275025.0,73436.0,1860538759.0,130.0,16540203.0,59
가구 제조업,587867,1827969300,80698906,73801.0,76419572.0,-75711.0,-30447946.0,-1460.0,-51641365.0,69.0,840705.0,-5.0,-55100.0,-1365.0,-46203800.0,-171.0,-6463850.0,0.0,0.0,12.0,240680.0,3433.0,5839694.0,-63.0,-169955.0,9
가전제품 및 정보통신장비 소매업,23380,182646415,1808880,5071.0,40745915.0,-4811.0,-38871345.0,-128.0,-999860.0,-128.0,-999860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132.0,-874710.0,2
가정용 기기 제조업,811303,14264451529,959894770,149997.0,937967399.0,-146906.0,-859423867.0,-3445.0,-105420087.0,-12295.0,-660456237.0,-424.0,-26622800.0,4556.0,285459050.0,0.0,0.0,0.0,0.0,4718.0,296199900.0,217.0,17079680.0,137.0,9796875.0,8
"가죽, 가방 및 유사제품 제조업",402901,3478137205,98388080,-33239.0,3032775.0,60327.0,314900485.0,-28110.0,-327786800.0,-2180.0,-21387450.0,-2.0,-23160.0,-25400.0,-304853310.0,-28.0,-1662300.0,0.0,0.0,620.0,7293700.0,1232.0,10085930.0,-210.0,-232390.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,13376,331427475,16552250,-3862.0,-95847225.0,1134.0,28084900.0,2063.0,51289225.0,-4.0,-187500.0,38.0,944800.0,959.0,23798575.0,0.0,0.0,2593.0,64406700.0,8.0,197200.0,664.0,16448250.0,1.0,24850.0,1
건물 건설업,23831014,449889745422,13722242090,-1738313.0,-29316464604.0,1159553.0,19696025784.0,597993.0,10188316929.0,465116.0,7695382699.0,-44300.0,-987377400.0,-186870.0,-2752614665.0,-5075.0,-15139210.0,491924.0,8298050770.0,-122803.0,-2050015165.0,-13770.0,-384436877.0,-5463.0,-183441232.0,24
건물설비 설치 공사업,50385,836133575,15756550,14953.0,274513860.0,-9124.0,-179988895.0,-7853.0,-133711130.0,-927.0,-8540460.0,0.0,0.0,-7135.0,-128955970.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,38726165.0,25.0,460000.0,2
