corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
01276594,신한알파리츠,293940,Y,[기재정정]투자설명서(집합투자증권)(㈜신한알파위탁관리부동산투자회사),20241011000463,신한알파리츠,20241011,정
01258020,에스바이오메딕스,304360,K,불성실공시법인지정              (공시불이행),20241011900592,코스닥시장본부,20241011,코
01596920,알지노믹스,476830,K,[기재정정]증권신고서(지분증권),20241011000622,알지노믹스,20241011,정
01049167,롤링스톤,214610,K,불성실공시법인지정예고              (공시번복 5건),20241011900567,코스닥시장본부,20241011,코
00141404,블루산업개발,006740,Y,[기재정정]소송등의제기ㆍ신청(경영권분쟁소송)              ,20241011800553,블루산업개발,20241011,유
00141389,KZ정밀,036560,K,[기재정정]공개매수설명서,20241011000620,제리코파트너스,20241011,
00141404,블루산업개발,006740,Y,[기재정정]주주총회소집결의              ,20241011800562,블루산업개발,20241011,유
00141389,KZ정밀,036560,K,[기재정정]공개매수신고서,20241011000619,제리코파트너스,20241011,정
00351454,더테크놀로지,043090,K,투자판단관련주요경영사항              (조건부 투자계약 체결),20241011900555,더테크놀로지,20241011,코정
00141404,블루산업개발,006740,Y,[기재정정]의결권대리행사권유참고서류,20241011000615,블루산업개발,20241011,
00141404,블루산업개발,006740,Y,[기재정정]주주총회소집공고,20241011000614,블루산업개발,20241011,
00141404,블루산업개발,006740,Y,소송등의판결ㆍ결정              ,20241011800551,블루산업개발,20241011,유
00141404,블루산업개발,006740,Y,소송등의판결ㆍ결정              ,20241011800548,블루산업개발,20241011,유
00163345,DB,012030,Y,타법인주식및출자증권취득결정(자회사의 주요경영사항)              ,20241011800558,DB,20241011,유
00163345,DB,012030,Y,신규시설투자등(자회사의 주요경영사항)              ,20241011800559,DB,20241011,유
00872656,금양그린파워,282720,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000611,이기보,20241011,
00160843,DB하이텍,000990,Y,신규시설투자등              ,20241011800535,DB하이텍,20241011,유
00160843,DB하이텍,000990,Y,타법인주식및출자증권취득결정              ,20241011800529,DB하이텍,20241011,유
01336762,스피어,347700,K,전환가액의조정              ,20241011900557,스피어,20241011,코
01514698,엑스플러스,373200,K,소송등의제기ㆍ신청(경영권분쟁소송)              (회계장부등 열람등사 가처분신청),20241011900539,엑스플러스,20241011,코
00205003,좋은사람들,033340,K,주식등의대량보유상황보고서(약식),20241011000607,온누리투자조합,20241011,정
00148610,한화투자증권,003530,Y,투자설명서(일괄신고),20241011000606,한화투자증권,20241011,
00872656,금양그린파워,282720,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000605,이기영,20241011,
01274310,이오플로우,294090,K,[기재정정]주요사항보고서(유상증자결정),20241011000601,이오플로우,20241011,정
00131850,SK증권,001510,Y,투자설명서(일괄신고),20241011000603,SK증권,20241011,
00127857,삼익악기,002450,Y,주식등의대량보유상황보고서(일반),20241011000602,스페코,20241011,
01344202,뷰노,338220,K,주식등의대량보유상황보고서(일반),20241011000599,이예하,20241011,
01344202,뷰노,338220,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000597,이예하,20241011,
00688996,KB금융,105560,Y,최대주주등소유주식변동신고서              ,20241011800537,KB금융,20241011,유
00148610,한화투자증권,003530,Y,일괄신고추가서류(파생결합증권-주가연계증권),20241011000596,한화투자증권,20241011,
00542898,케이이엠텍,106080,K,증권발행결과(자율공시)              (제18회차 CB),20241011900517,케이이엠텍,20241011,코
00141307,영풍,000670,Y,주식등의대량보유상황보고서(일반),20241011000594,장형진,20241011,
01311408,에코프로머티,450080,Y,최대주주등소유주식변동신고서              ,20241011800532,에코프로머티,20241011,유정
00544452,이리츠코크렙,088260,Y,주식등의대량보유상황보고서(일반),20241011000593,이랜드리테일,20241011,
00181712,SK,034730,Y,[기재정정]유상증자결정(종속회사의주요경영사항)              ,20241011800526,SK,20241011,유
00378220,버킷스튜디오,066410,K,기타경영사항(자율공시)              (전환우선주의 보통주 전환청구),20241011900497,버킷스튜디오,20241011,코
01492688,드림인사이트,362990,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000590,김영호,20241011,
00560122,한울소재과학,091440,K,[기재정정]주주총회소집결의              (임시주주총회),20241011900507,한울소재과학,20241011,코정
01514698,엑스플러스,373200,K,[기재정정]기타경영사항(자율공시)              (제3회차 BW 취득후 재매각),20241011900485,엑스플러스,20241011,코정
01514698,엑스플러스,373200,K,[기재정정]기타경영사항(자율공시)              (제2회차 CB 취득후 재매각),20241011900490,엑스플러스,20241011,코정
00872656,금양그린파워,282720,K,주식등의대량보유상황보고서(일반),20241011000583,이윤철,20241011,
00160843,DB하이텍,000990,Y,특수관계인에대한출자,20241011000581,DB하이텍,20241011,공
01179617,한국비엔씨,256840,K,주식등의대량보유상황보고서(일반),20241011000578,최완규,20241011,
01237434,플리토,300080,K,[기재정정]주식매수선택권부여에관한신고,20241011000576,플리토,20241011,정
00137997,현대차증권,001500,Y,증권발행실적보고서,20241011000574,현대차증권,20241011,
01866528,교보17호스팩,489210,K,[기재정정]증권신고서(지분증권),20241011000572,교보17호스팩,20241011,정
00113535,대한해운,005880,Y,주식등의대량보유상황보고서(일반),20241011000571,에스엠상선,20241011,
00363510,제이케이시냅스,060230,K,주요사항보고서(자기전환사채매도결정),20241011000570,제이케이시냅스,20241011,
00106641,기아,000270,Y,특수관계인으로부터기타유가증권매수,20241011000569,기아,20241011,공
01514698,엑스플러스,373200,K,[기재정정]주요사항보고서(자기전환사채매도결정),20241011000561,엑스플러스,20241011,정
00158307,롯데하이마트,071840,Y,증권신고서(채무증권),20241011000560,롯데하이마트,20241011,정
00109824,대림통상,006570,Y,타인에대한채무보증결정              ,20241011800489,대림통상,20241011,유
00156150,엑시큐어하이트론,019490,Y,주식등의대량보유상황보고서(일반),20241011000558,유수,20241011,
01284876,인스피언,465480,K,증권발행실적보고서,20241011000556,인스피언,20241011,
00122694,범양건영,002410,Y,[기재정정]단일판매ㆍ공급계약체결              ,20241011800466,범양건영,20241011,유정
00210740,대화제약,067080,K,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20241011900471,대화제약,20241011,코정
00311216,에이치엔에스하이텍,044990,K,[기재정정]주요사항보고서(유상증자결정),20241011000522,에이치엔에스하이텍,20241011,
00311216,에이치엔에스하이텍,044990,K,유상증자최종발행가액확정              ,20241011600443,에이치엔에스하이텍,20241011,넥
00556907,에이스테크,088800,K,의결권대리행사권유참고서류,20241011000552,에이스테크,20241011,
00161976,한세예스24홀딩스,016450,Y,주요사항보고서(전환사채권발행결정)(자회사의 주요경영사항)              ,20241011800404,한세예스24홀딩스,20241011,유
00706715,미원홀딩스,107590,Y,주요사항보고서(자기주식취득결정)(자회사의 주요경영사항)              ,20241011800414,미원홀딩스,20241011,유
00131850,SK증권,001510,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20241011000548,SK증권,20241011,
00311216,에이치엔에스하이텍,044990,K,[기재정정]투자설명서,20241011000544,에이치엔에스하이텍,20241011,
00311216,에이치엔에스하이텍,044990,K,[발행조건확정]증권신고서(지분증권),20241011000542,에이치엔에스하이텍,20241011,
00867098,티로보틱스,117730,K,주식등의대량보유상황보고서(일반),20241011000541,안승욱,20241011,
00110893,대신증권,003540,Y,증권발행실적보고서,20241011000540,대신증권,20241011,
00160588,한화,000880,Y,특수관계인으로부터부동산매수,20241011000539,한화,20241011,공
00556907,에이스테크,088800,K,주식등의대량보유상황보고서(일반),20241011000537,구관영,20241011,
00160588,한화,000880,Y,특수관계인으로부터받은담보,20241011000536,한화,20241011,공
00160588,한화,000880,Y,특수관계인에대한담보제공,20241011000532,한화,20241011,공
00160588,한화,000880,Y,특수관계인에대한주식의처분,20241011000530,한화,20241011,공
00109824,대림통상,006570,Y,임원ㆍ주요주주특정증권등거래계획보고서,20241011000528,고은희,20241011,
00160588,한화,000880,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20241011000527,조병남,20241011,
00391197,하이퍼코퍼레이션,065650,K,주식등의대량보유상황보고서(일반),20241011000526,FSN,20241011,
00113191,코리안리,003690,Y,증권발행실적보고서,20241011000525,코리안리,20241011,
00363246,우원개발,046940,K,[기재정정]단일판매ㆍ공급계약체결              ,20241011900418,우원개발,20241011,코정
00863038,캐리,313760,K,[기재정정]주요사항보고서(전환사채권발행결정),20241011000494,캐리,20241011,정
00532855,한국유니온제약,080720,K,기타시장안내              (상장적격성 실질심사 관련 안내),20241011900438,코스닥시장본부,20241011,코
00623184,오늘이엔엠,192410,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000515,김상진,20241011,
00526696,웨이브일렉트로,095270,K,소속부변경              ,20241011900424,코스닥시장본부,20241011,코
00397191,팬엔터테인먼트,068050,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000513,박상익,20241011,
00833064,엠플러스,259630,K,전환사채(해외전환사채포함)발행후만기전사채취득              ,20241011900437,엠플러스,20241011,코
00532855,한국유니온제약,080720,K,횡령ㆍ배임혐의발생              ,20241011900393,한국유니온제약,20241011,코정
00532855,한국유니온제약,080720,K,주권매매거래정지              (상장적격성 실질심사 대상 (사유발생)),20241011900429,코스닥시장본부,20241011,코
00833064,엠플러스,259630,K,증권발행결과(자율공시)              ,20241011900427,엠플러스,20241011,코
00863038,캐리,313760,K,[기재정정]주요사항보고서(유상증자결정),20241011000482,캐리,20241011,정
00833064,엠플러스,259630,K,증권발행결과(자율공시)              ,20241011900426,엠플러스,20241011,코
00363510,제이케이시냅스,060230,K,대표이사변경              ,20241011900409,제이케이시냅스,20241011,코
00492894,젬백스,082270,K,[기재정정]주요사항보고서(신주인수권부사채권발행결정),20241011000483,젬백스,20241011,정
00363510,제이케이시냅스,060230,K,주식등의대량보유상황보고서(약식),20241011000503,상상인저축은행,20241011,
00115977,아이에스동서,010780,Y,합병등종료보고서(합병),20241011000502,아이에스동서,20241011,
01596920,알지노믹스,476830,K,[기재정정]주요사항보고서(유상증자결정),20241011000498,알지노믹스,20241011,
00266961,NAVER,035420,Y,임원ㆍ주요주주특정증권등소유상황보고서,20241011000497,장준영,20241011,
00397191,팬엔터테인먼트,068050,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000496,박상현,20241011,
01016309,한켐,457370,K,증권발행실적보고서,20241011000495,한켐,20241011,
01234297,미원에스씨,268280,Y,주요사항보고서(자기주식취득결정),20241011000476,미원에스씨,20241011,
00828497,한미약품,128940,Y,임원ㆍ주요주주특정증권등소유상황보고서,20241011000492,국민연금공단,20241011,
00156150,엑시큐어하이트론,019490,Y,[기재정정]주요사항보고서(전환사채권발행결정),20241011000435,엑시큐어하이트론,20241011,정
01275489,셀비온,308430,K,증권발행실적보고서,20241011000490,셀비온,20241011,
00120182,NH투자증권,005940,Y,투자설명서(일괄신고),20241011000489,NH투자증권,20241011,
00397191,팬엔터테인먼트,068050,K,임원ㆍ주요주주특정증권등소유상황보고서,20241011000488,박영석,20241011,
01866528,교보17호스팩,489210,K,증권신고서(지분증권),20241011000486,교보17호스팩,20241011,정
00199076,동일기연,032960,K,주식등의대량보유상황보고서(일반),20241011000485,손동준,20241011,
00296290,키움증권,039490,Y,증권발행실적보고서,20241011000480,키움증권,20241011,
00357360,한세엠케이,069640,Y,주요사항보고서(전환사채권발행결정),20241011000461,한세엠케이,20241011,
