날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-14,3211674893321,-27093825968,-4141089409066,956508341713,0,KOSPI
2026-07-14,158714413608,18600808316,69786879274,-247102101198,0,KOSDAQ
