티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4960.0,180901.0,890216366.0,0.4,571880.0,0.06,3239.0,15143261.0,12416.0,61914750.0,-11368.0,-55859171.0,439.0,2177440.0,0.0,0.0,-11717.0,-57590211.0,0.0,0.0,0.0,0.0,-90.0,-446400.0,-4445.0,-21977240.0,158.0,778400.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8050.0,9714.0,77138585.0,0.5,7959680.0,10.32,3404.0,26985615.0,-3535.0,-28022065.0,-16.0,-120000.0,-16.0,-120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,1156450.0
027410,BGF,유가,기타 금융업,지주회사,4115.0,181608.0,741963097.0,-2.02,46077600.0,6.21,42672.0,173926810.0,-43984.0,-179342818.0,1296.0,5352543.0,2650.0,10876299.0,0.0,0.0,-123.0,-506145.0,-1040.0,-4231646.0,0.0,0.0,-191.0,-785965.0,0.0,-1440.0,16.0,64905.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,115000.0,64886.0,7459422856.0,-0.26,221979900.0,2.86,1981.0,225527550.0,11853.0,1358500750.0,-13820.0,-1582411600.0,-5506.0,-633911200.0,319.0,37352900.0,-1305.0,-148896950.0,0.0,0.0,-6917.0,-789834950.0,-412.0,-47234300.0,-14.0,-1616700.0,0.0,0.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,18420.0,921541.0,16892012835.0,-2.02,2338786270.0,12.96,70703.0,1294133110.0,-100509.0,-1845259510.0,22845.0,423702005.0,-47674.0,-874649030.0,-36913.0,-675279285.0,1830.0,34245955.0,0.0,0.0,2816.0,53561265.0,17785.0,325646890.0,7048.0,129016855.0,-87.0,-1592460.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",47550.0,3861.0,181903750.0,-0.52,4675950.0,1.92,1340.0,63295500.0,-1408.0,-66526050.0,3.0,195800.0,22.0,1099250.0,0.0,0.0,-6.0,-285300.0,0.0,0.0,0.0,0.0,-13.0,-618150.0,61.0,2846900.0,4.0,187850.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,27550.0,816.0,21840450.0,1.66,1827050.0,8.37,-132.0,-3478850.0,141.0,3720550.0,-14.0,-374850.0,-14.0,-374850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,133150.0
001040,CJ,유가,기타 금융업,지주회사,183700.0,244735.0,44327758750.0,-0.16,1693069800.0,3.29,15571.0,2803135250.0,57868.0,10496171800.0,-76072.0,-13778614150.0,17158.0,3082881000.0,-3855.0,-699717950.0,-77731.0,-14067935900.0,0.0,0.0,-22974.0,-4162554150.0,11327.0,2068188050.0,2473.0,450060000.0,160.0,29247100.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5030.0,602414.0,3001304571.0,-1.37,269955160.0,8.99,113352.0,560510231.0,-112274.0,-554724046.0,-2360.0,-12167715.0,-1884.0,-9772755.0,50.0,250820.0,-197.0,-990910.0,0.0,0.0,0.0,0.0,-329.0,-1654870.0,500.0,2505630.0,782.0,3875900.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,159800.0,18190.0,2849962300.0,-0.68,38268400.0,1.34,408.0,53550800.0,-3856.0,-598342800.0,3104.0,491290900.0,4552.0,717330400.0,-505.0,-78885500.0,-457.0,-71255200.0,0.0,0.0,-486.0,-75898800.0,0.0,0.0,343.0,53344900.0,1.0,156200.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",119400.0,85169.0,10045150900.0,4.55,815192400.0,6.58,-7180.0,-835919050.0,-1621.0,-207239850.0,9109.0,1079796200.0,-4668.0,-551129800.0,6069.0,719091450.0,1065.0,125894400.0,-103.0,-12186000.0,4177.0,496790050.0,2569.0,301336600.0,-307.0,-36520600.0,-1.0,-116700.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2675.0,185704.0,495366870.0,-0.74,38279975.0,7.73,9354.0,25186875.0,-9747.0,-26204890.0,290.0,776175.0,290.0,776175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,226155.0,6.0,15685.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,14740.0,217.0,3201420.0,-0.07,0.0,0.0,-9.0,-132850.0,0.0,0.0,9.0,132850.0,9.0,132850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,87300.0,4385.0,380304700.0,-0.8,1660400.0,0.44,615.0,52799450.0,-591.0,-50919000.0,-1.0,98450.0,-1.0,98450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-3463700.0,17.0,1484800.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",195900.0,60598.0,11810181050.0,-0.61,2783658450.0,18.8,11810.0,2296733600.0,-2330.0,-448678300.0,-9449.0,-1842028200.0,-3777.0,-736314150.0,-383.0,-74649250.0,-293.0,-57147600.0,0.0,0.0,-5035.0,-981474900.0,38.0,7366000.0,-25.0,-4888600.0,-6.0,-1138500.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,131300.0,4036.0,527065300.0,0.15,60020000.0,11.39,1629.0,212711050.0,-1738.0,-226909150.0,-19.0,-2508300.0,-19.0,-2508300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10444000.0,48.0,6262400.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4895.0,31426.0,152503390.0,0.82,6770445.0,4.44,-1766.0,-8723755.0,1169.0,5804505.0,532.0,2605125.0,683.0,3344270.0,0.0,0.0,-57.0,-279015.0,0.0,0.0,0.0,0.0,-94.0,-460130.0,103.0,497490.0,-38.0,-183365.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",80900.0,882.0,70137100.0,1.13,7372300.0,10.51,84.0,6593000.0,-69.0,-5394900.0,-16.0,-1277100.0,-16.0,-1277100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79000.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1883.0,1414010.0,2667494004.0,-1.41,102118116.0,3.83,-70756.0,-132780828.0,50753.0,94881455.0,17883.0,33762723.0,1473.0,2773659.0,0.0,0.0,-219.0,-412377.0,0.0,0.0,17028.0,32152758.0,-399.0,-751317.0,3987.0,7516708.0,-1867.0,-3380058.0
005830,DB손해보험,유가,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",188400.0,275859.0,51400173900.0,-1.15,8583683650.0,15.98,-7733.0,-1447720600.0,29858.0,5532763450.0,-22080.0,-4076539950.0,-13765.0,-2550425050.0,3920.0,738287600.0,-22907.0,-4263496950.0,0.0,0.0,12561.0,2352844050.0,-1888.0,-353545000.0,-48.0,-9059400.0,3.0,556500.0
016610,DB증권,유가,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",14120.0,104415.0,1453809245.0,0.0,76866570.0,4.21,4920.0,67494050.0,14739.0,206183320.0,-20149.0,-280489980.0,1870.0,26409230.0,0.0,0.0,-1791.0,-24845610.0,0.0,0.0,-20143.0,-280853400.0,-85.0,-1200200.0,490.0,6812500.0,0.0,110.0
000990,DB하이텍,유가,반도체 제조업,반도체 제조,90000.0,473685.0,42802687650.0,-5.26,8089198650.0,15.47,147905.0,13323014650.0,-180323.0,-16277083900.0,31880.0,2904349150.0,52068.0,4707830500.0,574.0,51564300.0,-7185.0,-660865050.0,0.0,0.0,-8379.0,-729771550.0,-5198.0,-464407400.0,295.0,27909900.0,243.0,21810200.0
