날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-26,761514681877,1599408860572,-2246091857589,-114831684860,0,KOSPI
2026-08-26,-105421677069,4115989126,193081033388,-91775345445,0,KOSDAQ
