Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,63103281,272015147915,4953749881,1227243.0,591734046.0,-1224173.0,-7240301280.0,-16133.0,6278443072.0,-56401.0,1623693540.0,3512.0,-1159392872.0,-4790.0,-1158137550.0,-4006.0,-459095475.0,80984.0,8500992886.0,-35458.0,-1101627957.0,30262.0,664794303.0,-17199.0,-294670141.0,23
1차 철강 제조업,14581754,306006668708,14347108621,957552.0,-14474929124.0,-996222.0,25176863943.0,-54035.0,-11190273882.0,-49559.0,-8584275571.0,3695.0,-813382093.0,-101524.0,-2384836410.0,-8161.0,-241895840.0,36040.0,-1716730146.0,34932.0,2557477392.0,64938.0,349429319.0,27767.0,138909744.0,59
가구 제조업,1101665,5453026809,113141044,141808.0,782799700.0,-138383.0,-779043170.0,-1964.0,-421004.0,-679.0,-8403814.0,-2606.0,-30768500.0,-273.0,-3245790.0,-35.0,-1525150.0,-2.0,-23660.0,1631.0,43545900.0,64.0,4224103.0,-1525.0,-7559629.0,9
가전제품 및 정보통신장비 소매업,53125,411716945,11532220,6038.0,46093130.0,-7587.0,-58281140.0,1627.0,12701900.0,1661.0,12951510.0,-19.0,-139960.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-109650.0,-131.0,-943190.0,53.0,429300.0,2
가정용 기기 제조업,805784,17652328457,901068847,112944.0,1809499713.0,-93791.0,-1199887282.0,-6990.0,-656920722.0,-357.0,-290345072.0,-76.0,-4211650.0,-54.0,-3746100.0,0.0,0.0,-5184.0,-287521100.0,2079.0,114003400.0,-12268.0,43498781.0,105.0,3809510.0,8
"가죽, 가방 및 유사제품 제조업",592435,6613867695,124926695,8140.0,107888605.0,31608.0,335759585.0,-38663.0,-404538430.0,-7368.0,-62214170.0,-2362.0,-23929250.0,-452.0,-3555490.0,-131.0,-6958500.0,-18604.0,-220275730.0,-1714.0,6462380.0,124.0,-24778450.0,-1209.0,-14331310.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,9608,224430800,38082450,47.0,1152525.0,660.0,15234750.0,-717.0,-16621775.0,-331.0,-7718450.0,9.0,216375.0,-1022.0,-23862600.0,0.0,0.0,-892.0,-20829350.0,1519.0,35572250.0,10.0,234500.0,0.0,0.0,1
건물 건설업,4659020,36256128198,2487419581,551483.0,6750854798.0,63521.0,-712398355.0,-613172.0,-6546932390.0,-221904.0,-2224458086.0,-63974.0,-1240165112.0,-28970.0,-717470481.0,-6247.0,-33441630.0,-246515.0,-1530353529.0,-45559.0,-800984602.0,-2755.0,471455064.0,923.0,37020883.0,24
건물설비 설치 공사업,84738,883520667,18040,17516.0,228202317.0,-14078.0,-200612592.0,-3016.0,-32179215.0,-1156.0,-5472560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1860.0,-26706655.0,1162.0,12095350.0,-1584.0,-7505860.0,2
