티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,461117300,193229280930.0,0.24,KOSPI
006840,0,13247561,0,77100805020.0,0.0,KOSPI
027410,155884,95716791,621977160,381909996090.0,0.16,KOSPI
282330,79385,17283906,9764355000,2125920438000.0,0.46,KOSPI
138930,57285,310327033,1066073850,5775186084130.0,0.02,KOSPI
001460,6211,6246150,219869400,221113710000.0,0.1,KOSPI
001465,0,2153850,0,50723167500.0,0.0,KOSPI
001040,528399,29176998,80316648000,4434903696000.0,1.81,KOSPI
079160,2841992,165582471,12874223760,750088593630.0,1.72,KOSPI
00104K,954,4226512,140524200,622565217600.0,0.02,KOSPI
000120,43156,22812344,3297118400,1742863081600.0,0.19,KOSPI
011150,387894,35930773,781606410,72400507595.0,1.08,KOSPI
011155,0,200000,0,1654000000.0,0.0,KOSPI
001045,0,2260223,0,150756874100.0,0.0,KOSPI
097950,37940,15054186,7553854000,2997288432600.0,0.25,KOSPI
097955,0,1327433,0,161681339400.0,0.0,KOSPI
000480,0,46890490,0,232576830400.0,0.0,KOSPI
000590,0,1154482,0,81968222000.0,0.0,KOSPI
012030,1811909,201173933,2813894677,312423117949.0,0.9,KOSPI
005830,6578,65500349,959730200,9556500919100.0,0.01,KOSPI
016610,13923,42446389,140622300,428708528900.0,0.03,KOSPI
000990,381248,43504588,43042899200,4911667985200.0,0.88,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,312211,20715621,7009136950,465065691450.0,1.51,KOSPI
015590,538984,53396308,1126476560,111598283720.0,1.01,KOSPI
000210,12589,20955884,575317300,957683898800.0,0.06,KOSPI
000215,0,1686115,0,36335778250.0,0.0,KOSPI
375500,908069,38693623,60477395400,2576995291800.0,2.35,KOSPI
37550L,0,2111951,0,95037795000.0,0.0,KOSPI
37550K,0,2113885,0,47879495250.0,0.0,KOSPI
007340,319494,58510865,11981025000,2194157437500.0,0.55,KOSPI
004840,0,19272364,0,83256612480.0,0.0,KOSPI
155660,0,16000000,0,72160000000.0,0.0,KOSPI
069730,0,14400000,0,80640000000.0,0.0,KOSPI
017860,276578,17759139,3238728380,207959517690.0,1.56,KOSPI
092780,0,13168460,0,45628713900.0,0.0,KOSPI
017940,4459,6860000,382582200,588588000000.0,0.07,KOSPI
365550,4114876,246089000,13681962700,818245925000.0,1.67,KOSPI
383220,81446,38307075,6434234000,3026258925000.0,0.21,KOSPI
007700,0,39114367,0,606663832170.0,0.0,KOSPI
114090,175556,61855670,1815249040,639587627800.0,0.28,KOSPI
078930,0,92895495,0,7255138159500.0,0.0,KOSPI
006360,3075670,85581490,94115502000,2618793594000.0,3.59,KOSPI
001250,332903,82533764,903831645,224079169260.0,0.4,KOSPI
007070,139350,83607415,3476782500,2086005004250.0,0.17,KOSPI
078935,0,1779676,0,97704212400.0,0.0,KOSPI
499790,22682,19830841,892536700,780343593350.0,0.11,KOSPI
012630,85765,59741721,1801065000,1254576141000.0,0.14,KOSPI
039570,0,25957601,0,194682007500.0,0.0,KOSPI
089470,0,31900000,0,124729000000.0,0.0,KOSPI
267270,12365,47921897,1529550500,5927938658900.0,0.03,KOSPI
009540,140340,70773116,51224100000,25832187340000.0,0.2,KOSPI
267250,0,78993085,0,16509554765000.0,0.0,KOSPI
443060,139872,44833460,29093376000,9325359680000.0,0.31,KOSPI
071970,45962,33921495,2904798400,2143838484000.0,0.14,KOSPI
322000,97592,11200000,11467060000,1316000000000.0,0.87,KOSPI
267260,274688,36047135,255185152000,33487788415000.0,0.76,KOSPI
329180,2682405,104961225,1563842115000,61192394175000.0,2.56,KOSPI
097230,1478892,90295344,28158103680,1719223349760.0,1.64,KOSPI
014790,0,37858601,0,100893171665.0,0.0,KOSPI
003580,0,50663505,0,80554972950.0,0.0,KOSPI
204320,473779,46957120,23546816300,2333768864000.0,1.01,KOSPI
060980,28801,9078847,1120358900,353167148300.0,0.32,KOSPI
011200,11056262,943237970,214270357560,18279951858600.0,1.17,KOSPI
035000,0,16207644,0,112156896480.0,0.0,KOSPI
002460,0,10150000,0,125149500000.0,0.0,KOSPI
487570,22941,3725927,1054138950,171206345650.0,0.62,KOSPI
298050,107734,4479948,17151252800,713207721600.0,2.4,KOSPI
015360,0,27250000,0,387767500000.0,0.0,KOSPI
294870,13041,65907330,251430480,1270693322400.0,0.02,KOSPI
175330,878753,188253584,22935453300,4913418542400.0,0.47,KOSPI
234080,66151,15834554,776612740,185897663960.0,0.42,KOSPI
001060,19920,23285930,503976000,589134029000.0,0.09,KOSPI
001067,0,209973,0,9070833600.0,0.0,KOSPI
001065,0,341951,0,6804824900.0,0.0,KOSPI
096760,0,73924942,0,282762903150.0,0.0,KOSPI
008970,1456167,103766907,1760505903,125454190563.0,1.4,KOSPI
105560,208276,354687734,35594368400,60616133740600.0,0.06,KOSPI
415640,0,122545548,0,1300208264280.0,0.0,KOSPI
432320,77737,150764285,109220485,211823820425.0,0.05,KOSPI
002380,0,8592896,0,4167554560000.0,0.0,KOSPI
344820,63414,15970512,1452180600,365724724800.0,0.4,KOSPI
009070,126917,30000000,517186775,122250000000.0,0.42,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,641931,40152628,2201823330,137723514040.0,1.6,KOSPI
003620,793468,202374912,2285187840,582839746560.0,0.39,KOSPI
016380,401694,100008897,2104876560,524046620280.0,0.4,KOSPI
