티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,54300,45252759,224259000,186893894670.0,0.12,KOSPI
006840,0,13247561,0,82002402590.0,0.0,KOSPI
027410,242240,95716791,991972800,391960259145.0,0.25,KOSPI
282330,38060,17283906,4837426000,2196784452600.0,0.22,KOSPI
138930,57285,310327033,929735550,5036607745590.0,0.02,KOSPI
001460,6211,6246150,210242350,211432177500.0,0.1,KOSPI
001465,0,2153850,0,50938552500.0,0.0,KOSPI
001040,410370,29176998,69065271000,4910488763400.0,1.41,KOSPI
079160,2225188,165582385,9579434340,712832167425.0,1.34,KOSPI
00104K,0,4226512,0,663139732800.0,0.0,KOSPI
000120,28482,22812344,2210203200,1770237894400.0,0.12,KOSPI
011150,421270,35930773,829480630,70747692037.0,1.17,KOSPI
011155,0,200000,0,1898000000.0,0.0,KOSPI
001045,0,2260223,0,167708546600.0,0.0,KOSPI
097950,34554,15054186,6772584000,2950620456000.0,0.23,KOSPI
097955,0,1327433,0,158893730100.0,0.0,KOSPI
000480,0,46890490,0,213586181950.0,0.0,KOSPI
000590,0,1154482,0,78966568800.0,0.0,KOSPI
012030,1158532,201173933,1997309168,346823860492.0,0.58,KOSPI
005830,6578,65500349,895923600,8921147533800.0,0.01,KOSPI
016610,21598,42446389,218139800,428708528900.0,0.05,KOSPI
000990,810029,43504588,128632605200,6908528574400.0,1.86,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,297641,20715621,6354635350,442278508350.0,1.44,KOSPI
015590,456417,53396308,953911530,111598283720.0,0.85,KOSPI
000210,13401,20955884,617786100,966066252400.0,0.06,KOSPI
000215,0,1686115,0,35155497750.0,0.0,KOSPI
375500,616925,38693623,41642437500,2611819552500.0,1.59,KOSPI
37550L,0,2111951,0,85956405700.0,0.0,KOSPI
37550K,0,2113885,0,45871304500.0,0.0,KOSPI
007340,260253,58510865,9889614000,2223412870000.0,0.44,KOSPI
004840,0,19272364,0,79113054220.0,0.0,KOSPI
155660,0,16000000,0,63520000000.0,0.0,KOSPI
069730,0,14400000,0,71856000000.0,0.0,KOSPI
017860,346419,17759139,4884507900,250403859900.0,1.95,KOSPI
092780,0,13168460,0,56690220300.0,0.0,KOSPI
017940,4595,6860000,375411500,560462000000.0,0.07,KOSPI
365550,3388641,246089000,11860243500,861311500000.0,1.38,KOSPI
383220,11762,38307075,830397200,2704479495000.0,0.03,KOSPI
007700,0,39114367,0,596494096750.0,0.0,KOSPI
114090,219849,61855670,2537057460,713814431800.0,0.36,KOSPI
078930,0,92895495,0,6493395100500.0,0.0,KOSPI
006360,4956313,85581490,126881612800,2190886144000.0,5.79,KOSPI
001250,172786,82533764,486392590,232332545660.0,0.21,KOSPI
007070,62401,83607415,1425862850,1910429432750.0,0.07,KOSPI
078935,0,1779676,0,90229573200.0,0.0,KOSPI
499790,4500,19830841,198900000,876523172200.0,0.02,KOSPI
012630,89123,59741721,1672838710,1121352103170.0,0.15,KOSPI
039570,14001,25957601,106827630,198056495630.0,0.05,KOSPI
089470,0,31900000,0,118189500000.0,0.0,KOSPI
267270,0,47921897,0,6364027921600.0,0.0,KOSPI
009540,118964,70773116,42648594000,25372162086000.0,0.17,KOSPI
267250,0,78993085,0,19590285080000.0,0.0,KOSPI
443060,10764,44833460,2233530000,9302942950000.0,0.02,KOSPI
071970,22087,33921495,1320802600,2028505401000.0,0.07,KOSPI
322000,61706,11200000,8799275600,1597120000000.0,0.55,KOSPI
267260,172835,36047135,153650315000,32045903015000.0,0.48,KOSPI
329180,2740964,104961225,1702138644000,65180920725000.0,2.61,KOSPI
097230,378452,90295344,7531194800,1796877345600.0,0.42,KOSPI
014790,0,37858601,0,95971553535.0,0.0,KOSPI
003580,0,50663505,0,73006110705.0,0.0,KOSPI
204320,632213,46957120,31863535200,2366638848000.0,1.35,KOSPI
060980,6642,9078847,269001000,367693303500.0,0.07,KOSPI
011200,9892713,943237970,184499097450,17591388140500.0,1.05,KOSPI
035000,0,16207644,0,116208807480.0,0.0,KOSPI
002460,0,10150000,0,102515000000.0,0.0,KOSPI
487570,21425,3725927,1071250000,186296350000.0,0.58,KOSPI
298050,99405,4479948,18578794500,837302281200.0,2.22,KOSPI
015360,0,27250000,0,381772500000.0,0.0,KOSPI
294870,79770,65907330,1516427700,1252898343300.0,0.12,KOSPI
175330,0,188253584,0,4668688883200.0,0.0,KOSPI
204210,0,7826815,0,7826815000.0,0.0,KOSPI
234080,57778,15834554,619957940,169904764420.0,0.36,KOSPI
001060,19920,23285930,487044000,569340988500.0,0.09,KOSPI
001067,0,209973,0,9606264750.0,0.0,KOSPI
001065,0,341951,0,7522922000.0,0.0,KOSPI
096760,0,73924942,0,267608290040.0,0.0,KOSPI
008970,1604789,103766907,2034872452,131576438076.0,1.55,KOSPI
105560,24202,372850455,3666603000,56486843932500.0,0.01,KOSPI
415640,36442,122545548,350207620,1177662716280.0,0.03,KOSPI
432320,0,150764285,0,211823820425.0,0.0,KOSPI
002380,8308,8592896,4054304000,4193333248000.0,0.1,KOSPI
344820,65173,15970512,1446840600,354545366400.0,0.41,KOSPI
009070,125321,30000000,526348200,126000000000.0,0.42,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,587769,40152628,2662593570,181891404840.0,1.46,KOSPI
003620,809298,202374912,2286266850,571709126400.0,0.4,KOSPI
016380,81619,100008897,416256900,510045374700.0,0.08,KOSPI
001390,361706,67233030,1486611660,276327753300.0,0.54,KOSPI
001940,0,14176380,0,295577523000.0,0.0,KOSPI
025000,0,4378709,0,207988677500.0,0.0,KOSPI
092230,0,4224646,0,333324569400.0,0.0,KOSPI
000040,0,86375184,0,27553683696.0,0.0,KOSPI
044450,145402,23085880,1337698400,212390096000.0,0.63,KOSPI
030200,1281707,252021685,69084007300,13583968821500.0,0.51,KOSPI
033780,47129,103810456,8351258800,18395212803200.0,0.05,KOSPI
058850,307617,41404450,698290590,93988101500.0,0.74,KOSPI
058860,54017,34802000,136122840,87701040000.0,0.16,KOSPI
093050,7561,29240000,156134650,603806000000.0,0.03,KOSPI
003550,2571124,154221585,292851023600,17565838531500.0,1.67,KOSPI
034220,15394445,500000000,215830118900,7010000000000.0,3.08,KOSPI
051900,117609,15291262,27990942000,3639320356000.0,0.77,KOSPI
051905,0,2096259,0,206481511500.0,0.0,KOSPI
064400,792469,96885948,84397948500,10318353462000.0,0.82,KOSPI
373220,3020837,234000000,1173595174500,90909000000000.0,1.29,KOSPI
003555,0,3011199,0,211386169800.0,0.0,KOSPI
032640,3066251,424427732,48201465720,6672003947040.0,0.72,KOSPI
011070,25863,23667107,28319985000,25915482165000.0,0.11,KOSPI
066570,2193543,162884638,587869524000,43653082984000.0,1.35,KOSPI
066575,0,17181299,0,1482746103700.0,0.0,KOSPI
037560,345316,77446865,789047060,176966086525.0,0.45,KOSPI
051910,9608,70592343,3084168000,22660142103000.0,0.01,KOSPI
051915,0,7688800,0,1116413760000.0,0.0,KOSPI
079550,0,22000000,0,15312000000000.0,0.0,KOSPI
006260,0,31200000,0,11575200000000.0,0.0,KOSPI
010120,457042,150000000,95064736000,31200000000000.0,0.3,KOSPI
000680,0,78803016,0,231680867040.0,0.0,KOSPI
229640,16184,30624879,896593600,1696618296600.0,0.05,KOSPI
108320,187768,16264300,8965922000,776620325000.0,1.15,KOSPI
001120,55374,38760000,2095905900,1467066000000.0,0.14,KOSPI
