티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,460577350,193003017135.0,0.24,KOSPI
006840,0,13247561,0,74981195260.0,0.0,KOSPI
027410,126173,95716791,500906810,379995660270.0,0.13,KOSPI
282330,86212,17283906,11017893600,2208883186800.0,0.5,KOSPI
138930,157285,310327033,2856295600,5635538919280.0,0.05,KOSPI
001460,6211,6246150,204341900,205498335000.0,0.1,KOSPI
001465,0,2153850,0,49861627500.0,0.0,KOSPI
001040,462720,29176998,65983872000,4160639914800.0,1.59,KOSPI
079160,3080472,165582471,13538674440,727734960045.0,1.86,KOSPI
00104K,0,4226512,0,590021075200.0,0.0,KOSPI
000120,49074,22812344,3611846400,1678988518400.0,0.22,KOSPI
011150,337697,35930773,675056303,71825615227.0,0.94,KOSPI
011155,0,200000,0,1440000000.0,0.0,KOSPI
001045,0,2260223,0,149626762600.0,0.0,KOSPI
097950,36614,15054186,7026226600,2888898293400.0,0.24,KOSPI
097955,0,1327433,0,161150366200.0,0.0,KOSPI
000480,0,46890490,0,229060043650.0,0.0,KOSPI
000590,0,1154482,0,81621877400.0,0.0,KOSPI
012030,1735594,201173933,2691906294,312020770083.0,0.86,KOSPI
005830,6578,65500349,1046559800,10421105525900.0,0.01,KOSPI
016610,11445,42446389,105751800,392204634360.0,0.03,KOSPI
000990,351324,43504588,38891566800,4815957891600.0,0.81,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,351299,20715621,8325786300,490960217700.0,1.7,KOSPI
015590,547158,53396308,1064222310,103855819060.0,1.02,KOSPI
000210,12565,20955884,572335750,954540516200.0,0.06,KOSPI
000215,0,1686115,0,34565357500.0,0.0,KOSPI
375500,674668,38693623,40682480400,2333225466900.0,1.74,KOSPI
37550L,0,2111951,0,82577284100.0,0.0,KOSPI
37550K,0,2113885,0,46928247000.0,0.0,KOSPI
007340,319793,58510865,12120154700,2217561783500.0,0.55,KOSPI
004840,0,19272364,0,84027507040.0,0.0,KOSPI
155660,0,16000000,0,71840000000.0,0.0,KOSPI
069730,0,14400000,0,79488000000.0,0.0,KOSPI
017860,260887,17759139,3073248860,209202657420.0,1.47,KOSPI
092780,0,13168460,0,45233660100.0,0.0,KOSPI
