티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,54300,45252759,235933500,196623237855.0,0.12,KOSPI
006840,0,13247561,0,91275695290.0,0.0,KOSPI
027410,204703,95716791,879199385,411103617345.0,0.21,KOSPI
282330,17348,17283906,2237892000,2229623874000.0,0.1,KOSPI
138930,57285,310327033,989311950,5359347859910.0,0.02,KOSPI
001460,6211,6246150,224527650,225798322500.0,0.1,KOSPI
001465,0,2153850,0,54061635000.0,0.0,KOSPI
001040,389034,29176998,68859018000,5164328646000.0,1.33,KOSPI
079160,2098066,165582385,9252471060,730218317850.0,1.27,KOSPI
00104K,0,4226512,0,679623129600.0,0.0,KOSPI
000120,43258,22812344,3573110800,1884299614400.0,0.19,KOSPI
011150,430630,35930773,912935600,76173238760.0,1.2,KOSPI
011155,0,200000,0,2138000000.0,0.0,KOSPI
001045,0,2260223,0,185112263700.0,0.0,KOSPI
097950,59479,15054186,11955279000,3025891386000.0,0.4,KOSPI
097955,0,1327433,0,165132665200.0,0.0,KOSPI
000480,0,46890490,0,220619755450.0,0.0,KOSPI
000590,0,1154482,0,83238152200.0,0.0,KOSPI
012030,1052365,201173933,2097363445,400939648469.0,0.52,KOSPI
005830,6578,65500349,951836600,9477900500300.0,0.01,KOSPI
016610,23552,42446389,259778560,468183670670.0,0.06,KOSPI
000990,835146,43504588,147319754400,7674209323200.0,1.92,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,286730,20715621,6738155000,486817093500.0,1.38,KOSPI
015590,437742,53396308,1048392090,127884157660.0,0.82,KOSPI
000210,17087,20955884,874854400,1072941260800.0,0.08,KOSPI
000215,0,1686115,0,38190504750.0,0.0,KOSPI
375500,522901,38693623,37387421500,2766594044500.0,1.35,KOSPI
37550L,0,2111951,0,92081063600.0,0.0,KOSPI
37550K,0,2113885,0,49147826250.0,0.0,KOSPI
007340,242566,58510865,10115002200,2439903070500.0,0.41,KOSPI
004840,0,19272364,0,85376572520.0,0.0,KOSPI
155660,0,16000000,0,65040000000.0,0.0,KOSPI
069730,0,14400000,0,72144000000.0,0.0,KOSPI
017860,378517,17759139,6018420300,282370310100.0,2.13,KOSPI
092780,0,13168460,0,61299181300.0,0.0,KOSPI
017940,4119,6860000,355469700,592018000000.0,0.06,KOSPI
365550,3348454,246089000,12221857100,898224850000.0,1.36,KOSPI
383220,13188,38307075,945579600,2746617277500.0,0.03,KOSPI
007700,0,39114367,0,643040193480.0,0.0,KOSPI
114090,260897,61855670,2997706530,710721648300.0,0.42,KOSPI
078930,0,92895495,0,7087926268500.0,0.0,KOSPI
006360,5175922,85581490,146996184800,2430514316000.0,6.05,KOSPI
001250,172068,82533764,516204000,247601292000.0,0.21,KOSPI
007070,57769,83607415,1351794600,1956413511000.0,0.07,KOSPI
078935,0,1779676,0,97526244800.0,0.0,KOSPI
499790,4500,19830841,201825000,889413218850.0,0.02,KOSPI
012630,88254,59741721,1809207000,1224705280500.0,0.15,KOSPI
039570,14419,25957601,112035630,201690559770.0,0.06,KOSPI
089470,0,31900000,0,129673500000.0,0.0,KOSPI
267270,0,47921897,0,7125986083900.0,0.0,KOSPI
009540,132115,70773116,50137642500,26858397522000.0,0.19,KOSPI
267250,0,78993085,0,22118063800000.0,0.0,KOSPI
443060,6140,44833460,1350800000,9863361200000.0,0.01,KOSPI
071970,22868,33921495,1539016400,2282916613500.0,0.07,KOSPI
322000,64462,11200000,11442005000,1988000000000.0,0.58,KOSPI
267260,182422,36047135,182239578000,36011087865000.0,0.51,KOSPI
329180,2713420,104961225,1766436420000,68329757475000.0,2.59,KOSPI
097230,320137,90295344,7107041400,2004556636800.0,0.35,KOSPI
014790,0,37858601,0,103353980730.0,0.0,KOSPI
003580,0,50663505,0,77464499145.0,0.0,KOSPI
204320,569428,46957120,32799052800,2704730112000.0,1.21,KOSPI
060980,8656,9078847,381296800,399923210350.0,0.1,KOSPI
011200,9868076,943237970,193611651120,18506328971400.0,1.05,KOSPI
035000,0,16207644,0,119936565600.0,0.0,KOSPI
002460,0,10150000,0,105357000000.0,0.0,KOSPI
487570,21593,3725927,1161703400,200454872600.0,0.58,KOSPI
298050,91414,4479948,19105526000,936309132000.0,2.04,KOSPI
015360,0,27250000,0,398395000000.0,0.0,KOSPI
294870,153212,65907330,2975377040,1279920348600.0,0.23,KOSPI
175330,59000,188253584,1525150000,4866355146400.0,0.03,KOSPI
204210,0,7826815,0,6378854225.0,0.0,KOSPI
234080,43173,15834554,479652030,175921894940.0,0.27,KOSPI
001060,19920,23285930,520908000,608927069500.0,0.09,KOSPI
001067,0,209973,0,9574768800.0,0.0,KOSPI
001065,0,341951,0,7642604850.0,0.0,KOSPI
096760,0,73924942,0,274631159530.0,0.0,KOSPI
008970,1702089,103766907,2325053574,141745594962.0,1.64,KOSPI
105560,14055,372850455,2307831000,61222044711000.0,0.0,KOSPI
415640,16275,122545548,156565500,1178888171760.0,0.01,KOSPI
432320,0,150764285,0,214688341840.0,0.0,KOSPI
002380,8902,8592896,5154258000,4975286784000.0,0.1,KOSPI
344820,55268,15970512,1273927400,368120301600.0,0.35,KOSPI
009070,130914,30000000,596967840,136800000000.0,0.44,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,311053,40152628,1598812420,206384507920.0,0.77,KOSPI
003620,915044,202374912,2877813380,636469098240.0,0.45,KOSPI
016380,34100,100008897,183458000,538047865860.0,0.03,KOSPI
001390,337840,67233030,1510144800,300531644100.0,0.5,KOSPI
001940,0,14176380,0,302665713000.0,0.0,KOSPI
025000,0,4378709,0,217183966400.0,0.0,KOSPI
092230,0,4224646,0,339661538400.0,0.0,KOSPI
000040,0,86375184,0,28676561088.0,0.0,KOSPI
044450,144450,23085880,1389609000,222086165600.0,0.63,KOSPI
030200,1289091,252021685,70255459500,13735181832500.0,0.51,KOSPI
033780,32235,103810456,5666913000,18249878164800.0,0.03,KOSPI
058850,307437,41404450,742460355,99991746750.0,0.74,KOSPI
058860,55163,34802000,143975430,90833220000.0,0.16,KOSPI
093050,0,29240000,0,635970000000.0,0.0,KOSPI
003550,2647033,154221585,343849586700,20033383891500.0,1.72,KOSPI
034220,16492388,500000000,265857294560,8060000000000.0,3.3,KOSPI
051900,117045,15291262,29729430000,3883980548000.0,0.77,KOSPI
051905,0,2096259,0,214656921600.0,0.0,KOSPI
064400,808721,96885948,102222334400,12246383827200.0,0.83,KOSPI
373220,3098066,234000000,1307383852000,98748000000000.0,1.32,KOSPI
003555,0,3011199,0,228851124000.0,0.0,KOSPI
032640,3078667,424427732,48242711890,6650782560440.0,0.73,KOSPI
011070,69136,23667107,81096528000,27761516511000.0,0.29,KOSPI
066570,2713966,162884638,890180848000,53426161264000.0,1.67,KOSPI
066575,0,17181299,0,1754210627900.0,0.0,KOSPI
037560,345316,77446865,946165840,212204410100.0,0.45,KOSPI
051910,3340,70592343,1175680000,24848504736000.0,0.0,KOSPI
051915,0,7688800,0,1248661120000.0,0.0,KOSPI
079550,0,22000000,0,16126000000000.0,0.0,KOSPI
006260,0,31200000,0,13587600000000.0,0.0,KOSPI
010120,440789,150000000,105568965500,35925000000000.0,0.29,KOSPI
000680,0,78803016,0,244683364680.0,0.0,KOSPI
229640,17834,30624879,1128892200,1938554840700.0,0.06,KOSPI
108320,163947,16264300,8574428100,850622890000.0,1.01,KOSPI
001120,37756,38760000,1476259600,1515516000000.0,0.1,KOSPI
108670,32749,8967670,1046330550,286517056500.0,0.37,KOSPI
108675,0,1032330,0,16599866400.0,0.0,KOSPI
383800,347630,76280690,2808850400,616347975200.0,0.46,KOSPI
38380K,0,1465285,0,11883461350.0,0.0,KOSPI
023150,48000,7378526,187440000,28813144030.0,0.65,KOSPI
035420,1904917,156873776,509565297500,41963735080000.0,1.21,KOSPI
036570,45105,21544022,13057897500,6236994369000.0,0.21,KOSPI
181710,80449,32753139,3773058100,1536122219100.0,0.25,KOSPI
400760,0,54929275,0,162316007625.0,0.0,KOSPI
005940,1136694,356344369,35919530400,11260482060400.0,0.32,KOSPI
005945,0,18870968,0,479322587200.0,0.0,KOSPI
338100,0,18660000,0,68855400000.0,0.0,KOSPI
034310,55371,36757157,693244920,460199605640.0,0.15,KOSPI
030190,335113,58911527,4802169290,844202181910.0,0.57,KOSPI
008260,207516,28600117,638111700,87945359775.0,0.73,KOSPI
