티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,449238400,188251477440.0,0.24,KOSPI
006840,0,13247561,0,97369573350.0,0.0,KOSPI
027410,58868,95716791,232234260,377602740495.0,0.06,KOSPI
282330,27123,17283906,3398511900,2165673421800.0,0.16,KOSPI
138930,203412,310327033,3073555320,4689041468630.0,0.07,KOSPI
001460,6211,6246150,217385000,218615250000.0,0.1,KOSPI
001465,0,2153850,0,51261630000.0,0.0,KOSPI
001040,413084,29176998,54527088000,3851363736000.0,1.42,KOSPI
079160,2604403,165582596,13516851570,859373673240.0,1.57,KOSPI
00104K,0,4226512,0,536767024000.0,0.0,KOSPI
000120,32512,22812344,2470912000,1733738144000.0,0.14,KOSPI
011150,265058,35930773,530116000,71861546000.0,0.74,KOSPI
011155,0,200000,0,1496000000.0,0.0,KOSPI
001045,0,2260223,0,152791074800.0,0.0,KOSPI
097950,54981,15054186,10726793100,2937071688600.0,0.37,KOSPI
097955,849,1327433,106464600,166460098200.0,0.06,KOSPI
000480,0,46890490,0,216399611350.0,0.0,KOSPI
000590,0,1154482,0,75734019200.0,0.0,KOSPI
012030,595025,201173933,859216100,290495159252.0,0.3,KOSPI
005830,6578,65500349,1018274400,10139454025200.0,0.01,KOSPI
016610,19572,42446389,174973680,379470717660.0,0.05,KOSPI
000990,245999,43504588,20909915000,3697889980000.0,0.57,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,408861,20715621,9955765350,504425371350.0,1.97,KOSPI
015590,508341,53396308,858079608,90132967904.0,0.95,KOSPI
000210,22649,20955884,1175483100,1087610379600.0,0.11,KOSPI
000215,0,1686115,0,38864950750.0,0.0,KOSPI
375500,616991,38693623,40721406000,2553779118000.0,1.59,KOSPI
37550L,0,2111951,0,92714648900.0,0.0,KOSPI
37550K,0,2113885,0,50099074500.0,0.0,KOSPI
007340,341190,58510865,14619991500,2507190565250.0,0.58,KOSPI
004840,0,19272364,0,84509316140.0,0.0,KOSPI
155660,0,16000000,0,71600000000.0,0.0,KOSPI
069730,0,14400000,0,79056000000.0,0.0,KOSPI
017860,181101,17759139,2035575240,199612722360.0,1.02,KOSPI
092780,0,13168460,0,41744018200.0,0.0,KOSPI
017940,0,6860000,0,575554000000.0,0.0,KOSPI
365550,4045773,246089000,12926244735,786254355000.0,1.64,KOSPI
383220,182377,38307075,11544464100,2424837847500.0,0.48,KOSPI
007700,11969,39114367,171276390,559726591770.0,0.03,KOSPI
114090,114450,61855670,1071252000,578969071200.0,0.19,KOSPI
078930,30118,92895495,2918434200,9001573465500.0,0.03,KOSPI
006360,3728102,85581490,107182932500,2460467837500.0,4.36,KOSPI
001250,268652,82533764,707898020,217476468140.0,0.33,KOSPI
007070,161393,83607415,4042894650,2094365745750.0,0.19,KOSPI
078935,0,1779676,0,103933078400.0,0.0,KOSPI
499790,25158,19830841,1012609500,798191350250.0,0.13,KOSPI
012630,15595,59741721,327495000,1254576141000.0,0.03,KOSPI
