티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,440599200,184631256720.0,0.24,KOSPI
006840,0,13247561,0,77498231850.0,0.0,KOSPI
027410,149038,95716791,569325160,365638141620.0,0.16,KOSPI
282330,40626,17283906,4749179400,2020488611400.0,0.24,KOSPI
138930,57285,310327033,941192550,5098673152190.0,0.02,KOSPI
001460,6211,6246150,204652450,205810642500.0,0.1,KOSPI
001465,0,2153850,0,47923162500.0,0.0,KOSPI
001040,507918,29176998,81977965200,4709167477200.0,1.74,KOSPI
079160,2597268,165582471,11635760640,741809470080.0,1.57,KOSPI
00104K,0,4226512,0,661449128000.0,0.0,KOSPI
000120,43439,22812344,3240549400,1701800862400.0,0.19,KOSPI
011150,405808,35930773,760890000,67370199375.0,1.13,KOSPI
011155,0,200000,0,1862000000.0,0.0,KOSPI
001045,0,2260223,0,157085498500.0,0.0,KOSPI
097950,43505,15054186,8265950000,2860295340000.0,0.29,KOSPI
097955,0,1327433,0,159291960000.0,0.0,KOSPI
000480,0,46890490,0,217102968700.0,0.0,KOSPI
000590,0,1154482,0,79197465200.0,0.0,KOSPI
012030,1749647,201173933,3061882250,352054382750.0,0.87,KOSPI
005830,6578,65500349,903159400,8993197917700.0,0.01,KOSPI
016610,0,42446389,0,392204634360.0,0.0,KOSPI
000990,1507739,43504588,229779423600,6630099211200.0,3.47,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,269818,20715621,5976468700,458851005150.0,1.3,KOSPI
015590,504065,53396308,978894230,103695630136.0,0.94,KOSPI
000210,13405,20955884,601214250,939871397400.0,0.06,KOSPI
000215,0,1686115,0,35661332250.0,0.0,KOSPI
375500,852281,38693623,52756193900,2395135263700.0,2.2,KOSPI
37550L,0,2111951,0,85322820400.0,0.0,KOSPI
37550K,0,2113885,0,46082693000.0,0.0,KOSPI
007340,329360,58510865,12532148000,2226338413250.0,0.56,KOSPI
004840,0,19272364,0,76800370540.0,0.0,KOSPI
155660,0,16000000,0,65040000000.0,0.0,KOSPI
069730,0,14400000,0,72720000000.0,0.0,KOSPI
017860,352808,17759139,4198415200,211333754100.0,1.99,KOSPI
092780,0,13168460,0,47208929100.0,0.0,KOSPI
017940,7843,6860000,623518500,545370000000.0,0.11,KOSPI
365550,3449451,246089000,11831616930,844085270000.0,1.4,KOSPI
383220,74835,38307075,5500372500,2815570012500.0,0.2,KOSPI
007700,0,39114367,0,570678614530.0,0.0,KOSPI
114090,175301,61855670,1907274880,672989689600.0,0.28,KOSPI
078930,0,92895495,0,6140392219500.0,0.0,KOSPI
006360,3565257,85581490,89309687850,2143816324500.0,4.17,KOSPI
001250,356033,82533764,934586625,216651130500.0,0.43,KOSPI
007070,104362,83607415,2389889800,1914609803500.0,0.12,KOSPI
078935,0,1779676,0,90229573200.0,0.0,KOSPI
499790,4500,19830841,161775000,712918733950.0,0.02,KOSPI
012630,95159,59741721,1865116400,1170937731600.0,0.16,KOSPI
039570,15384,25957601,115226160,194422431490.0,0.06,KOSPI
089470,0,31900000,0,121220000000.0,0.0,KOSPI
267270,24055,47921897,2864950500,5707497932700.0,0.05,KOSPI
009540,169639,70773116,62427152000,26044506688000.0,0.24,KOSPI
267250,0,78993085,0,16470058222500.0,0.0,KOSPI
443060,142460,44833460,31198740000,9818527740000.0,0.32,KOSPI
071970,25537,33921495,1547542200,2055642597000.0,0.08,KOSPI
322000,78068,11200000,9555523200,1370880000000.0,0.7,KOSPI
267260,231461,36047135,216878957000,33776165495000.0,0.64,KOSPI
329180,2675654,104961225,1570608898000,61612239075000.0,2.55,KOSPI
097230,634673,90295344,13201198400,1878143155200.0,0.7,KOSPI
014790,0,37858601,0,88967712350.0,0.0,KOSPI
003580,0,50663505,0,76045921005.0,0.0,KOSPI
204320,281201,46957120,14313130900,2390117408000.0,0.6,KOSPI
060980,6310,9078847,252400000,363153880000.0,0.07,KOSPI
011200,10634084,943237970,201409550960,17864927151800.0,1.13,KOSPI
035000,0,16207644,0,110536132080.0,0.0,KOSPI
002460,0,10150000,0,118044500000.0,0.0,KOSPI
487570,22989,3725927,1080483000,175118569000.0,0.62,KOSPI
298050,92142,4479948,15765496200,766519102800.0,2.06,KOSPI
015360,0,27250000,0,377412500000.0,0.0,KOSPI
294870,53686,65907330,1022181440,1254875563200.0,0.08,KOSPI
175330,694669,188253584,16533122200,4480435299200.0,0.37,KOSPI
234080,58574,15834554,645485480,174496785080.0,0.37,KOSPI
001060,19920,23285930,516924000,604269883500.0,0.09,KOSPI
001067,0,209973,0,8871359250.0,0.0,KOSPI
001065,0,341951,0,6975800400.0,0.0,KOSPI
096760,0,73924942,0,273522285400.0,0.0,KOSPI
008970,1668687,103766907,2130913299,132510340239.0,1.61,KOSPI
105560,14707,354687734,2232522600,53841598021200.0,0.0,KOSPI
415640,29433,122545548,289915050,1207073647800.0,0.02,KOSPI
432320,0,150764285,0,196596627640.0,0.0,KOSPI
002380,4623,8592896,2214417000,4115997184000.0,0.05,KOSPI
344820,73644,15970512,1583346000,343366008000.0,0.46,KOSPI
009070,126411,30000000,511964550,121500000000.0,0.42,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,701220,40152628,2769819000,158602880600.0,1.75,KOSPI
003620,854781,202374912,2414756325,571709126400.0,0.42,KOSPI
016380,134351,100008897,708029770,527046887190.0,0.13,KOSPI
001390,384546,67233030,1613170470,282042560850.0,0.57,KOSPI
001940,14112,14176380,342921600,344486034000.0,0.1,KOSPI
025000,0,4378709,0,212805257400.0,0.0,KOSPI
092230,0,4224646,0,334591963200.0,0.0,KOSPI
000040,0,86375184,0,24616927440.0,0.0,KOSPI
044450,127223,23085880,1194623970,216776413200.0,0.55,KOSPI
030200,1240841,252021685,64151479700,13029521114500.0,0.49,KOSPI
033780,125100,103810456,21091860000,17502442881600.0,0.12,KOSPI
