티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,464357000,194586863700.0,0.24,KOSPI
006840,0,13247561,0,80147744050.0,0.0,KOSPI
027410,108087,95716791,418296690,370423981170.0,0.11,KOSPI
282330,67503,17283906,8350121100,2138019172200.0,0.39,KOSPI
138930,121363,310327033,2196670300,5616919297300.0,0.04,KOSPI
001460,6211,6246150,196888700,198002955000.0,0.1,KOSPI
001465,0,2153850,0,49430857500.0,0.0,KOSPI
001040,431355,29176998,56119285500,3795927439800.0,1.48,KOSPI
079160,3307133,165582510,14518313870,726907218900.0,2.0,KOSPI
00104K,0,4226512,0,544374745600.0,0.0,KOSPI
000120,49809,22812344,3551381700,1626520127200.0,0.22,KOSPI
011150,317117,35930773,635819585,72041199865.0,0.88,KOSPI
011155,0,200000,0,898000000.0,0.0,KOSPI
001045,0,2260223,0,145558361200.0,0.0,KOSPI
097950,49154,15054186,9152474800,2803089433200.0,0.33,KOSPI
097955,899,1327433,106711300,157566297100.0,0.07,KOSPI
000480,0,46890490,0,216868516250.0,0.0,KOSPI
000590,0,1154482,0,78042983200.0,0.0,KOSPI
012030,1424018,201173933,2070522172,292506898582.0,0.71,KOSPI
005830,6578,65500349,1063662600,10591406433300.0,0.01,KOSPI
016610,15681,42446389,137522370,372254831530.0,0.04,KOSPI
000990,334301,43504588,35001314700,4554930363600.0,0.77,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,367252,20715621,8281532600,467137253550.0,1.77,KOSPI
015590,552485,53396308,1032594465,99797699652.0,1.03,KOSPI
000210,18830,20955884,866180000,963970664000.0,0.09,KOSPI
000215,0,1686115,0,34481051750.0,0.0,KOSPI
375500,632952,38693623,37344168000,2282923757000.0,1.64,KOSPI
37550L,0,2111951,0,80676528200.0,0.0,KOSPI
37550K,0,2113885,0,44920056250.0,0.0,KOSPI
007340,325651,58510865,11886261500,2135646572500.0,0.56,KOSPI
004840,0,19272364,0,81329376080.0,0.0,KOSPI
155660,0,16000000,0,73200000000.0,0.0,KOSPI
069730,0,14400000,0,81360000000.0,0.0,KOSPI
017860,235961,17759139,2630965150,198014399850.0,1.33,KOSPI
092780,0,13168460,0,43390075700.0,0.0,KOSPI
017940,2002,6860000,174174000,596820000000.0,0.03,KOSPI
365550,3883751,246089000,12932890830,819476370000.0,1.58,KOSPI
383220,98225,38307075,7406165000,2888353455000.0,0.26,KOSPI
007700,0,39114367,0,540169408270.0,0.0,KOSPI
114090,153191,61855670,1430803940,577731957800.0,0.25,KOSPI
078930,31637,92895495,2610052500,7663878337500.0,0.03,KOSPI
006360,3132937,85581490,80203187200,2190886144000.0,3.66,KOSPI
001250,161622,82533764,406479330,207572416460.0,0.2,KOSPI
007070,225863,83607415,5815972250,2152890936250.0,0.27,KOSPI
078935,0,1779676,0,97526244800.0,0.0,KOSPI
499790,58626,19830841,2268826200,767453546700.0,0.3,KOSPI
012630,43918,59741721,882751800,1200808592100.0,0.07,KOSPI
039570,0,25957601,0,194941583510.0,0.0,KOSPI
089470,0,31900000,0,113883000000.0,0.0,KOSPI
267270,13350,47921897,1631370000,5856055813400.0,0.03,KOSPI
009540,207007,70773116,69968366000,23921313208000.0,0.29,KOSPI
267250,7233,78993085,1432134000,15640630830000.0,0.01,KOSPI
443060,145027,44833460,26728476100,8262806678000.0,0.32,KOSPI
071970,30021,33921495,1747222200,1974231009000.0,0.09,KOSPI
322000,128069,11200000,16648970000,1456000000000.0,1.14,KOSPI
267260,95480,36047135,74283440000,28044671030000.0,0.26,KOSPI
329180,2010883,104961225,907913674500,47389993087500.0,1.92,KOSPI
097230,1072892,90295344,15556934000,1309282488000.0,1.19,KOSPI
014790,0,37858601,0,90860642400.0,0.0,KOSPI
003580,0,50663505,0,62366774655.0,0.0,KOSPI
204320,254804,46957120,11007532800,2028547584000.0,0.54,KOSPI
060980,21063,9078847,796181400,343180416600.0,0.23,KOSPI
011200,9798767,943237970,196955216700,18959083197000.0,1.04,KOSPI
035000,0,16207644,0,94004335200.0,0.0,KOSPI
002460,0,10150000,0,108503500000.0,0.0,KOSPI
487570,24823,3725927,1072353600,160960046400.0,0.67,KOSPI
298050,116362,4479948,16802672800,646904491200.0,2.6,KOSPI
015360,23111,27250000,326327320,384770000000.0,0.08,KOSPI
294870,19943,65907330,395070830,1305624207300.0,0.03,KOSPI
175330,1341767,188253584,34885942000,4894593184000.0,0.71,KOSPI
234080,62688,15834554,691448640,174655130620.0,0.4,KOSPI
001060,19920,23285930,472104000,551876541000.0,0.09,KOSPI
001067,0,209973,0,8766372750.0,0.0,KOSPI
001065,0,341951,0,7061288150.0,0.0,KOSPI
096760,0,73924942,0,282023653730.0,0.0,KOSPI
008970,939452,103766907,1005213640,111030590490.0,0.91,KOSPI
105560,51584,354687734,8975616000,61715665716000.0,0.01,KOSPI
415640,0,122545548,0,1366382860200.0,0.0,KOSPI
