티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,450318300,188704005030.0,0.24,KOSPI
006840,0,13247561,0,80147744050.0,0.0,KOSPI
027410,102367,95716791,394624785,368988229305.0,0.11,KOSPI
282330,56168,17283906,6543572000,2013575049000.0,0.32,KOSPI
138930,121363,310327033,2157834140,5517614646740.0,0.04,KOSPI
001460,6211,6246150,197509800,198627570000.0,0.1,KOSPI
001465,0,2153850,0,49861627500.0,0.0,KOSPI
001040,428181,29176998,56477073900,3848446036200.0,1.47,KOSPI
079160,3312972,165582510,14560511940,727735131450.0,2.0,KOSPI
00104K,0,4226512,0,551137164800.0,0.0,KOSPI
000120,51252,22812344,3695269200,1644770002400.0,0.22,KOSPI
011150,317072,35930773,632875712,71717822908.0,0.88,KOSPI
011155,0,200000,0,804000000.0,0.0,KOSPI
001045,0,2260223,0,151434941000.0,0.0,KOSPI
097950,48941,15054186,9078555500,2792551503000.0,0.33,KOSPI
097955,1949,1327433,237778000,161946826000.0,0.15,KOSPI
000480,0,46890490,0,216165158900.0,0.0,KOSPI
000590,0,1154482,0,79197465200.0,0.0,KOSPI
012030,1411190,201173933,2089972390,297938594773.0,0.7,KOSPI
005830,6578,65500349,1088001200,10833757724600.0,0.01,KOSPI
016610,15681,42446389,139404090,377348398210.0,0.04,KOSPI
000990,332869,43504588,35250827100,4607135869200.0,0.77,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,370402,20715621,8593326400,480602407200.0,1.79,KOSPI
015590,549952,53396308,1017411200,98783169800.0,1.03,KOSPI
000210,15127,20955884,695842000,963970664000.0,0.07,KOSPI
000215,0,1686115,0,34818274750.0,0.0,KOSPI
375500,576665,38693623,35407231000,2375788452200.0,1.49,KOSPI
37550L,0,2111951,0,84900430200.0,0.0,KOSPI
37550K,0,2113885,0,46505470000.0,0.0,KOSPI
007340,309898,58510865,11853598500,2238040586250.0,0.53,KOSPI
