티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,149277,45252759,662789880,200922249960.0,0.33,KOSPI
006840,0,13247561,0,102006219700.0,0.0,KOSPI
027410,0,95716791,0,378081324450.0,0.0,KOSPI
282330,49773,17283906,7232016900,2511351541800.0,0.29,KOSPI
138930,57285,310327033,850109400,4605253169720.0,0.02,KOSPI
001460,6211,6246150,235396900,236729085000.0,0.1,KOSPI
001465,0,2153850,0,58153950000.0,0.0,KOSPI
001040,432956,29176998,55504959200,3740491143600.0,1.48,KOSPI
079160,2575734,165582797,13471088820,865998028310.0,1.56,KOSPI
00104K,2346,4226512,289731000,521974232000.0,0.06,KOSPI
000120,40425,22812344,2971237500,1676707284000.0,0.18,KOSPI
011150,161832,35930773,329328120,73119123055.0,0.45,KOSPI
011155,0,200000,0,1340000000.0,0.0,KOSPI
001045,0,2260223,0,157537543100.0,0.0,KOSPI
097950,95025,15054186,17779177500,2816638200600.0,0.63,KOSPI
097955,3377,1327433,421449600,165663638400.0,0.25,KOSPI
000480,0,46890490,0,213351729500.0,0.0,KOSPI
000590,0,1154482,0,77927535000.0,0.0,KOSPI
012030,496267,201173933,736956495,298743290505.0,0.25,KOSPI
005830,6552,65500349,1195740000,11953813692500.0,0.01,KOSPI
016610,17912,42446389,171059600,405363014950.0,0.04,KOSPI
000990,369299,43504588,34234017300,4032875307600.0,0.85,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,397877,20715621,9787774200,509604276600.0,1.92,KOSPI
015590,443649,53396308,651720381,78439176452.0,0.83,KOSPI
000210,12731,20955884,612997650,1009025814600.0,0.06,KOSPI
000215,0,1686115,0,39708008250.0,0.0,KOSPI
375500,620765,38693623,43639779500,2720161696900.0,1.6,KOSPI
37550L,0,2111951,0,97783331300.0,0.0,KOSPI
37550K,0,2113885,0,52530042250.0,0.0,KOSPI
007340,277470,58510865,13471168500,2840702495750.0,0.47,KOSPI
004840,0,19272364,0,83545697940.0,0.0,KOSPI
155660,0,16000000,0,70000000000.0,0.0,KOSPI
069730,0,14400000,0,79488000000.0,0.0,KOSPI
017860,185550,17759139,2167224000,207426743520.0,1.04,KOSPI
092780,0,13168460,0,44246025600.0,0.0,KOSPI
017940,0,6860000,0,647584000000.0,0.0,KOSPI
365550,3893866,246089000,11759475320,743188780000.0,1.58,KOSPI
383220,133878,38307075,8407538400,2405684310000.0,0.35,KOSPI
007700,0,39114367,0,554250580390.0,0.0,KOSPI
114090,142898,61855670,1324664460,573402060900.0,0.23,KOSPI
078930,13290,92895495,1618722000,11314671291000.0,0.01,KOSPI
006360,3035412,85581490,106239420000,2995352150000.0,3.55,KOSPI
001250,234652,82533764,631213880,222015825160.0,0.28,KOSPI
007070,217763,83607415,5792495800,2223957239000.0,0.26,KOSPI
078935,0,1779676,0,113899264000.0,0.0,KOSPI
499790,33749,19830841,1336460400,785301303600.0,0.17,KOSPI
012630,19742,59741721,425440100,1287434087550.0,0.03,KOSPI
039570,0,25957601,0,194682007500.0,0.0,KOSPI
089470,0,31900000,0,124250500000.0,0.0,KOSPI
267270,26570,47921897,3581636000,6459871715600.0,0.06,KOSPI
009540,184491,70773116,66877987500,25655254550000.0,0.26,KOSPI
267250,5279,78993085,1137624500,17023009817500.0,0.01,KOSPI
443060,118129,44833460,24570832000,9325359680000.0,0.26,KOSPI
071970,6399,33921495,333387900,1767309889500.0,0.02,KOSPI
322000,225518,11200000,30467481800,1513120000000.0,2.01,KOSPI
267260,119041,36047135,85590479000,25917890065000.0,0.33,KOSPI
329180,2000765,104961225,929355342500,48754489012500.0,1.91,KOSPI
097230,1549164,90295344,26351279640,1535923801440.0,1.72,KOSPI
014790,0,37858601,0,94646502500.0,0.0,KOSPI
003580,105257,50663505,165148233,79491039345.0,0.21,KOSPI
204320,342409,46957120,17599822600,2413595968000.0,0.73,KOSPI
060980,14173,9078847,563376750,360884168250.0,0.16,KOSPI
011200,5683868,943237970,128739610200,21364340020500.0,0.6,KOSPI
035000,0,16207644,0,109725749880.0,0.0,KOSPI
002460,0,10150000,0,107082500000.0,0.0,KOSPI
487570,22432,3725927,1039723200,172696716450.0,0.6,KOSPI
298050,110591,4479948,18590347100,753079258800.0,2.47,KOSPI
015360,28518,27250000,399537180,381772500000.0,0.1,KOSPI
294870,54748,65907330,1226355200,1476324192000.0,0.08,KOSPI
175330,1031737,186521824,28372767500,5129350160000.0,0.55,KOSPI
234080,43816,15834554,492053680,177822041420.0,0.28,KOSPI
001060,19920,23285930,541824000,633377296000.0,0.09,KOSPI
001067,0,209973,0,9826736400.0,0.0,KOSPI
001065,0,341951,0,7813580350.0,0.0,KOSPI
096760,0,73924942,0,296439017420.0,0.0,KOSPI
008970,445597,103766907,473669611,110304222141.0,0.43,KOSPI
105560,16449,354687734,2737113600,59020038937600.0,0.0,KOSPI
415640,0,122545548,0,1269571877280.0,0.0,KOSPI
432320,72350,150764285,102881700,214386813270.0,0.05,KOSPI
002380,0,8592896,0,3901174784000.0,0.0,KOSPI
344820,25387,15970512,630866950,396867223200.0,0.16,KOSPI
009070,123980,30000000,500259300,121050000000.0,0.41,KOSPI
009440,0,23239141,0,17568790596.0,0.0,KOSPI
119650,0,109785309,0,100782913662.0,0.0,KOSPI
092220,469645,40152628,1197594750,102389201400.0,1.17,KOSPI
003620,901575,202374912,2429744625,545400387840.0,0.45,KOSPI
016380,233912,100008897,1333298400,570050712900.0,0.23,KOSPI
001390,136862,66403636,604930040,293504071120.0,0.21,KOSPI
001940,20933,14176380,591357250,400482735000.0,0.15,KOSPI
025000,0,4378709,0,237326027800.0,0.0,KOSPI
092230,0,4224646,0,433026215000.0,0.0,KOSPI
000040,0,17275036,0,23113998168.0,0.0,KOSPI
044450,110546,22577525,1123147360,229387654000.0,0.49,KOSPI
030200,1751061,252021685,92806233000,13357149305000.0,0.69,KOSPI
033780,11818,103810456,2072877200,18208353982400.0,0.01,KOSPI
058850,48981,41404450,109472535,92538945750.0,0.12,KOSPI
058860,0,34802000,0,89441140000.0,0.0,KOSPI
093050,21629,29240000,507200050,685678000000.0,0.07,KOSPI
003550,2241383,151192004,252379725800,17024219650400.0,1.48,KOSPI
034220,27737401,500000000,264892179550,4775000000000.0,5.55,KOSPI
051900,74401,14975523,23510716000,4732265268000.0,0.5,KOSPI
051905,1057,2096259,115530100,229121108700.0,0.05,KOSPI
064400,597474,96885948,43615602000,7072674204000.0,0.62,KOSPI
373220,3935458,234000000,1375442571000,81783000000000.0,1.68,KOSPI
003555,0,3011199,0,210482810100.0,0.0,KOSPI
032640,3230144,424427732,48161447040,6328217484120.0,0.76,KOSPI
011070,72200,23667107,43464400000,14247598414000.0,0.31,KOSPI
066570,1847116,162884638,370346758000,32658369919000.0,1.13,KOSPI
066575,0,17181299,0,1230181008400.0,0.0,KOSPI
037560,0,77446865,0,126006049355.0,0.0,KOSPI
051910,19261,70592343,5065643000,18565786209000.0,0.03,KOSPI
051915,0,7688800,0,911122800000.0,0.0,KOSPI
079550,115361,22000000,82829198000,15796000000000.0,0.52,KOSPI
006260,0,31200000,0,9188400000000.0,0.0,KOSPI
010120,1120669,150000000,218978722600,29310000000000.0,0.75,KOSPI
000680,49170,78803016,147264150,236015032920.0,0.06,KOSPI
229640,35445,30624879,1586163750,1370463335250.0,0.12,KOSPI
108320,264125,16264300,9851862500,606658390000.0,1.62,KOSPI
001120,8347,38760000,319690100,1484508000000.0,0.02,KOSPI
108670,4185,8967670,147521250,316110367500.0,0.05,KOSPI
108675,0,1032330,0,19387157400.0,0.0,KOSPI
383800,309348,76280690,2527373160,623213237300.0,0.41,KOSPI
38380K,0,1465285,0,11180124550.0,0.0,KOSPI
023150,48000,7378526,209280000,32170373360.0,0.65,KOSPI
035420,1190005,152076491,262396102500,33532866265500.0,0.78,KOSPI
036570,74077,21544022,16667325000,4847404950000.0,0.34,KOSPI
181710,5098,32753139,336468000,2161707174000.0,0.02,KOSPI
400760,0,54929275,0,158196312000.0,0.0,KOSPI
005940,1621842,369206105,43140997200,9820882393000.0,0.44,KOSPI
005945,0,18870968,0,441580651200.0,0.0,KOSPI
338100,0,18660000,0,69695100000.0,0.0,KOSPI
034310,112432,36757157,1461616000,477843041000.0,0.31,KOSPI
030190,374402,58911527,5833183160,917841590660.0,0.64,KOSPI
008260,62422,28600117,214731680,98384402480.0,0.22,KOSPI
004250,0,36720000,0,109425600000.0,0.0,KOSPI
004255,0,5280000,0,9699360000.0,0.0,KOSPI
456040,11322,8952495,913685400,722466346500.0,0.13,KOSPI
010060,790875,18670232,217490625000,5134313800000.0,4.24,KOSPI
178920,66966,29366322,1261639440,553261506480.0,0.23,KOSPI
001340,819664,45028089,4155696480,228292411230.0,1.82,KOSPI
005490,26614,79241527,8835848000,26308186964000.0,0.03,KOSPI
010950,319844,112582792,44746175600,15750332600800.0,0.28,KOSPI
010955,0,4021927,0,265044989300.0,0.0,KOSPI
034120,0,18551238,0,228922276920.0,0.0,KOSPI
003080,0,20020000,0,44644600000.0,0.0,KOSPI
005090,217055,14409333,13848109000,919315445400.0,1.51,KOSPI
001380,0,22482071,0,29114281945.0,0.0,KOSPI
004060,56041,20242496,126092250,45545616000.0,0.28,KOSPI
001770,0,1214878,0,12331011700.0,0.0,KOSPI
002360,0,11113373,0,17425768864.0,0.0,KOSPI
009160,0,65370968,0,324566856120.0,0.0,KOSPI
033530,122334,27052299,844104600,186660863100.0,0.45,KOSPI
123700,89751,15604898,304704645,52978628710.0,0.58,KOSPI
025530,0,14934008,0,53986438920.0,0.0,KOSPI
034730,41740,72502703,23207440000,40311502868000.0,0.06,KOSPI
011790,883925,49598298,75929157500,4260493798200.0,1.78,KOSPI
018670,91198,9269244,21522728000,2187541584000.0,0.98,KOSPI
001740,2708225,200593889,18578423500,1376074078540.0,1.35,KOSPI
006120,197648,17413751,10139342400,893325426300.0,1.14,KOSPI
006125,0,1231705,0,47851739250.0,0.0,KOSPI
210980,74163,18617382,332991870,83592045180.0,0.4,KOSPI
395400,1434017,301017620,8001814860,1679678319600.0,0.48,KOSPI
302440,999167,78456553,37518720850,2946043565150.0,1.27,KOSPI
326030,175293,78313250,14794729200,6609638300000.0,0.22,KOSPI
402340,118293,131923998,125390580000,139839437880000.0,0.09,KOSPI
361610,2049789,81787100,31484759040,1256249856000.0,2.51,KOSPI
100090,2386398,62478129,31930005240,835957366020.0,3.82,KOSPI
03473K,758,566135,275912000,206073140000.0,0.13,KOSPI
096770,56152,169052788,7019000000,21131598500000.0,0.03,KOSPI
096775,0,1248426,0,83769384600.0,0.0,KOSPI
475150,968291,34067004,53449663200,1880498620800.0,2.84,KOSPI
001510,10096859,231295085,26706192055,611775499825.0,4.37,KOSPI
001515,0,1956257,0,8852062925.0,0.0,KOSPI
285130,178946,17298766,8947300000,864938300000.0,1.03,KOSPI
28513K,0,2115429,0,49395267150.0,0.0,KOSPI
017670,379632,214790053,37545604800,21242736241700.0,0.18,KOSPI
000660,548487,730492365,920361186000,1225766188470000.0,0.08,KOSPI
003570,163128,33252697,4877527200,994255640300.0,0.49,KOSPI
064960,139730,26540272,3702845000,703317208000.0,0.53,KOSPI
100840,105327,20680783,2954422350,580095963150.0,0.51,KOSPI
036530,42007,16303886,1907117800,740196424400.0,0.26,KOSPI
000390,209354,27203469,1348239760,175190340360.0,0.77,KOSPI
011810,43226,31017927,152587780,109493282310.0,0.14,KOSPI
465770,67954,7218380,224248200,23820654000.0,0.94,KOSPI
077970,7491,40148063,181282200,971583124600.0,0.02,KOSPI
002820,0,12063204,0,17853541920.0,0.0,KOSPI
002170,4696,3000000,263445600,168300000000.0,0.16,KOSPI
084870,0,20458256,0,49304396960.0,0.0,KOSPI
002710,247354,26213697,2646687800,280486557900.0,0.94,KOSPI
069260,0,40878588,0,658962838560.0,0.0,KOSPI
007980,108000,46897350,190296000,82633130700.0,0.23,KOSPI
002900,58995,41400000,415914750,291870000000.0,0.14,KOSPI
024070,0,15326438,0,30131777108.0,0.0,KOSPI
037270,121178,63663110,389587270,204676898650.0,0.19,KOSPI
139130,1244356,158363408,21838447800,2779277810400.0,0.79,KOSPI
000500,209534,29777607,33839741000,4809083530500.0,0.7,KOSPI
000860,0,13000000,0,160810000000.0,0.0,KOSPI
035250,2523434,213940500,36488855640,3093579630000.0,1.18,KOSPI
011420,328467,27549644,500583708,41985657456.0,1.19,KOSPI
002100,13995,19522575,129313800,180388593000.0,0.07,KOSPI
009450,197530,14568592,12701179000,936760465600.0,1.36,KOSPI
267290,21696,5895406,471888000,128225080500.0,0.37,KOSPI
012320,12625,2365023,598425000,112102090200.0,0.53,KOSPI
000050,30758,27415270,250677700,223434450500.0,0.11,KOSPI
214390,129396,23906860,690974640,127662632400.0,0.54,KOSPI
012610,195952,41616365,631945200,134212777125.0,0.47,KOSPI
009140,0,1570797,0,34950233250.0,0.0,KOSPI
013580,72392,8930907,1617961200,199605771450.0,0.81,KOSPI
012200,139239,27222829,545120685,106577375535.0,0.51,KOSPI
012205,0,1169079,0,6885875310.0,0.0,KOSPI
002140,78117,24939425,162092775,51749306875.0,0.31,KOSPI
010130,111226,20872969,158719502000,29785726763000.0,0.53,KOSPI
002240,49761,27000000,848922660,460620000000.0,0.18,KOSPI
009290,506947,49799808,3153210340,309754805760.0,1.02,KOSPI
017040,481043,43337615,448332076,40390657180.0,1.11,KOSPI
017900,334796,57943763,2557841440,442690349320.0,0.58,KOSPI
037710,128580,7627172,4757460000,282205364000.0,1.69,KOSPI
030610,154120,113962961,1568941600,1160142942980.0,0.14,KOSPI
339770,91958,49965080,353118720,191865907200.0,0.18,KOSPI
007690,6127,9260832,234970450,355152907200.0,0.07,KOSPI
002720,51402,21159832,171425670,70568039720.0,0.24,KOSPI
083420,91325,24000000,439273250,115440000000.0,0.38,KOSPI
