티커,공매도잔고,상장주식수,공매도금액,시가총액,비중,시장
095570,107990,45252759,454097950,190287851595.0,0.24,KOSPI
006840,0,13247561,0,81737451370.0,0.0,KOSPI
027410,193180,95716791,774651800,383824331910.0,0.2,KOSPI
282330,43524,17283906,4700592000,1866661848000.0,0.25,KOSPI
138930,57285,310327033,970980750,5260043209350.0,0.02,KOSPI
001460,6211,6246150,212416200,213618330000.0,0.1,KOSPI
001465,0,2153850,0,50292397500.0,0.0,KOSPI
001040,506010,29176998,85313286000,4919241862800.0,1.73,KOSPI
079160,2480480,165582471,11186964800,746776944210.0,1.5,KOSPI
00104K,0,4226512,0,673706012800.0,0.0,KOSPI
000120,43586,22812344,3347404800,1751988019200.0,0.19,KOSPI
011150,407619,35930773,799340859,70460245853.0,1.13,KOSPI
011155,0,200000,0,1894000000.0,0.0,KOSPI
001045,0,2260223,0,160927877600.0,0.0,KOSPI
097950,48580,15054186,9123324000,2827176130800.0,0.32,KOSPI
097955,0,1327433,0,161017622900.0,0.0,KOSPI
000480,0,46890490,0,220150850550.0,0.0,KOSPI
000590,0,1154482,0,80351947200.0,0.0,KOSPI
012030,1532016,201173933,2889382176,379414037638.0,0.76,KOSPI
005830,6578,65500349,929471400,9255199313700.0,0.01,KOSPI
016610,10493,42446389,102621540,415125684420.0,0.02,KOSPI
000990,1352551,43504588,235343874000,7569798312000.0,3.11,KOSPI
000300,0,41437055,0,174035631000.0,0.0,KOSPI
001530,256968,20715621,5794628400,467137253550.0,1.24,KOSPI
015590,474544,53396308,987051520,111064320640.0,0.89,KOSPI
000210,13229,20955884,643590850,1019503756600.0,0.06,KOSPI
000215,0,1686115,0,37010224250.0,0.0,KOSPI
375500,982029,38693623,72670146000,2863328102000.0,2.54,KOSPI
37550L,0,2111951,0,104119184300.0,0.0,KOSPI
37550K,0,2113885,0,52107265250.0,0.0,KOSPI
007340,322450,58510865,12865755000,2334583513500.0,0.55,KOSPI
004840,0,19272364,0,79594863320.0,0.0,KOSPI
155660,0,16000000,0,66320000000.0,0.0,KOSPI
069730,0,14400000,0,72432000000.0,0.0,KOSPI
017860,418797,17759139,5444361000,230868807000.0,2.36,KOSPI
092780,0,13168460,0,50632728700.0,0.0,KOSPI
017940,13167,6860000,1048093200,546056000000.0,0.19,KOSPI
365550,3380455,246089000,12017517525,874846395000.0,1.37,KOSPI
383220,63502,38307075,4781700600,2884522747500.0,0.17,KOSPI
007700,0,39114367,0,616051280250.0,0.0,KOSPI
114090,188984,61855670,2188434720,716288658600.0,0.31,KOSPI
078930,0,92895495,0,6279735462000.0,0.0,KOSPI
006360,3724580,85581490,101122347000,2323537453500.0,4.35,KOSPI
001250,307086,82533764,879801390,236459233860.0,0.37,KOSPI
007070,122961,83607415,2717438100,1847723871500.0,0.15,KOSPI
078935,0,1779676,0,91831281600.0,0.0,KOSPI
499790,7334,19830841,288959600,781335135400.0,0.04,KOSPI
012630,119413,59741721,2418113250,1209769850250.0,0.2,KOSPI
039570,14899,25957601,115318260,200911831740.0,0.06,KOSPI
089470,0,31900000,0,128238000000.0,0.0,KOSPI
267270,25921,47921897,3434532500,6349651352500.0,0.05,KOSPI
009540,186970,70773116,74320575000,28132313610000.0,0.26,KOSPI
267250,0,78993085,0,17694451040000.0,0.0,KOSPI
443060,92012,44833460,19276514000,9392609870000.0,0.21,KOSPI
071970,19192,33921495,1251318400,2211681474000.0,0.06,KOSPI
322000,103162,11200000,14133194000,1534400000000.0,0.92,KOSPI
