날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-02-09,2712339196769,150349991849,-3294703632302,432014443684,0,KOSPI
2026-02-09,487683508999,-95761800391,-623603118740,231681410132,0,KOSDAQ
