티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4460,448348,1994762590,2.41,12662635,0.63,-168741.0,-758429975.0,56468.0,253474495.0,113338.0,509731350.0,-890.0,-3969400.0,0.0,0.0,114290.0,513978820.0,0.0,0.0,0.0,0.0,-62.0,-278070.0,-34.0,-153510.0,-1031.0,-4622360.0
006840,AK홀딩스,유가,기타 금융업,지주사업,6360,13992,90265205,0.63,413400,0.46,-6733.0,-43435790.0,6432.0,41569140.0,257.0,1583020.0,275.0,1699440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-116420.0,0.0,0.0,44.0,283630.0
027410,BGF,유가,기타 금융업,지주회사,4105,342409,1408616605,0.86,31242565,2.22,-155662.0,-640524624.0,160427.0,660530468.0,-4844.0,-20339839.0,-5029.0,-21098540.0,-1.0,-4105.0,213.0,872950.0,49.0,203411.0,0.0,0.0,-76.0,-313555.0,0.0,0.0,79.0,333995.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,129300,118210,15282336350,1.02,4607717000,28.72,-25030.0,-3261548750.0,39671.0,5124041750.0,-14889.0,-1894416000.0,2954.0,383961950.0,3014.0,394180900.0,-12162.0,-1554273350.0,0.0,0.0,33.0,3697000.0,-8728.0,-1121982500.0,-3.0,-422400.0,251.0,32345400.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,17670,1355127,24071674060,5.05,4028594210,14.67,-358354.0,-6402799425.0,110232.0,1935839290.0,232294.0,4193633490.0,63572.0,1170749270.0,70694.0,1267280370.0,130058.0,2304483095.0,-1964.0,-35578490.0,-33050.0,-565811300.0,2987.0,52563645.0,-14825.0,-262626450.0,30653.0,535953095.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",37050,1873,70013150,3.2,705000,0.78,-504.0,-18900450.0,752.0,28110150.0,-256.0,-9507350.0,-256.0,-9507350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,297650.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,25300,1362,34570950,1.61,333150,0.96,89.0,2263100.0,-90.0,-2287000.0,5.0,126100.0,5.0,126100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-102200.0
001040,CJ,유가,기타 금융업,지주회사,174500,189257,33488965100,0.87,4217957400,10.3,12169.0,2118522900.0,24729.0,4352891350.0,-40479.0,-7113291450.0,-27482.0,-4814183700.0,-4674.0,-823705550.0,-954.0,-171926550.0,0.0,0.0,-6919.0,-1222707100.0,-556.0,-99729950.0,3277.0,585965900.0,304.0,55911300.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4505,430067,1923964811,1.69,365374620,18.99,-51359.0,-229295499.0,-3088.0,-15625595.0,51734.0,232834119.0,-2442.0,-11002355.0,-263.0,-1176196.0,2165.0,9735580.0,0.0,0.0,74947.0,336592215.0,-22673.0,-101315125.0,2417.0,10759085.0,296.0,1327890.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,163400,8173,1322246350,2.13,58587800,4.43,-2417.0,-395714300.0,-467.0,-73806750.0,2906.0,473058100.0,3034.0,493802550.0,0.0,0.0,0.0,0.0,0.0,0.0,-128.0,-20744450.0,0.0,0.0,8.0,1276750.0,-30.0,-4813800.0
