Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,14026750,152323927692,5107333626,454925.0,-10082983251.0,-604166.0,3321505732.0,265409.0,7666909192.0,-33407.0,3929549095.0,11057.0,685491520.0,212214.0,11298770363.0,0.0,0.0,38608.0,-5614794250.0,38272.0,-3167402636.0,3905.0,-887657463.0,-120073.0,-17774210.0,23
1차 철강 제조업,11958710,329151516918,48759577613,-1001351.0,-32015893025.0,161463.0,-18823461949.0,773733.0,51620240284.0,-102596.0,8577059339.0,-5084.0,2448662075.0,760301.0,48216162502.0,580.0,6549325.0,132034.0,-7480736150.0,-10796.0,-178035607.0,-22543.0,-1503028225.0,88698.0,722142915.0,59
가구 제조업,2544813,4542628847,42594205,117152.0,76684385.0,-116166.0,25341919.0,-4031.0,-19223993.0,-3967.0,-5234208.0,-690.0,-18535975.0,742.0,6207250.0,-18.0,-485600.0,0.0,3952.0,-98.0,-1179412.0,27377.0,-58243113.0,-24332.0,-24559198.0,9
가전제품 및 정보통신장비 소매업,82162,473584765,1893370,-5244.0,-32208185.0,4983.0,31318935.0,-279.0,-1885130.0,-247.0,-1668170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,-216960.0,400.0,2042460.0,140.0,731920.0,2
가정용 기기 제조업,1195759,14406929838,566941119,70053.0,-591695154.0,-69952.0,1319787957.0,-4710.0,-695171718.0,-26318.0,-872806073.0,-287.0,-25598450.0,20380.0,241568655.0,0.0,0.0,2854.0,3427620.0,-1338.0,-41694370.0,-1443.0,-41361610.0,6052.0,8440525.0,9
"가죽, 가방 및 유사제품 제조업",237098,1901005615,59329205,-7393.0,-132816805.0,-13628.0,-120018630.0,20426.0,238889260.0,-913.0,-10184995.0,-306.0,-3564385.0,-2756.0,-31409760.0,19.0,971200.0,25332.0,293519615.0,-949.0,-10391515.0,221.0,4061555.0,374.0,9884620.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,20264,457182275,2681050,458.0,9929125.0,6359.0,143687500.0,-6741.0,-151874700.0,205.0,4624425.0,-2903.0,-65780150.0,-3161.0,-70722525.0,0.0,0.0,-863.0,-19565250.0,-18.0,-408750.0,-84.0,-1923300.0,8.0,181375.0,1
건물 건설업,26073587,584606728401,37377215780,2845152.0,65609701017.0,-1797332.0,-50473264147.0,-1222701.0,-21839237124.0,-212643.0,-5073142279.0,-21568.0,-738993250.0,-968213.0,-19789641055.0,-61.0,-138495.0,154915.0,7658975120.0,-174398.0,-3843716290.0,-5613.0,2075324460.0,180494.0,4627475794.0,24
건물설비 설치 공사업,62695,1015268980,329215,-18637.0,-423390230.0,15743.0,357753635.0,2518.0,63817545.0,-179.0,-1715630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697.0,65533175.0,42.0,1003800.0,334.0,815250.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",11385117,306520751667,21980198642,167727.0,3701051506.0,-830326.0,-56711739860.0,659206.0,53200222128.0,12672.0,6595291473.0,-106930.0,-4089098900.0,564602.0,45423364955.0,1660.0,39993325.0,108686.0,1794527270.0,79306.0,3535957805.0,10693.0,176483331.0,-7300.0,-366017105.0,16
