corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00161976,한세예스24홀딩스,016450,Y,타인에대한채무보증결정              ,20250612800571,한세예스24홀딩스,20250612,유정
00442905,디에스엠,104040,K,[기재정정]증권신고서(합병),20250612000481,디에스엠,20250612,
01181515,엘앤씨바이오,290650,K,[기재정정]주요사항보고서(전환사채권발행결정),20250612000459,엘앤씨바이오,20250612,
00161976,한세예스24홀딩스,016450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000477,김동녕,20250612,
00136721,신영증권,001720,Y,[기재정정]일괄신고서(기타파생결합사채),20250612000461,신영증권,20250612,
00136721,신영증권,001720,Y,[기재정정]일괄신고서(파생결합사채-주가연계파생결합사채),20250612000458,신영증권,20250612,
01175499,큐에이드,377460,K,기타시장안내              (상장적격성 실질심사 사유추가 안내),20250612900538,코스닥시장본부,20250612,코
00136721,신영증권,001720,Y,[기재정정]일괄신고서(기타파생결합증권),20250612000457,신영증권,20250612,
00136721,신영증권,001720,Y,[기재정정]일괄신고서(파생결합증권-주가연계증권),20250612000455,신영증권,20250612,
00161976,한세예스24홀딩스,016450,Y,주식등의대량보유상황보고서(일반),20250612000474,김동녕,20250612,
00173449,빌리언스,044480,K,주주명부폐쇄기간또는기준일설정              ,20250612900537,빌리언스,20250612,코
00173449,빌리언스,044480,K,주주총회소집공고,20250612000472,빌리언스,20250612,
01405585,윙스풋,335870,K,주주명부폐쇄기간또는기준일설정              ,20250612900518,윙스풋,20250612,코
01405585,윙스풋,335870,K,주주총회소집결의              (임시주주총회),20250612900532,윙스풋,20250612,코정
00173449,빌리언스,044480,K,[기재정정]주주총회소집결의              (임시주주총회),20250612900520,빌리언스,20250612,코
00173449,빌리언스,044480,K,주요사항보고서(유상증자결정),20250612000467,빌리언스,20250612,정
00173449,빌리언스,044480,K,주요사항보고서(감자결정),20250612000466,빌리언스,20250612,
01405585,윙스풋,335870,K,주식등의대량보유상황보고서(일반),20250612000471,모티바코리아,20250612,
00173449,빌리언스,044480,K,주권매매거래정지              (자본감소),20250612900526,코스닥시장본부,20250612,코
00542898,케이이엠텍,106080,K,[기재정정]주요사항보고서(전환사채권발행결정),20250612000432,케이이엠텍,20250612,정
01175499,큐에이드,377460,K,최대주주변경              ,20250612900529,큐에이드,20250612,코정
01051472,젠큐릭스,229000,K,소액공모공시서류(지분증권),20250612000470,젠큐릭스,20250612,정
00346911,아이톡시,052770,K,전환청구권행사              (제15회차),20250612900513,아이톡시,20250612,코
00362858,예스24,053280,K,주식등의대량보유상황보고서(일반),20250612000469,한세예스24홀딩스,20250612,
01405585,윙스풋,335870,K,투자판단관련주요경영사항              (경영지배인 선임의 건),20250612900512,윙스풋,20250612,코
01405585,윙스풋,335870,K,최대주주변경              ,20250612900504,윙스풋,20250612,코
00357360,한세엠케이,069640,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000463,임동환,20250612,정
00136721,신영증권,001720,Y,[첨부정정]감사보고서제출              ,20250612800509,신영증권,20250612,유
00366137,KG에코솔루션,151860,K,증권발행결과(자율공시)              ,20250612900516,KG에코솔루션,20250612,코
01063237,플럼라인생명과학,222670,N,기업설명회(IR)개최결과              ,20250612600511,플럼라인생명과학,20250612,넥
01181515,엘앤씨바이오,290650,K,교환사채권발행결정(종속회사의주요경영사항)              ,20250612900514,엘앤씨바이오,20250612,코정
00381756,티씨머티리얼즈,125020,K,주주명부폐쇄기간또는기준일설정              ,20250612900486,티씨머티리얼즈,20250612,코
01051472,젠큐릭스,229000,K,주요사항보고서(유상증자결정),20250612000422,젠큐릭스,20250612,정
00264945,나이스정보통신,036800,K,[첨부정정]주요사항보고서(회사합병결정),20250612000453,나이스정보통신,20250612,
01018802,엔솔바이오사이언스,140610,N,주식등의대량보유상황보고서(일반),20250612000452,유한양행,20250612,
01318261,더블유에스아이,299170,K,전환청구권행사              ,20250612900503,더블유에스아이,20250612,코
00136721,신영증권,001720,Y,사업보고서 (2025.03),20250612000448,신영증권,20250612,정연
00148531,제이스코홀딩스,023440,K,주요사항보고서(자기전환사채매도결정),20250612000429,제이스코홀딩스,20250612,
00583026,멤레이비티,072770,K,[기재정정]주식등의대량보유상황보고서(약식),20250612000446,태광파크,20250612,
00435969,인피니트헬스케어,071200,K,주식등의대량보유상황보고서(일반),20250612000444,솔본,20250612,
00123143,보령,003850,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000443,김성진,20250612,
00366137,KG에코솔루션,151860,K,[기재정정]주요사항보고서(자기주식처분결정),20250612000438,KG에코솔루션,20250612,
00123143,보령,003850,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000442,PAK YUN SIK,20250612,
00249982,솔본,035610,K,주식등의대량보유상황보고서(일반),20250612000441,홍기태,20250612,
00120182,NH투자증권,005940,Y,증권발행실적보고서,20250612000440,NH투자증권,20250612,
00161976,한세예스24홀딩스,016450,Y,최대주주등소유주식변동신고서              ,20250612800493,한세예스24홀딩스,20250612,유
00435297,맥쿼리인프라,088980,Y,주주명부폐쇄기간또는기준일설정              ,20250612800460,맥쿼리인프라,20250612,유
00120182,NH투자증권,005940,Y,투자설명서(일괄신고),20250612000437,NH투자증권,20250612,
00346911,아이톡시,052770,K,정정명령부과( 2025.06.12. 제출 주요사항보고서(전환사채권 발행결정) ),20250612100053,금융감독원,20250612,
00977641,하이로닉,149980,K,신탁계약해지결과보고서,20250612000436,하이로닉,20250612,
00122694,범양건영,002410,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250612800458,범양건영,20250612,유
00135050,팜젠사이언스,004720,Y,전환청구권ㆍ신주인수권ㆍ교환청구권행사              ,20250612800484,팜젠사이언스,20250612,유
00357360,한세엠케이,069640,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000433,김지원,20250612,정
00362858,예스24,053280,K,임원ㆍ주요주주특정증권등소유상황보고서,20250612000431,김지원,20250612,
01405390,핌스,347770,K,주식등의대량보유상황보고서(일반),20250612000430,주광연,20250612,
00381756,티씨머티리얼즈,125020,K,주주총회소집결의              (임시주주총회),20250612900470,티씨머티리얼즈,20250612,코
00442905,디에스엠,104040,K,[기재정정]주요사항보고서(회사합병결정),20250612000410,디에스엠,20250612,
01851650,KB제30호스팩,486630,K,주주명부폐쇄기간또는기준일설정              ,20250612900335,KB제30호스팩,20250612,코
00362858,예스24,053280,K,임원ㆍ주요주주특정증권등소유상황보고서,20250612000427,김동녕,20250612,
01851650,KB제30호스팩,486630,K,주주총회소집결의              (임시주주총회),20250612900461,KB제30호스팩,20250612,코
00120182,NH투자증권,005940,Y,일괄신고추가서류(파생결합증권-상장지수증권),20250612000426,NH투자증권,20250612,
00265421,인지디스플레,037330,K,타인에대한채무보증결정              ,20250612900476,인지디스플레,20250612,코
00117188,효성,004800,Y,최대주주등소유주식변동신고서              ,20250612800475,효성,20250612,유
00265421,인지디스플레,037330,K,타인에대한채무보증결정              ,20250612900473,인지디스플레,20250612,코
00547583,하나금융지주,086790,Y,증권발행실적보고서,20250612000424,하나금융지주,20250612,
00249982,솔본,035610,K,임원ㆍ주요주주특정증권등소유상황보고서,20250612000423,이혜숙,20250612,
00117188,효성,004800,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000421,조현상,20250612,
00123143,보령,003850,Y,자기주식처분결과보고서,20250612000420,보령,20250612,
00599151,SV인베스트먼트,289080,K,주주총회소집공고,20250612000419,SV인베스트먼트,20250612,
00357360,한세엠케이,069640,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000417,김동녕,20250612,정
01311055,쿠콘,294570,K,신탁계약에의한취득상황보고서,20250612000416,쿠콘,20250612,
00367482,빛과전자,069540,K,[기재정정]단일판매ㆍ공급계약체결              ,20250612900401,빛과전자,20250612,코
01335453,조이웍스앤코,309930,K,[기재정정]주요사항보고서(자기전환사채매도결정),20250612000363,조이웍스앤코,20250612,
01022902,애드바이오텍,179530,K,주식등의대량보유상황보고서(약식),20250612000409,골든코어3호,20250612,정
01022902,애드바이오텍,179530,K,주식등의대량보유상황보고서(약식),20250612000408,골든코어2호,20250612,정
00117601,유안타증권,003470,Y,투자설명서(일괄신고),20250612000406,유안타증권,20250612,
01275665,리메드,302550,K,주식등의대량보유상황보고서(일반),20250612000404,이근용,20250612,
01022902,애드바이오텍,179530,K,주식등의대량보유상황보고서(약식),20250612000403,골든코어1호,20250612,정
00123143,보령,003850,Y,주식등의대량보유상황보고서(일반),20250612000402,보령홀딩스,20250612,
00149354,종근당홀딩스,001630,Y,주요사항보고서(영업정지)(자회사의 주요경영사항)              ,20250612800448,종근당홀딩스,20250612,유정
00101664,경보제약,214390,Y,주요사항보고서(영업정지),20250612000379,경보제약,20250612,정
00101664,경보제약,214390,Y,매매거래정지및정지해제(중요내용공시)              ,20250612800436,유가증권시장본부,20250612,유
00816696,큐엠씨,136660,N,기업설명회(IR)개최              ,20250612600414,큐엠씨,20250612,넥
01575361,세븐브로이맥주,267080,N,주권매매거래정지기간변경              (회생절차 개시결정),20250612600418,코넥스시장,20250612,넥
00105138,파라텍,033540,K,전환가액의조정              ,20250612900432,파라텍,20250612,코
01498974,큐리옥스바이오시스템즈,445680,K,임원ㆍ주요주주특정증권등소유상황보고서,20250612000397,노희준,20250612,
00599151,SV인베스트먼트,289080,K,주주총회소집결의              (정기주주총회),20250612900441,SV인베스트먼트,20250612,코
01575361,세븐브로이맥주,267080,N,회생절차개시결정              ,20250612600440,세븐브로이맥주,20250612,넥정
00117601,유안타증권,003470,Y,일괄신고추가서류(파생결합증권-주가연계증권),20250612000396,유안타증권,20250612,
00326731,바이오니아,064550,K,주식등의대량보유상황보고서(일반),20250612000394,이중열,20250612,
00160588,한화,000880,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250612000392,김윤해,20250612,
00556907,에이스테크,088800,K,타법인주식및출자증권취득결정              ,20250612900400,에이스테크,20250612,코
01649204,달바글로벌,483650,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20250612000390,KTBN 13호 벤처투자조합,20250612,
00137915,엠엑스로보틱스,007820,K,임원ㆍ주요주주특정증권등소유상황보고서,20250612000389,조재관,20250612,
01498974,큐리옥스바이오시스템즈,445680,K,임원ㆍ주요주주특정증권등소유상황보고서,20250612000388,박영호,20250612,
01116380,씨앤에스링크,245450,N,기업설명회(IR)개최결과              ,20250612600406,씨앤에스링크,20250612,넥
00137915,엠엑스로보틱스,007820,K,임원ㆍ주요주주특정증권등소유상황보고서,20250612000385,소병희,20250612,
01649204,달바글로벌,483650,Y,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,20250612000383,KTBN 13호 벤처투자조합,20250612,
00138279,S-Oil,010950,Y,증권신고서(채무증권),20250612000382,S-Oil,20250612,정
00373021,테라사이언스,073640,K,불성실공시법인지정예고              (공시변경),20250612900420,코스닥시장본부,20250612,코
00252269,아이에이,038880,K,주요사항보고서(유형자산양도결정),20250612000366,아이에이,20250612,정
01108099,현대코퍼레이션홀딩스,227840,Y,[발행조건확정]증권신고서(채무증권),20250612000380,현대코퍼레이션홀딩스,20250612,정
00164724,현대엘리베이터,017800,Y,주식등의대량보유상황보고서(일반),20250612000377,SchindlerHoldingAG,20250612,
00139454,애경산업,018250,Y,사외이사의선임ㆍ해임또는중도퇴임에관한신고,20250612000376,애경산업,20250612,
00631518,SK이노베이션,096770,Y,풍문또는보도에대한해명(미확정)              ,20250612800402,SK이노베이션,20250612,유
00143651,웅진,016880,Y,타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,20250612800398,웅진,20250612,유
00309831,알에프텍,061040,K,의결권대리행사권유참고서류,20250612000375,알에프텍,20250612,
00143651,웅진,016880,Y,유상증자결정(종속회사의주요경영사항)              ,20250612800397,웅진,20250612,유
00608802,텔콘RF제약,200230,K,교환가액의조정              ,20250612900407,텔콘RF제약,20250612,코
