티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",4425.0,58526.0,260365351.0,-1.4500000476837158,41320140.0,15.869999885559082,14630.0,64918317.0,-17998.0,-79885907.0,746.0,3295205.0,-232.0,-1026600.0,983.0,4344155.0,-5.0,-22350.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.0,5435385.0,1400.0,6237000.0
006840,AK홀딩스,유가,기타 금융업,지주사업,7690.0,3847.0,29145120.0,0.0,663310.0,2.2799999713897705,291.0,2226680.0,-124.0,-949970.0,-169.0,-1291990.0,-169.0,-1291990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15280.0
027410,BGF,유가,기타 금융업,지주회사,3910.0,33779.0,132185073.0,-1.5099999904632568,7929585.0,6.0,20692.0,80831075.0,-20050.0,-78328115.0,-637.0,-2482960.0,498.0,1955440.0,-186.0,-725465.0,0.0,0.0,-74.0,-289865.0,0.0,0.0,-875.0,-3423070.0,0.0,0.0,-5.0,-20000.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,139700.0,105721.0,15589590750.0,-5.739999771118164,4213571750.0,26.1299991607666,-7207.0,-1138062800.0,26129.0,3863002200.0,-18960.0,-2730452300.0,-3910.0,-615389150.0,-60.0,-8767600.0,542.0,82868800.0,0.0,0.0,-13048.0,-1842308550.0,-2483.0,-346706100.0,58.0,8523100.0,-20.0,-3010200.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,14970.0,696058.0,10407181190.0,0.6000000238418579,957562560.0,7.460000038146973,25630.0,372765790.0,-122869.0,-1831518155.0,97426.0,1461567575.0,98787.0,1480482750.0,6203.0,93294235.0,-29712.0,-443775690.0,0.0,0.0,9656.0,145053945.0,-44007.0,-656135790.0,-187.0,-2815210.0,0.0,0.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",37950.0,792.0,30011850.0,0.4000000059604645,1816650.0,4.599999904632568,127.0,4793150.0,-382.0,-14467350.0,253.0,9598450.0,246.0,9332950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,265500.0,2.0,75750.0,0.0,0.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,26950.0,1789.0,48067075.0,0.0,0.0,0.0,-946.0,-25441150.0,-24.0,-643550.0,970.0,26084700.0,970.0,26084700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,126600.0,68251.0,8717557400.0,-3.2100000381469727,203066500.0,1.840000033378601,22436.0,2859869700.0,-13990.0,-1783782850.0,-8398.0,-1069871350.0,4971.0,634175050.0,-703.0,-89617200.0,-457.0,-57434750.0,0.0,0.0,-15402.0,-1964300100.0,3195.0,407559600.0,-66.0,-8513500.0,18.0,2298000.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",5370.0,613337.0,3214910235.0,1.1299999952316284,649639530.0,20.209999084472656,164526.0,850315110.0,-301580.0,-1584219355.0,21607.0,112615155.0,773.0,3601420.0,0.0,0.0,0.0,0.0,0.0,0.0,20834.0,109013735.0,0.0,0.0,115376.0,620923000.0,71.0,366090.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,123600.0,2969.0,367803800.0,-1.9800000190734863,4584500.0,1.25,-166.0,-20436700.0,-827.0,-102543900.0,993.0,122980600.0,993.0,122980600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
