날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-27,183528283004,1594763856652,-1911574582153,133282442497,0,KOSPI
2026-08-27,-119187676233,-1137174250,-175181602819,295506453302,0,KOSDAQ
