날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-11,-1218393578242,1649261412041,1867544350120,-2298412183919,0,KOSPI
2026-09-11,-215851287675,16149196451,512048273422,-312346182198,0,KOSDAQ
