Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,14346571,138272170847,6204984731,866922.0,5819899192.0,-446166.0,8354107349.0,54145.0,-12769853281.0,4994.0,-5948491831.0,-1665.0,-161142910.0,-9546.0,-2762872935.0,0.0,0.0,12685.0,-1006761950.0,47767.0,-2880448655.0,-466658.0,-1489929801.0,-8243.0,85776541.0,23
1차 철강 제조업,40777462,1230082134279,32866047384,625629.0,-43545015029.0,305724.0,51512705035.0,-811256.0,-8359482131.0,-218497.0,-19005642819.0,-116843.0,-3666909433.0,-120504.0,5423276795.0,13947.0,519035055.0,-137161.0,6691163225.0,-156866.0,2356461502.0,-111858.0,188901479.0,-8239.0,202890646.0,59
가구 제조업,1685418,5132507765,122203697,-21984.0,355766474.0,-3184.0,-616402318.0,-1695.0,-21216776.0,4866.0,58187684.0,-225.0,-3442460.0,-6197.0,-77649710.0,122.0,5221550.0,-144.0,-1798960.0,-117.0,-1734880.0,25105.0,279973397.0,1758.0,1879223.0,9
가전제품 및 정보통신장비 소매업,60226,486105675,0,3878.0,27792875.0,2159.0,22455075.0,-6516.0,-53802530.0,-997.0,-8515090.0,0.0,0.0,-38.0,-323660.0,0.0,0.0,-4367.0,-37047910.0,-1114.0,-7915870.0,392.0,2825420.0,87.0,729160.0,2
가정용 기기 제조업,809743,19726504077,969600527,14052.0,-1948546634.0,-27690.0,918022871.0,11924.0,1044738953.0,11642.0,1028508053.0,-574.0,-37132000.0,-6244.0,-406115100.0,0.0,0.0,-6269.0,-406214150.0,13369.0,865692150.0,-87.0,-28849810.0,1801.0,14634620.0,8
"가죽, 가방 및 유사제품 제조업",632712,9111923725,294284110,38716.0,935925855.0,10283.0,361611945.0,-38330.0,-527454540.0,-25443.0,-338811400.0,14965.0,204614970.0,-59.0,-1066930.0,143.0,2936030.0,-19376.0,-277771870.0,-8560.0,-117355340.0,-10077.0,-762305750.0,-592.0,-7777510.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,21644,564971000,95511700,371.0,9717750.0,-2123.0,-55792500.0,1222.0,32240850.0,214.0,5571600.0,1818.0,47750500.0,-12.0,-312850.0,0.0,0.0,-783.0,-20376900.0,-15.0,-391500.0,492.0,12845900.0,38.0,988000.0,1
건물 건설업,22877580,242737530643,11844813667,-1472883.0,-10200972162.0,2376590.0,22929072100.0,-848659.0,-11894850001.0,181376.0,1862156075.0,-144843.0,-1199528975.0,-264782.0,-2966053865.0,3969.0,12461594.0,-268342.0,-5613360100.0,-354341.0,-3951131810.0,-45195.0,-831142078.0,-9853.0,-2107859.0,24
건물설비 설치 공사업,162884,2449480135,329220,31139.0,388069445.0,-28907.0,-348921890.0,-1895.0,-37819485.0,230.0,1121965.0,7272.0,132621380.0,0.0,0.0,0.0,0.0,0.0,0.0,-9397.0,-171562830.0,-320.0,-1264575.0,-17.0,-63495.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",33069354,462371246998,33168398207,1592665.0,46801973149.0,-1361430.0,-29495359509.0,-203180.0,-17079337354.0,37397.0,-2025679004.0,-18497.0,-1083131750.0,-58970.0,-5033808800.0,110.0,6118025.0,-30155.0,-3223480975.0,-130748.0,-5625020425.0,-23975.0,-198811924.0,-4080.0,-28464362.0,16
"건축자재, 철물 및 난방장치 도매업",1615316,2954635103,6522755,146347.0,267504886.0,-147809.0,-270166355.0,345.0,627555.0,345.0,627555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7397.0,1117.0,2041311.0,1
"경비, 경호 및 탐정업",71135,6308347050,334377800,1789.0,155564700.0,-1222.0,-110982550.0,-571.0,-44922350.0,-428.0,-33326250.0,340.0,30160600.0,-472.0,-41100800.0,0.0,0.0,-18.0,-1270200.0,7.0,614300.0,4.0,340200.0,0.0,0.0,1
고무제품 제조업,2301927,73623612632,2876714389,-32629.0,-134978101.0,85138.0,1712307895.0,-52324.0,-1625078908.0,-2918.0,-329684013.0,-8044.0,-162862205.0,3261.0,-661579500.0,190.0,8863675.0,-23297.0,-134116850.0,-9889.0,-252913055.0,-201.0,43719229.0,16.0,4029885.0,8
