Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,42509982,162053325496,7699549537,1393811.0,31315990061.0,-1103442.0,-22286869227.0,-262041.0,-9206882870.0,-107643.0,-303773275.0,5744.0,1014498015.0,25829.0,1212867388.0,636.0,67998200.0,56018.0,-1427332604.0,-242662.0,-9765481894.0,9579.0,72078003.0,-37907.0,105684033.0,23
1차 철강 제조업,19321501,168017484998,10985142335,1984371.0,31536813434.0,-1218370.0,-31100577737.0,-695767.0,-564565044.0,79482.0,-1299165200.0,-18022.0,255013394.0,59052.0,9161170477.0,40.0,-72781100.0,-121469.0,-7082711213.0,-265.0,-387259027.0,-104453.0,-122299163.0,34219.0,250628510.0,59
가구 제조업,3277039,9843896697,183711947,4262.0,-79818340.0,-19284.0,-127947968.0,-19156.0,-101890407.0,-17577.0,-79300647.0,-129.0,-1692160.0,-1833.0,-23569220.0,0.0,0.0,30.0,726960.0,353.0,1944660.0,14180.0,288489629.0,19998.0,21167086.0,9
가전제품 및 정보통신장비 소매업,17744,135157610,5088380,592.0,4619220.0,-1213.0,-9312750.0,487.0,3672450.0,109.0,812480.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,159370.0,357.0,2700600.0,134.0,1021080.0,0.0,0.0,2
가정용 기기 제조업,3122176,79347886340,1507772317,245730.0,6023411911.0,-144172.0,-3392872588.0,-52815.0,-2458821320.0,-22934.0,-848870970.0,-7986.0,-439292300.0,-20415.0,-1122610700.0,0.0,0.0,13.0,715950.0,-1484.0,-48295700.0,-41438.0,684217.0,-7305.0,-172402220.0,8
"가죽, 가방 및 유사제품 제조업",862909,8162452000,56825520,35926.0,237678785.0,-46916.0,-409868115.0,10756.0,172792250.0,8291.0,102097260.0,-313.0,-1642070.0,1981.0,27874200.0,81.0,4504900.0,28.0,448960.0,688.0,39509000.0,1014.0,6011990.0,-780.0,-6614910.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,17655,425148925,79342250,2213.0,52552625.0,-5460.0,-131607300.0,3246.0,79030775.0,9.0,163400.0,2304.0,55837175.0,939.0,23174900.0,0.0,0.0,20.0,480600.0,-26.0,-625300.0,1.0,23900.0,0.0,0.0,1
건물 건설업,22580659,136679187287,1627430379,-728142.0,-8719229695.0,537700.0,6298584012.0,301006.0,2629523769.0,57098.0,230004224.0,33083.0,459535153.0,36936.0,547672658.0,3426.0,9542721.0,159501.0,1362391793.0,11207.0,25453245.0,-31960.0,-26574464.0,-78604.0,-182303622.0,24
건물설비 설치 공사업,45332,336597385,310270,-3671.0,-40166480.0,-6481.0,-27318230.0,10184.0,68024290.0,7388.0,29621040.0,0.0,0.0,989.0,13609960.0,0.0,0.0,0.0,0.0,1807.0,24793290.0,-42.0,-579280.0,10.0,39700.0,2
