티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5030.0,241853.0,1222346280.0,-0.98,3155100.0,0.26,57347.0,288365285.0,16456.0,84387395.0,-83021.0,-419214640.0,-408.0,-2052060.0,-33.0,-166480.0,0.0,0.0,0.0,0.0,-82612.0,-417158110.0,32.0,162010.0,5200.0,26211200.0,4018.0,20250760.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8530.0,11813.0,98851960.0,3.65,1463260.0,1.48,-1619.0,-13371450.0,2375.0,19755120.0,-852.0,-7182300.0,-852.0,-7182300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,798630.0
027410,BGF,유가,기타 금융업,지주회사,4885.0,224399.0,1084394676.0,1.56,17641590.0,1.63,-39707.0,-191767619.0,61006.0,294499265.0,-24634.0,-118997211.0,-1928.0,-9370345.0,0.0,0.0,0.0,0.0,-1799.0,-8679514.0,-20148.0,-97281392.0,-759.0,-3665960.0,3005.0,14666995.0,330.0,1598570.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,137400.0,57917.0,7842314950.0,3.54,2258504900.0,26.86,-12065.0,-1636154500.0,1782.0,247285700.0,10315.0,1393181400.0,1947.0,252053300.0,-90.0,-12074200.0,217.0,30056100.0,0.0,0.0,7253.0,990458000.0,988.0,132688200.0,-12.0,-1626600.0,-20.0,-2686000.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,19150.0,934421.0,17904919640.0,1.38,1245040130.0,6.39,-34986.0,-676626255.0,-97930.0,-1879539565.0,130236.0,2504516490.0,116328.0,2231404575.0,-5433.0,-103720775.0,-1171.0,-23292465.0,28860.0,556677680.0,-68246.0,-1297138605.0,-3491.0,-66928320.0,2803.0,54003940.0,-123.0,-2354610.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",48850.0,2795.0,136474925.0,0.31,5613350.0,3.17,-376.0,-18467575.0,740.0,36204700.0,-352.0,-17162075.0,-138.0,-6743275.0,-3.0,-146200.0,-211.0,-10272600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,-575050.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,31900.0,5901.0,187414325.0,0.31,0.0,0.0,-4037.0,-128323925.0,1009.0,32019425.0,-90.0,-2854250.0,-90.0,-2854250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3107.0,98806750.0,11.0,352000.0
001040,CJ,유가,기타 금융업,지주회사,213500.0,145769.0,31245973000.0,4.15,3974401000.0,9.71,-23940.0,-5117343000.0,-5451.0,-1206140000.0,29234.0,6287218500.0,-1828.0,-411984750.0,1453.0,313749750.0,2521.0,546531750.0,0.0,0.0,18060.0,3895036000.0,8919.0,1920390250.0,141.0,32050250.0,16.0,4214250.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4875.0,355576.0,1725123510.0,2.63,166645610.0,9.66,-86572.0,-418808670.0,29548.0,141632040.0,36709.0,178442520.0,634.0,3034840.0,-40.0,-194795.0,3820.0,18504125.0,0.0,0.0,0.0,0.0,32295.0,157098350.0,19054.0,92637270.0,1261.0,6096840.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,181800.0,10239.0,1850565550.0,4.0,61741400.0,3.34,-3132.0,-565082650.0,-413.0,-78852100.0,3481.0,632408850.0,3936.0,714726450.0,-3.0,-544600.0,-549.0,-99282400.0,0.0,0.0,0.0,0.0,97.0,17509400.0,0.0,0.0,64.0,11525900.0
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",105500.0,98102.0,10307148450.0,1.83,738645200.0,6.15,-15917.0,-1676586550.0,37671.0,3955727900.0,-22153.0,-2320801050.0,11923.0,1253034750.0,-1209.0,-126633050.0,-746.0,-78287800.0,0.0,0.0,-39728.0,-4168936600.0,7672.0,806813950.0,625.0,65384100.0,-226.0,-23724400.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2770.0,192489.0,531430871.0,1.28,2604135.0,0.49,-13875.0,-38100915.0,18254.0,50200605.0,-167.0,-462590.0,-167.0,-462590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4000.0,-11050000.0,-212.0,-587100.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,13000.0,1210.0,15616890.0,0.85,0.0,0.0,-1.0,-13000.0,1.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,87400.0,5472.0,479617700.0,2.1,2917500.0,0.61,-615.0,-52875100.0,641.0,55150400.0,-26.0,-2266000.0,-6.0,-513800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-1752200.0,-3.0,-270800.0,3.0,261500.0
