날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-02,-2036139637417,1650534697187,2302860310409,-1917255370179,0,KOSPI
2026-09-02,-232155128929,-2408992264,172725819191,61838302002,0,KOSDAQ
