날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-31,1150288377561,-107273870864,-8283997766512,7240983259815,0,KOSPI
2026-07-31,298508796728,3340523759,-471516517595,169667197108,0,KOSDAQ
