Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,8318846.0,81279186612.0,4344019427.0,-654973.0,-11104218040.0,684586.0,17497381221.0,-125023.0,-5936780909.0,1598.0,-2150929776.0,-540.0,-560603250.0,-53467.0,-2862137934.0,0.0,0.0,-66714.0,78252651.0,-5953.0,-502641400.0,16873.0,-761271796.0,78537.0,304889524.0,23
1차 철강 제조업,46035846.0,309079598774.0,14780278427.0,380094.0,15759834636.0,-175869.0,15681430532.0,-128026.0,-32500338408.0,-62431.0,-12700246565.0,-26250.0,-1609272185.0,-60304.0,-6002911033.0,155.0,54085000.0,64157.0,-10947471395.0,-43064.0,-1283242460.0,-65355.0,1024062179.0,-10844.0,35011061.0,59
ETF,15571005.0,956146094125.0,0.0,164164.0,-10484912962.0,25164.0,17211238343.0,-156798.0,-6735077590.0,819548.0,149423696583.0,-1329.0,-198190421.0,-1010945.0,-175629273666.0,39483.0,19509480895.0,0.0,0.0,-3355.0,196502034.0,-29350.0,420310471.0,-3180.0,-411558262.0,7
가구 제조업,1001010.0,2038645829.0,64804270.0,35587.0,-74889904.0,-3580.0,62544619.0,-439.0,-8713102.0,-13.0,917358.0,9.0,33160.0,-90.0,-838520.0,0.0,0.0,-301.0,-7420300.0,-44.0,-1404800.0,-32048.0,10192070.0,480.0,10866317.0,9
가전제품 및 정보통신장비 소매업,35831.0,206324175.0,21136670.0,4366.0,33461215.0,-4368.0,-34320410.0,507.0,3302280.0,531.0,3454300.0,0.0,0.0,-24.0,-152160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-505.0,-2443085.0,2
가정용 기기 제조업,1099151.0,10135496835.0,627295088.0,-32455.0,-165764361.0,15858.0,-244355021.0,15478.0,77644480.0,5521.0,316591595.0,-389.0,-25059800.0,5604.0,-1943215.0,0.0,0.0,1353.0,32537550.0,3389.0,-244481450.0,5416.0,352515265.0,-4297.0,-20040363.0,9
"가죽, 가방 및 유사제품 제조업",220851.0,1791895264.0,166133893.0,-26069.0,-139461360.0,-35392.0,-502657037.0,62894.0,660063438.0,8572.0,128778943.0,17412.0,202590070.0,7491.0,87171980.0,0.0,0.0,21449.0,271305570.0,7970.0,-29783125.0,-1471.0,-18169080.0,38.0,224039.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,16391.0,357804725.0,34178150.0,-9618.0,-209722475.0,8617.0,187782250.0,927.0,20330425.0,207.0,4502500.0,-157.0,-3422600.0,-437.0,-9539275.0,0.0,0.0,1314.0,28789800.0,0.0,0.0,13.0,275750.0,61.0,1334050.0,1
건물 건설업,15854645.0,304076173371.0,24898046712.0,868885.0,16605848088.0,-808679.0,-12135692772.0,23970.0,-2244898736.0,-177406.0,-4054675816.0,-21688.0,-547580755.0,-57173.0,-1714803070.0,0.0,0.0,117956.0,2680929575.0,162281.0,1391231480.0,22729.0,-177098956.0,-106905.0,-2048157624.0,24
