날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-22,303392723767,92567078462,2150592309455,-2546552111684,0,KOSPI
2026-06-22,145601171483,2619833745,-463424508387,315203503159,0,KOSDAQ
