날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-11,21247714866,-4004854944,-70758520471,53515660549,0,KOSPI
2026-08-11,-95446551921,16488112760,435139223751,-356180784590,0,KOSDAQ
