corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
01555215,스마트레이더시스템,424960,K,[첨부추가]단일판매ㆍ공급계약체결              ,20240902900485,스마트레이더시스템,20240902,코
01514698,엑스플러스,373200,K,단기차입금증가결정              ,20240902900789,엑스플러스,20240902,코
00161709,퍼시스,016800,Y,[기재정정]주요사항보고서(유형자산양수결정),20240902000454,퍼시스,20240902,정
00605522,소룩스,290690,K,[정정제출요구][기재정정]증권신고서(합병),20240902000456,소룩스,20240902,정
00109286,대동,000490,Y,기타경영사항(자율공시)              ,20240902800793,대동,20240902,유
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000453,윤삼손,20240902,
00109718,사조대림,003960,Y,[기재정정]타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,20240902800794,사조대림,20240902,유
00141875,사조오양,006090,Y,[기재정정]주요사항보고서(타법인주식및출자증권양수결정),20240902000429,사조오양,20240902,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000452,오재이,20240902,
00109718,사조대림,003960,Y,[기재정정]타법인주식및출자증권취득결정(종속회사의주요경영사항)              ,20240902800790,사조대림,20240902,유
00605522,소룩스,290690,K,[기재정정]주요사항보고서(회사합병결정),20240902000447,소룩스,20240902,정
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000449,손승현,20240902,
00864338,웹스,196700,K,[기재정정]반기보고서 (2024.06),20240902000448,웹스,20240902,
01286476,RF시스템즈,474610,K,[기재정정]투자설명서,20240902000446,RF시스템즈,20240902,정
00605522,소룩스,290690,K,주식등의대량보유상황보고서(약식),20240902000445,김복덕,20240902,정
00155319,POSCO홀딩스,005490,Y,[기재정정]자기주식처분결과보고서,20240902000444,POSCO홀딩스,20240902,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000443,박지영,20240902,
01286476,RF시스템즈,474610,K,[첨부정정]증권신고서(합병),20240902000440,RF시스템즈,20240902,
00145437,아센디오,012170,Y,[기재정정]주요사항보고서(전환사채권발행결정),20240902000426,아센디오,20240902,정
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000439,박종국,20240902,
00145437,아센디오,012170,Y,[기재정정]주요사항보고서(전환사채권발행결정),20240902000421,아센디오,20240902,정
00164742,현대자동차,005380,Y,특수관계인으로부터기타유가증권매수,20240902000438,현대자동차,20240902,공
01286476,RF시스템즈,474610,K,[기재정정]증권신고서(합병),20240902000436,RF시스템즈,20240902,정
01587056,엔젯,419080,K,신탁계약에의한취득상황보고서,20240902000435,엔젯,20240902,
00157399,한솔테크닉스,004710,Y,[첨부정정]증권신고서(채무증권),20240902000434,한솔테크닉스,20240902,
00267942,큐캐피탈,016600,K,[기재정정]최대주주변경을수반하는주식담보제공계약체결              ,20240902900732,큐캐피탈,20240902,코정
00138279,S-Oil,010950,Y,[발행조건확정]증권신고서(채무증권),20240902000433,S-Oil,20240902,
00157399,한솔테크닉스,004710,Y,[발행조건확정]증권신고서(채무증권),20240902000431,한솔테크닉스,20240902,정
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000430,문승학,20240902,
00220109,알파AI,043100,K,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",20240902900737,코스닥시장본부,20240902,코
01391033,NH프라임리츠,338100,Y,부동산투자회사자산보관위탁계약체결              ,20240902800759,NH프라임리츠,20240902,유
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000428,남형욱,20240902,
00131780,SK네트웍스,001740,Y,합병등종료보고서(분할),20240902000427,SK네트웍스,20240902,정
00145437,아센디오,012170,Y,[기재정정]주요사항보고서(전환사채권발행결정),20240902000416,아센디오,20240902,정
01391033,NH프라임리츠,338100,Y,부동산투자회사자산보관위탁계약해지              ,20240902800741,NH프라임리츠,20240902,유
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000424,한화,20240902,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000423,김철홍,20240902,
00148610,한화투자증권,003530,Y,투자설명서(일괄신고),20240902000422,한화투자증권,20240902,
00688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000420,오상원,20240902,
00145437,아센디오,012170,Y,[기재정정]주요사항보고서(유상증자결정),20240902000401,아센디오,20240902,정
00148610,한화투자증권,003530,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20240902000419,한화투자증권,20240902,
01365038,자람테크놀로지,389020,K,[기재정정]주요사항보고서(자기주식처분결정),20240902000411,자람테크놀로지,20240902,
00536541,에코프로,086520,K,[기재정정]단일판매ㆍ공급계약체결(자회사의 주요경영사항)              ,20240902900740,에코프로,20240902,코정
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000417,김무영,20240902,정
00117601,유안타증권,003470,Y,[기재정정]투자설명서(일괄신고),20240902000413,유안타증권,20240902,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000408,김명효,20240902,
00618410,KS인더스트리,101000,K,주식매수선택권부여에관한신고,20240902000406,KS인더스트리,20240902,정
00449379,도이치모터스,067990,K,주식등의대량보유상황보고서(일반),20240902000404,권오수,20240902,
01566248,에코프로에이치엔,383310,K,[기재정정]단일판매ㆍ공급계약체결              ,20240902900735,에코프로에이치엔,20240902,코정
00164779,SK하이닉스,000660,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000403,이인노,20240902,
00117601,유안타증권,003470,Y,[기재정정]일괄신고추가서류(파생결합사채-주가연계파생결합사채),20240902000402,유안타증권,20240902,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000400,김동현,20240902,
00105952,LS,006260,Y,타법인주식및출자증권취득결정(자회사의 주요경영사항)              ,20240902800719,LS,20240902,유정
00148610,한화투자증권,003530,Y,투자설명서(일괄신고),20240902000399,한화투자증권,20240902,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000398,김대영,20240902,
00469799,이엔플러스,074610,Y,[기재정정]주요사항보고서(유상증자결정),20240902000381,이엔플러스,20240902,정
00125974,삼부토건,001470,Y,불성실공시법인지정              ,20240902800663,유가증권시장본부,20240902,유
00544452,이리츠코크렙,088260,Y,주식등의대량보유상황보고서(일반),20240902000396,이랜드리테일,20240902,
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000395,김경원,20240902,
00163716,한창,005110,Y,불성실공시법인지정              ,20240902800682,유가증권시장본부,20240902,유
00105952,LS,006260,Y,타법인주식및출자증권처분결정(자회사의 주요경영사항)              ,20240902800725,LS,20240902,유정
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000394,곽종우,20240902,
00440712,리튬포어스,073570,K,임원ㆍ주요주주특정증권등소유상황보고서,20240902000393,신은숙,20240902,
00256502,에이텍,045660,K,합병등종료보고서(영업양수도),20240902000392,에이텍,20240902,
00415868,펩트론,087010,K,임원ㆍ주요주주특정증권등거래계획보고서,20240902000391,최호일,20240902,
00104768,가온전선,000500,Y,특수관계인으로부터주식의취득,20240902000390,가온전선,20240902,공정
00126566,한화에어로스페이스,012450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20240902000389,고상휘,20240902,
00148610,한화투자증권,003530,Y,일괄신고추가서류(파생결합사채-주가연계파생결합사채),20240902000388,한화투자증권,20240902,
00104768,가온전선,000500,Y,특수관계인의유상증자참여,20240902000387,가온전선,20240902,공정
01316236,효성화학,298000,Y,금전대여결정              ,20240902800701,효성화학,20240902,유정
00389970,다날,064260,K,주식등의대량보유상황보고서(일반),20240902000386,박성찬,20240902,
00791209,메타케어,118000,Y,주요사항보고서(유형자산양수결정),20240902000369,메타케어,20240902,정
00104768,가온전선,000500,Y,타법인주식및출자증권취득결정              ,20240902800644,가온전선,20240902,유정
00138190,GS글로벌,001250,Y,[기재정정]유형자산취득결정(종속회사의주요경영사항)              ,20240902800708,GS글로벌,20240902,유
