Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,7880786.0,117827486509.0,13348326729.0,1220576.0,-17944645393.0,-1289577.0,-5170029865.0,-20986.0,22972583280.0,52505.0,-3342371034.0,-1228.0,334285300.0,-9062.0,1007430206.0,0.0,0.0,-42956.0,29110586515.0,-20242.0,-4136140957.0,104270.0,397434565.0,-14283.0,-255342587.0,23
1차 철강 제조업,10073670.0,136951863464.0,9576734205.0,225996.0,-2123396395.0,-97741.0,10707146476.0,-96799.0,-6877600310.0,7137.0,-6157596803.0,6107.0,79795110.0,-5382.0,821112253.0,3.0,970500.0,-91333.0,-1582031505.0,-13053.0,55904635.0,-38359.0,-1462650979.0,6903.0,-243498792.0,61
ETF,12605089.0,300825687377.0,0.0,488878.0,-3821563790.0,1434.0,1243800254.0,-412450.0,4327424279.0,-1440870.0,-10085607611.0,-16775.0,-1166876668.0,1063448.0,13440208367.0,-61901.0,-1550621578.0,8782.0,76667721.0,34866.0,3613654048.0,-78955.0,-1733923569.0,1093.0,-15737174.0,7
가구 제조업,1619664.0,3697853625.0,85995763.0,-166496.0,-264271666.0,146017.0,189321575.0,2552.0,31374548.0,3423.0,37191128.0,-1.0,-27350.0,-577.0,-4025140.0,0.0,0.0,0.0,0.0,-293.0,-1764090.0,24169.0,56084646.0,-6242.0,-12509103.0,9
가전제품 및 정보통신장비 소매업,16670.0,96794995.0,11632480.0,6419.0,38154300.0,-5816.0,-35753225.0,-34.0,-366940.0,-60.0,-533350.0,0.0,0.0,5.0,32120.0,0.0,0.0,0.0,0.0,21.0,134290.0,-569.0,-2034135.0,0.0,0.0,2
가정용 기기 제조업,1250256.0,9103157038.0,542339350.0,58483.0,313635006.0,337.0,273509945.0,-62044.0,-593688118.0,5004.0,202356503.0,556.0,36767000.0,-1384.0,-36460685.0,0.0,0.0,5380.0,350661800.0,-41122.0,-1043526587.0,-4266.0,-13733372.0,7490.0,20276539.0,9
"가죽, 가방 및 유사제품 제조업",93259.0,1309581835.0,53535947.0,23566.0,122447039.0,-10040.0,-131272452.0,-19249.0,-58520445.0,5965.0,304015395.0,-9058.0,-112114560.0,-3474.0,-93788460.0,-1862.0,-23060920.0,-13010.0,-161046360.0,2280.0,28586520.0,5486.0,64337938.0,237.0,3007920.0,5
개인 및 가정용품 수리업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
개인 및 가정용품 임대업,11660.0,257761125.0,20601150.0,6022.0,132865075.0,-5225.0,-115339750.0,-862.0,-18900900.0,651.0,14376425.0,-64.0,-1408000.0,23.0,513100.0,0.0,0.0,-1497.0,-32930675.0,25.0,548250.0,64.0,1353575.0,1.0,22000.0,1
건물 건설업,73588860.0,1379151676516.0,10479615052.0,-161924.0,19320145999.0,264509.0,-7212726099.0,-23392.0,-9400016803.0,-144612.0,-2682618263.0,-47407.0,-2212152365.0,-74734.0,-5826022900.0,0.0,0.0,303029.0,10777452835.0,-59653.0,-9456165660.0,33686.0,-854717672.0,-112879.0,-1852685425.0,26
