Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,26025940,188296589754,3729723418,578875.0,1405320495.0,-309131.0,15321584261.0,-143194.0,-17612272703.0,-49703.0,-1563422392.0,-1563.0,-856029100.0,23349.0,2445415889.0,2339.0,205438400.0,26788.0,-14587908016.0,-144359.0,-3249669084.0,-33675.0,15641414.0,-92875.0,869726533.0,23
1차 철강 제조업,17447308,400453091448,35846399110,-1374580.0,679854839.0,1859642.0,26635443863.0,-516759.0,-27360047084.0,-92993.0,-5699950647.0,-68121.0,-3286564500.0,-115941.0,-8286074575.0,-2121.0,-31349420.0,-241743.0,-6961566925.0,6467.0,-2899792042.0,34788.0,172551808.0,-3091.0,-127803426.0,59
가구 제조업,575197,1839380020,134940084,-18053.0,90280718.0,7599.0,-145394501.0,642.0,3331170.0,593.0,2558820.0,4.0,40260.0,103.0,1774070.0,-59.0,-1712150.0,0.0,0.0,1.0,670170.0,17431.0,65803240.0,-7619.0,-14020627.0,9
가전제품 및 정보통신장비 소매업,36662,240008075,14451905,4468.0,30761820.0,-4580.0,-31249210.0,-333.0,-2239440.0,-391.0,-2635580.0,0.0,0.0,58.0,396140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,2726830.0,2
가정용 기기 제조업,2260234,23413169991,1344761278,-126621.0,-219914777.0,108082.0,522746493.0,11054.0,-289508574.0,-1430.0,49927409.0,133.0,9425750.0,-90.0,-1014029253.0,0.0,0.0,365.0,25922400.0,12077.0,639316820.0,9569.0,-20762440.0,-2084.0,7439298.0,9
"가죽, 가방 및 유사제품 제조업",358960,2682566294,75614475,13344.0,498706162.0,4063.0,-316441777.0,-14954.0,-174787920.0,473.0,1739375.0,0.0,0.0,-20.0,7775.0,-129.0,-6887700.0,-14460.0,-161173250.0,-818.0,-8474120.0,-157.0,3725870.0,-2296.0,-11202335.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,44997,997050825,50411450,-11716.0,-259756975.0,12522.0,277961700.0,-1029.0,-22890675.0,772.0,16974950.0,-526.0,-11661925.0,-1315.0,-29098050.0,0.0,0.0,0.0,0.0,40.0,894350.0,119.0,2382300.0,104.0,2303650.0,1
건물 건설업,21949080,343723694414,15764339894,-1010388.0,-54880473571.0,2308443.0,63737056536.0,-1541359.0,-11498323461.0,-12467.0,-159437864.0,-17126.0,-526539700.0,-1153230.0,-2051530460.0,-2931.0,-6875155.0,-375729.0,-9848813225.0,20006.0,1091875868.0,17141.0,-309476635.0,226163.0,2951217131.0,24
건물설비 설치 공사업,113045,1834468280,25806125,66.0,96473965.0,8241.0,58875575.0,-9455.0,-219539990.0,255.0,963060.0,0.0,0.0,-4266.0,-96480825.0,0.0,0.0,0.0,0.0,-5444.0,-124022225.0,3405.0,86702635.0,-2257.0,-22512185.0,2
