sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
297,빵,LANC,US19900326029,마제티 컴퍼니,3081914700,3.7,115.76,,
297,빵,FLO,US19871208001,플라워스 푸즈,1483811855,4.75,7.28,HOLD,실적 부진
297,빵,BRID,US19840907010,브리지포드 푸즈,57389772,-2.23,6.14,,
297,빵,MGLD,US20220310003,더 메리골드 컴퍼니스,43102065,2.0,1.02,,
297,빵,CHSN,NAS0230329001,샹송 인터내셔널 홀딩,2731766,-5.98,1.1,,
301,교육출판,RELX,US20150706006,릴렉스(ADR),63215035952,1.34,36.39,,
301,교육출판,PSO,US19960111001,피어슨(ADR),9857297740,2.21,16.64,,
301,교육출판,WLY,US20220401011,와일리 존 앤 선스 A,2641970140,3.14,53.2,,
301,교육출판,WLYB,US20220401012,와일리 존 앤 선스 B,2641970140,1.78,53.16,,
301,교육출판,MH,NYS0250723002,맥그로우 힐,2561693600,3.53,13.77,,
301,교육출판,SCHL,US19920303003,스콜라스틱,766417431,0.35,40.28,HOLD,
301,교육출판,EDUC,US19930304001,에듀케이셔널 디벨롭먼트,11758547,-0.73,1.36,,
213,백화점,DDS,US19890623001,딜라즈,9775484547,3.38,642.63,,
213,백화점,M,US19920205001,메이시스,6043306498,1.58,23.18,HOLD,
213,백화점,KSS,US19920101001,콜스,2009399355,3.98,18.3,HOLD,
229,테마파크,DIS,US19620102001,디즈니,187366669425,2.63,110.61,BUY,
229,테마파크,HAYW,US20210311014,헤이워드 홀딩스,3113714934,-0.55,14.5,BUY,
229,테마파크,SEAS,US20130419003,유나이티드 파크&리조트,2069285126,-1.24,44.77,HOLD,
229,테마파크,FUN,NYS0240702001,식스 플래그스 엔터테인먼트,1723381321,1.08,16.91,BUY,
229,테마파크,FBYD,NAS0231006002,팰컨스 비욘드 글로벌,1298963840,1.79,10.83,,
229,테마파크,GDHG,NAS0230410001,골든 헤븐 그룹 홀딩스,27356133,-3.7,1.3,,
459,카드,V,US20080319001,비자,697455664196,3.06,382.41,BUY,트럼프 비자주식 매수
459,카드,MA,US20060525001,마스터카드,512093270082,3.31,599.86,BUY,
459,카드,AXP,US19770518001,아메리칸 익스프레스,228445661113,0.4,337.33,BUY,
459,카드,COF,US19941115001,캐피탈 원 파이낸셜,137270504424,-0.75,216.27,BUY,
459,카드,SHG,US20030916001,신한 파이낸셜 그룹(ADR),35273095018,0.55,75.04,,
459,카드,FLT,US20101215001,코페이,27574663070,-0.77,413.92,BUY,
459,카드,SYF,US20140731002,싱크로니 파이낸셜,27505548809,0.69,80.02,BUY,
459,카드,GPGI,US20211228001,GPGI INC,3732883744,2.11,13.06,HOLD,
459,카드,ATLC,US19990423001,애틀랜티쿠스 홀딩스,1535671703,-0.98,95.15,BUY,
459,카드,PMTS,US20210805007,CPI 카드 그룹,325516553,1.6,28.49,,
447,아이스크림,GIS,US19521114001,제너럴 밀스,21514319177,2.38,40.92,HOLD,
447,아이스크림,MICC,NYS0251208001,더 매그넘 아이스크림 컴퍼니,12303730279,0.95,20.15,HOLD,보통주 매입 개시
447,아이스크림,JJSF,US19860204001,제이앤제이 스낵 푸즈,1647439005,2.58,89.85,BUY,
247,결제서비스,V,US20080319001,비자,697455664196,3.06,382.41,BUY,트럼프 비자주식 매수
247,결제서비스,MA,US20060525001,마스터카드,512093270082,3.31,599.86,BUY,
247,결제서비스,AXP,US19770518001,아메리칸 익스프레스,228445661113,0.4,337.33,BUY,
247,결제서비스,USB,US19730503007,US 뱅코프,102390423940,0.6,62.42,BUY,아웃퍼폼 재확인
247,결제서비스,MELI,US20070810001,메르카도리브레,98138503265,1.31,1947.84,BUY,
