sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
177,반도체패키징,ASX,US20180501002,ASE 테크놀로지 홀딩(ADR),87588725954,3.54,41.2,BUY,8월 매출 호조
177,반도체패키징,AMKR,US19980501001,앰코 테크놀로지,12615603977,1.24,51.35,HOLD,
177,반도체패키징,IMOS,US20010619001,칩모스 테크놀로지스(ADR),1999285170,2.23,58.33,,
79,스마트폰부품,MU,US19890516001,마이크론 테크놀로지,1130950330755,2.72,1027.48,BUY,유가·금리 부담
79,스마트폰부품,QCOM,US19911213001,퀄컴,182998952874,1.33,176.4,HOLD,고유가·금리 부담
79,스마트폰부품,GLW,US19450521001,코닝,143115901538,1.51,168.46,BUY,
79,스마트폰부품,TTMI,US20000921001,TTM 테크놀로지스,13642117011,-3.9,124.3,,
421,원유정제,XOM,US19200325001,엑슨 모빌,661358668688,2.22,164.23,BUY,유가 강세 수혜
421,원유정제,CVX,US19210624001,셰브론,414980444050,1.91,213.81,BUY,유가 급등 수혜
421,원유정제,TTE,US20210611013,토탈에너지스,205807204987,1.71,91.64,BUY,
421,원유정제,PBR,US20000810002,페트로브라스(ADR),129015488504,0.48,20.93,BUY,브라질산 원유 강세
421,원유정제,PBR,US20031007004,페트로브라스 우선주(ADR),129015488504,0.69,18.99,BUY,
421,원유정제,BP,US19700323001,BP(ADR),117601383046,1.78,45.68,BUY,북해 자산 관심
421,원유정제,MPC,US20110623001,마라톤 페트롤리움,111828604834,0.42,399.44,BUY,유가 급등 수혜
421,원유정제,VLO,US19970801002,발레로 에너지,110356322413,1.59,388.95,BUY,유가 상승 수혜
421,원유정제,PSX,US20120412003,필립스 66,103517934053,0.63,260.78,BUY,고유가 수혜
421,원유정제,E,US19951128001,애니 SpA(ADR),80836102215,2.04,56.06,HOLD,
421,원유정제,SU,US19970418001,선코어 에너지,79494968937,1.66,69.02,BUY,
421,원유정제,KMI,US20110211002,킨더 모건,71292781612,-1.78,31.41,BUY,
421,원유정제,EC,US20080918002,에코페트롤(ADR),36593625274,0.28,17.83,HOLD,
421,원유정제,YPF,US19930629001,YPF(ADR),20901577565,2.86,54.61,BUY,
421,원유정제,DINO,US20220315002,HF 싱클레어,19277305970,-0.16,108.14,HOLD,UBS 목표가 상향
421,원유정제,PBF,US20121213002,PBF 에너지,9110252192,-0.34,76.51,HOLD,
421,원유정제,SSL,US20030409001,사솔(ADR),8438319358,9.62,14.58,,
421,원유정제,NEU,US19991007001,뉴마켓,7990047848,-0.6,862.47,,
421,원유정제,CLMT,NAS0240711002,캘러멧,4743893840,3.21,55.64,BUY,
421,원유정제,CVI,US20071023001,CVR 에너지,4641657048,3.49,47.73,SELL,
421,원유정제,DK,US20060504001,델렉 유에스 홀딩스,4638621037,-0.52,75.28,BUY,
421,원유정제,PARR,US20180220001,파 퍼시픽 홀딩스,4116776792,1.28,83.13,BUY,
421,원유정제,REX,US19920701001,렉스 아메리칸 리소시스,1415527253,0.28,42.74,,
421,원유정제,SKYQ,NAS0241010011,스카이 쿼리,23523097,0,2.66,,
553,종합반도체,SKHYV,NAS2607010002,SK하이닉스(ADR),1353922585240,7.05,198.63,BUY,
553,종합반도체,MU,US19890516001,마이크론 테크놀로지,1130950330755,2.72,1027.48,BUY,유가·금리 부담
553,종합반도체,INTC,US19711013001,인텔,552748762196,1.68,106.23,HOLD,유가·금리 부담
553,종합반도체,SNDK,NAS0250224006,샌디스크,254759385705,1.48,1763.73,BUY,
553,종합반도체,ADI,US19790403001,아날로그 디바이스,176191023704,0.54,365.16,BUY,알리프 인수 부담
553,종합반도체,MCHP,US19930326002,마이크로칩 테크놀로지,41764034996,-0.5,73.01,BUY,
553,종합반도체,ON,US20150407001,온 세미컨덕터,27703228151,-0.13,70.99,HOLD,
553,종합반도체,MTSI,US20120315001,메이컴 테크놀로지 솔루션즈 홀딩스,21010205180,4.12,286.12,BUY,
553,종합반도체,SWKS,US19840907014,스카이웍스 솔루션즈,11355324875,1.55,76.55,HOLD,
553,종합반도체,QRVO,US20150105001,코보,9191494407,1.13,105.25,HOLD,
553,종합반도체,DIOD,US19920317002,다이오즈,4191704138,-0.93,90.07,BUY,
553,종합반도체,MX,US20110311001,매그나칩 세미컨덕터,114038954,-1.92,3.06,,
549,원유개발,XOM,US19200325001,엑슨 모빌,661358668688,2.22,164.23,BUY,유가 강세 수혜
549,원유개발,CVX,US19210624001,셰브론,414980444050,1.91,213.81,BUY,유가 급등 수혜
549,원유개발,SHEL,US20220201008,쉘(ADR),274400332376,0.29,95.6,BUY,유가 급등 수혜
549,원유개발,TTE,US20210611013,토탈에너지스,205807204987,1.71,91.64,BUY,
549,원유개발,COP,US19720630003,코노코필립스,162410063406,1.1,136.53,BUY,고유가 수혜
549,원유개발,MPC,US20110623001,마라톤 페트롤리움,111828604834,0.42,399.44,BUY,유가 급등 수혜
549,원유개발,EQNR,US20180517004,에퀴노르(ADR),108608100786,4.24,45.23,HOLD,
549,원유개발,CNQ,US20000731001,캐나디안 내추럴 리소시스,105093253162,0.88,51.35,HOLD,
549,원유개발,SLB,US19620202001,슐럼버거,84831176377,-0.09,57.05,BUY,목표주가 상향
549,원유개발,E,US19951128001,애니 SpA(ADR),80836102215,2.04,56.06,HOLD,
549,원유개발,SU,US19970418001,선코어 에너지,79494968937,1.66,69.02,BUY,
549,원유개발,EOG,US19891004001,EOG 리소시스,76330840526,1.14,147.01,BUY,국제유가 강세
549,원유개발,BKR,US20211207002,베이커 휴즈,63522696411,-0.44,63.64,BUY,단기 마진 부담
549,원유개발,IMO,US19860716001,임페리얼 오일,63340447163,0.18,131.61,HOLD,
549,원유개발,CVE,US20091209001,세노버스 에너지,61216402504,0.81,33.46,BUY,JP모건 의견상향
549,원유개발,FANG,US20121012001,다이아몬드백 에너지,55969393052,1.49,202.63,BUY,유가 강세 수혜
549,원유개발,WDS,US20220602002,우드사이드 에너지 그룹(ADR),44687758095,3.02,24.19,HOLD,
549,원유개발,EC,US20080918002,에코페트롤(ADR),36593625274,0.28,17.83,HOLD,
549,원유개발,HAL,US19480915001,할리버턴,30693489353,0.9,37.13,BUY,
549,원유개발,FTI,US20010614001,테크닙 FMC,30685851880,-0.45,77.81,BUY,
549,원유개발,EXE,US20210210006,익스팬드 에너지,22756781719,-1.56,96.66,BUY,
549,원유개발,PR,US20161012001,퍼미언 리소시스,19830378933,-0.13,23.62,BUY,
549,원유개발,OVV,US20200127001,오빈티브,17612587761,0.42,64.37,BUY,
549,원유개발,VNOM,US20161109014,바이퍼 에너지,16142293485,0.85,45.27,BUY,
549,원유개발,APA,US20200609001,APA,15274873888,2.96,44.84,HOLD,유가 강세
549,원유개발,AR,US20131010002,앤테로 리소시스,12028154397,0.1,39.12,BUY,
549,원유개발,SM,US19921221001,SM 에너지,8991415133,0.58,37.98,BUY,스티펠 의견개시
549,원유개발,KNTK,US20221024004,키네틱 홀딩스,8937589902,-0.78,54.55,BUY,매각 검토 부각
549,원유개발,VIST,US20190725004,비스타 에너지(ADR),8400821809,-1.7,74.57,BUY,확인매장량 확대
549,원유개발,CHRD,US20201120003,코드 에너지,8082983479,1.26,149.47,BUY,매수의견 재개
549,원유개발,NOV,US19961029001,노브,7633595615,0.61,21.52,HOLD,
549,원유개발,MTDR,US20120202002,마타도어 리소시스,7405062686,1.52,60.68,BUY,
549,원유개발,NE,US20210609010,노블,7334175383,-0.94,45.46,BUY,
549,원유개발,WFRD,US20210602003,웨더포드 인터내셔널,6802251185,-0.68,93.06,BUY,
549,원유개발,MGY,US20180801012,매그놀리아 오일 앤 가스,6504946348,1.35,27.79,BUY,JP모건 의견상향
549,원유개발,KGS,NYS0230628002,코디악 가스 서비시스,6492065712,-0.14,64.05,BUY,
549,원유개발,RIG,US19930604001,트랜스오션,6440424759,-0.87,5.71,BUY,
549,원유개발,VAL,US20210503017,발라리스,5944096811,-0.64,84.96,HOLD,
549,원유개발,OII,US19751030001,오셔니어링 인터내셔널,5049804228,-4.32,48.49,,
549,원유개발,CRC,US20201028012,캘리포니아 리소시스,4941241983,2.03,56.7,BUY,
549,원유개발,SEI,US20170509002,솔라리스 에너지 인프라스트럭처,4902663860,5.8,67.67,BUY,목표가 상향
549,원유개발,PTEN,US19931102001,패터슨 UTI 에너지,4833732921,2.13,12.93,BUY,시추기 가동 확대
549,원유개발,CRGY,US20211208002,크레센트 에너지,4693672382,0.35,14.24,BUY,
549,원유개발,PAM,US19900918001,팜파 에네르히아(ADR),4692742760,-0.32,85.91,BUY,
549,원유개발,HP,US19630320001,헬머리치 앤 페인,4373217198,1.14,44.21,HOLD,
549,원유개발,NESR,US20170605001,내셔널 에너지 서비스 리유나이티드,3450968495,1.43,34.67,BUY,
549,원유개발,ARLP,US20161108001,얼라이언스 리소스 파트너스,3433880086,0.53,26.8,,
549,원유개발,BTE,NYS0230223001,베이텍스 에너지,3379671231,2.04,4.99,BUY,
549,원유개발,GPOR,US20210518008,걸프포트 에너지,3187364270,-2.06,176.33,BUY,비중축소 하향
549,원유개발,SDRL,US20221014005,시드릴,3018495336,-0.39,48.02,BUY,
549,원유개발,WTTR,US20170419002,셀렉트 워터 솔루션즈,2883623011,-1.44,20.5,BUY,
549,원유개발,TALO,US20180510003,탈로스 에너지,2868320470,2.04,17.51,BUY,
549,원유개발,NOG,US20220217010,노던 오일 앤 가스,2739241984,0.19,25.73,BUY,
549,원유개발,INVX,US19971023001,이노벡스 인터내셔널,2086418665,0.13,29.84,BUY,
549,원유개발,XPRO,US20211004017,엑스프로 그룹 홀딩스,2035794057,0.5,18.19,HOLD,
549,원유개발,VET,US20090908002,버밀리언 에너지,1994740594,2.53,13.37,BUY,
549,원유개발,FLOC,NYS0250116001,플로우코 홀딩스,1921249050,-0.75,21.08,BUY,
549,원유개발,AESI,NYS0230308001,아틀라스 에너지 솔루션즈,1750754283,4.22,14.58,BUY,
549,원유개발,KRP,US20170203002,킴벨 로열티 파트너스,1735109770,0.4,15.17,,
549,원유개발,KOS,US20110511001,코스모스 에너지,1699038030,0.7,2.87,BUY,목표가 상향
549,원유개발,PUMP,US20170316002,프로페트로 홀딩,1479224363,1.58,12.22,BUY,
549,원유개발,RES,US19840611001,RPC,1446820156,0.92,6.58,HOLD,
549,원유개발,NBR,US19910228001,네이버스 인더스트리스,1397211744,-1.45,90.54,HOLD,
549,원유개발,BORR,US20190731008,보르 드릴링,1367720838,-3.15,4.3,BUY,
549,원유개발,VTOL,US20200612004,브리스토우 그룹,1294430223,-0.92,43.22,,
549,원유개발,PDS,US20051107001,프리시전 드릴링,1155610324,-0.68,89.94,,
549,원유개발,NPKI,US19910919001,NPK 인터내셔널,1147565669,0,13.5,BUY,
549,원유개발,BH,US19951213001,비글래리 홀딩스 B,1139791879,1.63,364.42,,
549,원유개발,BH.A,US20180501003,비글래리 홀딩스 A,1139791879,1.78,1808.74,,
549,원유개발,DEC,NYS0231218001,다이버시파이드 에너지,1093195713,-2.27,15.08,BUY,
549,원유개발,SBR,US19821217001,사빈 로열티 트러스트,1087376057,-0.36,74.23,,
549,원유개발,TTI,US19900410001,테트라 테크놀로지스,1056939764,-0.84,7.07,,
549,원유개발,HPK,US20200824001,하이피크 에너지,1031743052,0.74,8.21,BUY,
549,원유개발,REPX,US20210301021,라일리 익스플로레이션 퍼미언,949907882,0.72,43.14,BUY,
549,원유개발,SOC,US20210419016,세이블 오프쇼어,931608249,1.44,4.92,BUY,매수의견 재개
549,원유개발,FET,US20120412001,포럼 에너지 테크놀로지스,917234508,0.45,80.22,,
549,원유개발,OBE,US20220131013,업시디언 에너지,799598412,1.59,12.16,BUY,
549,원유개발,GFR,NYS0230921001,그린파이어 리소시스,782293742,2.57,6.39,BUY,
549,원유개발,GPRK,US20140207001,지오파크,776371637,-0.33,11.91,BUY,
549,원유개발,VTS,NYS0230117001,비테스 에너지,759989923,1.05,18.22,BUY,
549,원유개발,NUAI,US20220105004,뉴 에라 에너지 & 디지털,704078258,-1.82,6.48,BUY,
549,원유개발,GRNT,US20221025001,그래닛 리지 리소시스,673443628,0,5.1,BUY,
549,원유개발,EGY,US19920731001,발코 에너지,640281354,1.48,6.17,BUY,
549,원유개발,WTI,US20050128002,W&T 오프쇼어,598402646,2.53,4.06,BUY,
549,원유개발,CLB,NYS0230502001,코어 래브러토리스,572820213,1.2,12.62,HOLD,
549,원유개발,SD,US20161004001,샌드리지 에너지,541904757,0.68,14.7,HOLD,
549,원유개발,OIS,US20010208001,오일 스테이츠 인터내셔널,525393773,0.69,8.76,,
549,원유개발,REI,US20130904002,링 에너지,396463145,-2.63,1.48,BUY,
549,원유개발,RNGR,US20170810003,레인저 에너지 서비시스,396405106,1.71,17.21,,
549,원유개발,GTE,US20051114001,그랜 티에라 에너지,362700815,2.25,10.47,HOLD,
549,원유개발,PNRG,US19950818014,프라임에너지 리소시스,341463446,-0.7,214.01,HOLD,
549,원유개발,KGEI,NAS0231011006,콜리브리 글로벌 에너지,228290933,5.5,6.71,,
549,원유개발,SND,US20161104003,스마트 샌드,227513152,0.56,5.39,,
549,원유개발,AMPY,US20190807002,앰플리파이 에너지,205023922,-0.4,4.92,,
549,원유개발,PED,US20130911001,페데브코,194929496,0,14.65,,
549,원유개발,EPSN,US20190219001,엡실론 에너지,190091671,-0.64,6.23,,
549,원유개발,TUSK,US20161014001,매머드 에너지 서비시스,153939620,-0.63,3.17,,
549,원유개발,EPM,US19960411001,에볼루션 페트롤리엄,148924302,-0.27,3.69,BUY,
549,원유개발,SJT,US19801024002,산 후안 베이슨 로열티 트러스트,143249046,0.33,3.08,,
549,원유개발,EP,US20220308002,엠파이어 페트롤리엄,107389519,-10.85,2.3,,
549,원유개발,DTI,US20211229006,드릴링 툴스 인터내셔널,91483168,0.39,2.6,,
549,원유개발,NRT,US19960329002,노스 유러피언 오일 로열티 트러스트,86212147,-2.13,9.17,,
549,원유개발,BSIN,US19900326054,빅 스카이 인더스트리얼,79879254,4.61,1.59,,
549,원유개발,BATL,US20200220001,바탈리언 오일,75697016,3.03,1.36,,
549,원유개발,GEOS,US19971121001,지오스페이스 테크놀로지스,68764878,-2.45,5.18,,
549,원유개발,CRT,US19920227001,크로스 팀버스 로열티 트러스트,67395296,0.8,11.31,,
549,원유개발,PVL,US20180914005,퍼미언빌 로열티 트러스트,61448652,0,1.86,,
549,원유개발,VOC,US20110505004,VOC 에너지 트러스트,57013697,-1.79,3.29,,
549,원유개발,PROP,NAS0231228002,프레리 오퍼레이팅,52837220,-5.39,0.4427,BUY,
549,원유개발,AGIG,US20020118001,아번디아 글로벌 임팩트 그룹,51271654,-1.72,1.14,,
549,원유개발,INDO,US20191219003,인도네시아 에너지,47136392,3.27,3.16,,
549,원유개발,MIND,US19941219001,마인드 테크놀로지,38216728,-6.67,3.92,,2분기 실적 부진
549,원유개발,RCON,US20090731001,레콘 테크놀로지,29801072,-6.34,1.33,,
549,원유개발,EONR,US20220404005,EON 리소시스,28813957,2.26,0.589,,
549,원유개발,PRT,US20180501005,펌록 로열티 트러스트,26185579,-0.47,2.14,,
549,원유개발,MXC,US19970305001,멕스코 에너지,22613104,-2.72,10.74,,
549,원유개발,BRN,US19840907022,반웰 인더스트리스,14594959,-0.99,1.0,,
549,원유개발,TPET,AMX0230418002,트리오 페트롤리엄,8912677,0,1.81,,계속기업 우려 해소
549,원유개발,MARPS,US20190131001,마린 페트롤리엄 트러스트,8690108,4.84,4.55,,
549,원유개발,MTR,US19791015001,메사 로열티 트러스트,4682842,0.8,2.53,,
551,천연가스개발,XOM,US19200325001,엑슨 모빌,661358668688,2.22,164.23,BUY,유가 강세 수혜
551,천연가스개발,CVX,US19210624001,셰브론,414980444050,1.91,213.81,BUY,유가 급등 수혜
551,천연가스개발,SHEL,US20220201008,쉘(ADR),274400332376,0.29,95.6,BUY,유가 급등 수혜
551,천연가스개발,COP,US19720630003,코노코필립스,162410063406,1.1,136.53,BUY,고유가 수혜
