sector_id,sector_name,ticker,toss_code,name_ko,market_cap_usd,change_pct,close,analyst,signal
401,보안,CSCO,US19900216001,시스코 시스템즈,439389845850,-1.85,110.05,BUY,
401,보안,PANW,US20120720001,팰로 앨토 네트웍스,268824442171,13.1,373.96,BUY,
401,보안,CRWD,US20190611002,크라우드스트라이크 홀딩스,210399040889,13.91,235.49,BUY,기존주주 매각등록
401,보안,FTNT,US20091118001,포티넷,113813283661,9.0,170.12,HOLD,보안주 동반 강세
401,보안,NET,US20190912003,클라우드플레어,108484362555,7.77,330.36,BUY,
401,보안,MSI,US19910920001,모토로라,76676737221,1.71,474.13,BUY,공공안전 수주
401,보안,ZS,US20180315001,지스케일러,26665622828,16.52,191.73,BUY,
401,보안,VRSN,US19980130002,베리사인,26270735544,2.06,298.73,BUY,
401,보안,FFIV,US19990604001,F5,23171987638,-0.1,411.28,HOLD,
401,보안,GEN,US20191105002,젠 디지털,18002928230,3.8,31.41,BUY,
401,보안,RBRK,NYS0240424003,루브릭,17853529223,15.64,100.2,BUY,
401,보안,CHKP,US19960628001,체크 포인트 소프트웨어 테크놀로지스,13358670415,5.2,138.49,BUY,의견 하향
401,보안,ALLE,US20131203001,얼리젼,12960971044,1.33,155.39,BUY,
401,보안,SAIL,NAS0250213009,세일포인트,9782572527,15.31,19.88,BUY,AI 감속론 수혜
401,보안,S,US20210629019,센티넬원,6832105418,14.48,22.61,BUY,
401,보안,NTSK,NAS0250918007,넷스코프,5969660003,15.65,17.0,BUY,
401,보안,YOU,US20210629020,클리어 시큐어,5678420420,0.02,42.24,BUY,
401,보안,ADT,US20180118002,ADT,5119074880,0.43,7.08,HOLD,
401,보안,BCO,US19930101001,브링크스,4584324153,-2.41,109.28,,
401,보안,TENB,US20180725005,테너블 홀딩스,3296117485,16.54,35.09,HOLD,
401,보안,OSIS,US19971002001,OSI 시스템즈,3236949798,-2.18,199.83,BUY,
401,보안,REZI,US20181029002,레지디오 테크놀로지스,2884130497,1.67,19.43,BUY,
401,보안,NTCT,US19990812001,넷스카우트 시스템즈,2749664285,-1.76,37.38,BUY,
401,보안,ALRM,US20150625001,알람닷컴 홀딩스,2701083768,0.09,55.41,BUY,
401,보안,ATEN,US20140321001,A10 네트웍스,1785406859,3.52,25.61,BUY,
401,보안,NSSC,US19900326037,냅코 시큐리티 테크놀로지스,1289064609,-1.05,35.88,,
401,보안,VYX,US19811231001,NCR 보익스,1173308025,-3.39,8.26,BUY,
401,보안,RDWR,US19990930001,라드웨어,1166950823,5.73,29.5,BUY,
401,보안,EVLV,US20210719004,이볼브 테크놀로지스,891114002,4.24,5.16,BUY,
401,보안,RSKD,US20210728014,리스키파이드,809902774,3.28,6.29,BUY,
401,보안,MITK,US19950526001,마이텍 시스템즈,772275060,3.89,17.89,,
401,보안,RPD,US20150717002,래피드7,690668434,23.96,12.78,HOLD,
401,보안,OSPN,US20180604001,원스팬,617177278,3.98,17.52,,
401,보안,LAES,NAS0230524001,실SQ,526973020,-2.94,2.31,,상반기 매출 급증
401,보안,CIX,US19980306001,콤프엑스 인터내셔널,437123290,7.01,38.15,,
401,보안,BTQ,NAS0250926001,비티큐 테크놀로지스,413970506,0,2.83,BUY,
401,보안,MRAM,US20161007001,에버스핀 테크놀로지,392551732,-9.19,14.73,BUY,
401,보안,TLS,US20201119006,텔로스,293412393,8.61,4.29,BUY,
401,보안,JLHL,NAS0250626011,쥐룽 홀딩,129826638,-4.6,5.81,,
401,보안,DMRC,US20081017001,디지마크,111692235,1.0,5.05,,
401,보안,WRAP,US20201201004,랩 테크놀로지스,103152409,-1.79,1.65,,
401,보안,FATN,NAS0250408001,팻파이프,78777982,1.07,5.67,BUY,
401,보안,SSTI,US20170607001,사운드싱킹,73399099,4.1,5.84,HOLD,
401,보안,AISP,US20210510003,에어십 AI 홀딩스,66405839,-1.03,1.92,,
401,보안,SPCB,US20130918002,슈퍼컴,62172332,1.0,10.06,,
401,보안,INVE,US19971007002,아이덴티브,62147426,0.39,2.59,HOLD,
401,보안,CTM,US20221013001,카스텔럼,58491286,1.0,0.6271,,
401,보안,IDN,US20200203002,인텔리체크,52372611,-1.54,2.56,BUY,
401,보안,WKEY,US20191204004,와이즈키 인터내셔널 홀딩(ADR),50874025,-2.99,6.17,BUY,
401,보안,SNT,US20210930012,센스타 테크놀로지스,38262766,0.61,1.66,,
401,보안,FIEE,US20210707001,파이이,33567558,-2.78,3.85,,
401,보안,KSCP,US20220127003,나이트스코프,31807966,-0.74,1.34,,
401,보안,AWRE,US19960809001,어웨어,26449345,1.64,1.24,,
401,보안,INTZ,US20201009002,인트루전,20582254,4.69,0.8846,,
401,보안,SMX,NAS0230308004,SMX(시큐리티 매터스),18523463,-0.35,17.06,,
401,보안,IDAI,NAS0230323003,T 스탬프,17935826,-2.81,3.11,,
401,보안,ALAR,NAS0230125001,얼라럼 테크놀로지스(ADR),14023813,13.02,2.17,BUY,
401,보안,DETX,NAS2604022002,리버티 디펜스,12988969,1.74,2.34,,
401,보안,GFAI,NAS0230210004,가드포스 AI,11248372,-5.49,0.3407,,
401,보안,CYCU,US20220411006,사이큐리언,10690529,0.9,3.36,,
401,보안,CISO,US20220114005,시소 글로벌,10588122,6.07,0.2482,,
401,보안,MSAI,US20211116008,멀티센서 AI 홀딩스,10544553,1.66,4.89,,
401,보안,OBAI,NAS2602004001,아워 본드,9810823,-4.28,0.3152,BUY,
401,보안,VRME,US20200619003,베리파이미,8030274,3.49,0.6351,BUY,
401,보안,AUID,US20210824002,오스아이디,6708891,23.85,0.5,,
401,보안,CETX,NAS0230125004,셈트렉스,4156901,-2.88,2.36,,
401,보안,BKYI,US20170725002,바이오 키 인터내셔널,3784700,-0.75,2.63,,
401,보안,CSAI,NAS0250130006,클라우드어스트럭처,3500486,-1.48,4.0,,
401,보안,SUGP,NAS0240124005,SU 그룹 홀딩스,1036836,11.22,0.7228,,
301,교육출판,RELX,US20150706006,릴렉스(ADR),58653474747,5.68,35.72,BUY,
301,교육출판,PSO,US19960111001,피어슨(ADR),9383486548,2.68,16.11,,
301,교육출판,WLY,US20220401011,와일리 존 앤 선스 A,2377591880,2.98,48.43,,
301,교육출판,WLYB,US20220401012,와일리 존 앤 선스 B,2377591880,0.06,48.03,,
301,교육출판,MH,NYS0250723002,맥그로우 힐,2342570175,7.47,13.24,,
301,교육출판,SCHL,US19920303003,스콜라스틱,649834701,0.83,35.3,,
301,교육출판,EDUC,US19930304001,에듀케이셔널 디벨롭먼트,11099688,0,1.31,,
343,음원,SPOT,US20180402003,스포티파이,107401491235,5.81,556.31,BUY,
343,음원,WMG,US20200602002,워너 뮤직 그룹,14729443117,3.21,29.24,BUY,
343,음원,TME,US20181211008,텐센트 뮤직 엔터테인먼트(ADR),12483265029,1.63,8.11,BUY,
