날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-10,1131391195463,-28160068151,-780456198835,-322774928477,0,KOSPI
2026-07-10,582498629451,-4898954257,-421311634262,-156288040932,0,KOSDAQ
