Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,8063492,83108525934,4049605787,-926477.0,-1913882739.0,884633.0,6113925309.0,-13488.0,-4554044009.0,-21019.0,-2614694886.0,843.0,-147895850.0,-5343.0,-1204964923.0,-5.0,-247850.0,27002.0,812421450.0,-14967.0,-1397542450.0,59062.0,547296145.0,-3730.0,-193294706.0,23
1차 철강 제조업,8329309,246251035582,13195254893,-189045.0,-2929691927.0,527735.0,27532525099.0,-324212.0,-23262338418.0,-50136.0,-7959772543.0,-14161.0,130253055.0,-95604.0,-9285951890.0,-4763.0,-58329550.0,-161908.0,-4215407705.0,2508.0,-1867076500.0,13069.0,-525034269.0,-27547.0,-815460485.0,59
가구 제조업,656702,2166895099,63852705,-18568.0,-221291478.0,21290.0,191452647.0,-588.0,-7326990.0,-495.0,-5439360.0,0.0,0.0,-66.0,-1095580.0,-7.0,-189200.0,0.0,0.0,-20.0,-602850.0,-3384.0,34174744.0,1250.0,2991077.0,9
가전제품 및 정보통신장비 소매업,27194,173101670,2011560,-676.0,-4563550.0,3146.0,20872750.0,-2269.0,-15013760.0,-2250.0,-14887180.0,0.0,0.0,-19.0,-126580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,-1295440.0,2
가정용 기기 제조업,3631342,24674295602,1081453655,37377.0,1216175136.0,-18805.0,-1363003724.0,-13656.0,198948729.0,3675.0,60061629.0,165.0,7951200.0,-17737.0,30726650.0,0.0,0.0,2000.0,135539300.0,-1259.0,-33144795.0,-2883.0,-18854820.0,-2033.0,-33265321.0,9
"가죽, 가방 및 유사제품 제조업",452689,2348016542,86597910,-16963.0,189297733.0,42012.0,35322082.0,-10945.0,-120662310.0,19368.0,202654260.0,-39.0,-409200.0,7038.0,72742530.0,-104.0,-5336300.0,-37816.0,-396722220.0,608.0,6408620.0,-10423.0,-83001960.0,-3681.0,-20955545.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,13317,288869800,31818150,98.0,2041125.0,1857.0,40296000.0,-1990.0,-43096925.0,81.0,1735350.0,-1245.0,-26932950.0,-810.0,-17550375.0,0.0,0.0,0.0,0.0,-17.0,-370600.0,29.0,629650.0,6.0,130150.0,1
건물 건설업,9188584,154459343158,17540916645,-1598496.0,-25087010372.0,1347499.0,24352020830.0,115146.0,1626909975.0,49341.0,1190327075.0,-2647.0,-67427230.0,8344.0,-446581295.0,-2449.0,-5629640.0,7726.0,5686940.0,44829.0,736990055.0,173135.0,-519785420.0,-37284.0,-372135013.0,24
건물설비 설치 공사업,51449,937268920,350050,-6842.0,-179494330.0,4713.0,156286510.0,1072.0,17516085.0,321.0,1214785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,16301300.0,1102.0,6517850.0,-45.0,-826115.0,2
