날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-06-17,595662689477,-125900952433,525407174087,-995168911131,0,KOSPI
2026-06-17,-10123168682,3555700290,-33457249449,40024717841,0,KOSDAQ
