날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-02-23,-127121967255,158771235809,1081514407090,-1113163675644,0,KOSPI
2026-02-23,-362388781235,-35991464289,217878548967,180501696557,0,KOSDAQ
