날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-03-06,-1114155720638,107180045465,2948792695782,-1941817020609,0,KOSPI
2026-03-06,476126162063,-9916587811,-79980678194,-386228896058,0,KOSDAQ
