Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,12923192,138514967436,9560473259,1143659.0,13550909240.0,-1241930.0,-23959504269.0,72335.0,10125700285.0,78828.0,9716649229.0,-52.0,102148736.0,-9261.0,-1353148600.0,123.0,12755100.0,10019.0,1746095300.0,-7324.0,-99035380.0,-26187.0,286947208.0,52123.0,-4052464.0,23
1차 철강 제조업,19084220,347108590811,25267707642,-202567.0,12126650526.0,-431254.0,-30916635974.0,627734.0,18354246612.0,98628.0,-1087221366.0,1924.0,-666402019.0,116032.0,9891131675.0,2954.0,35887235.0,384388.0,8991436116.0,23971.0,1194339311.0,33356.0,476974335.0,-27269.0,-41235499.0,59
가구 제조업,375176,1728170482,63110661,-6594.0,-228074153.0,-18197.0,-56187691.0,-1698.0,-32139140.0,-98.0,-2146080.0,-1028.0,-7423810.0,15.0,316150.0,0.0,0.0,-587.0,-22885400.0,0.0,0.0,25303.0,303922892.0,1186.0,12478092.0,9
가전제품 및 정보통신장비 소매업,42683,305130180,413510,-8291.0,-57297980.0,6173.0,43654770.0,2077.0,13387740.0,93.0,644570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984.0,12743170.0,0.0,-19440.0,41.0,274910.0,2
가정용 기기 제조업,680358,15982906438,1252020068,-76485.0,1154134655.0,110064.0,967232351.0,-34258.0,-2120633820.0,-25733.0,-1572096470.0,0.0,0.0,-10087.0,-653143350.0,0.0,0.0,-1545.0,-106506300.0,3107.0,211111400.0,-114.0,-5335476.0,793.0,4602290.0,8
"가죽, 가방 및 유사제품 제조업",380762,5388485315,236483470,31518.0,584122675.0,-61806.0,-672787515.0,35780.0,511773970.0,647.0,39701950.0,-91.0,-1128010.0,33750.0,419883590.0,92.0,5310200.0,2051.0,56710360.0,-669.0,-8704120.0,-6940.0,-437092400.0,1448.0,13983270.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,35865,875507225,73228500,-16914.0,-412260525.0,16491.0,402227575.0,657.0,15760800.0,1784.0,43304200.0,92.0,2254850.0,-761.0,-18598500.0,0.0,0.0,576.0,14091600.0,0.0,0.0,-434.0,-10607850.0,200.0,4880000.0,1
건물 건설업,39489864,712052779936,13627432923,-373629.0,-15428314346.0,-4338.0,6379656037.0,795298.0,8908220523.0,95758.0,-2154271372.0,35503.0,734839775.0,127876.0,2717779900.0,1638.0,4810490.0,297184.0,4968634915.0,237494.0,2641448145.0,-416499.0,390669275.0,-832.0,-250231489.0,24
건물설비 설치 공사업,63173,854468530,1309810,1099.0,24056175.0,-1617.0,-24749835.0,509.0,1114790.0,509.0,1114790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-196095.0,-16.0,-225035.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",7123364,212177734305,17973325452,326161.0,5907164171.0,54444.0,-8272038463.0,-365968.0,3926059197.0,239284.0,12146421502.0,7418.0,352895425.0,20807.0,5518465980.0,0.0,0.0,-628705.0,-14369673540.0,-4883.0,258185830.0,-15699.0,-1592276858.0,1062.0,31091953.0,16
"건축자재, 철물 및 난방장치 도매업",533838,888507873,57054,-86136.0,-142949383.0,87504.0,145215371.0,-29.0,-48662.0,-29.0,-48662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,1019866.0,-1936.0,-3237192.0,1
"경비, 경호 및 탐정업",193894,16203144600,1818748600,504.0,38846750.0,-29283.0,-2461099650.0,28730.0,2418246200.0,-12259.0,-1024571600.0,-47.0,-3942900.0,34738.0,2920628100.0,0.0,0.0,6267.0,523519800.0,31.0,2613800.0,49.0,4006700.0,0.0,0.0,1
고무제품 제조업,1441162,26949261420,4318555547,260239.0,5056551936.0,-175010.0,-5303447909.0,-34647.0,287451967.0,19614.0,-896035063.0,-10480.0,-68576700.0,26372.0,2116128000.0,573.0,-4519845.0,-27059.0,-268250295.0,-43666.0,-591236930.0,-51411.0,-51735572.0,829.0,11179578.0,8
"곡물가공품, 전분 및 전분제품 제조업",4812181,7133386162,69771444,22229.0,112218733.0,21292.0,-32898924.0,-10347.0,-30434022.0,-7958.0,-27580665.0,-3927.0,-11102952.0,39.0,250730.0,1495.0,7414365.0,0.0,0.0,4.0,584500.0,-9152.0,-4069741.0,-24022.0,-44816046.0,7
"골판지, 종이 상자 및 종이용기 제조업",839623,2944227541,122823794,-136970.0,-659030845.0,44991.0,290846237.0,82500.0,275564364.0,71017.0,294373329.0,14675.0,14214785.0,36.0,406180.0,0.0,0.0,-3228.0,-33429930.0,0.0,0.0,9208.0,90685280.0,271.0,1934964.0,9
"과실, 채소 가공 및 저장 처리업",255939,577880469,25471894,62572.0,145186189.0,-64741.0,-150563521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2524.0,6991971.0,-355.0,-1614639.0,3
광고업,1780995,17922866996,2922034827,-174932.0,-1823174212.0,-112548.0,-4097574511.0,287724.0,5891492866.0,-60756.0,-1450417839.0,101.0,7870430.0,346743.0,7314795545.0,0.0,0.0,1642.0,18151500.0,-6.0,1093230.0,1860.0,31231307.0,-2104.0,-1975450.0,19
교육지원 서비스업,24798,67298615,16380,769.0,2088895.0,-768.0,-2086180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2715.0,1
