날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-03,4407883765211,61380586575,-2294244849992,-2175019501794,0,KOSPI
2026-07-03,-103696412521,16399852796,107527478394,-20230918669,0,KOSDAQ
