날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-08-10,569154428443,21461540560,900252155268,-1490868124271,0,KOSPI
2026-08-10,566692485580,3540727760,-672926016862,102692803522,0,KOSDAQ
