Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,10282634,111747563912,6945347469,-43240.0,999871918.0,158714.0,11271343855.0,-109763.0,-11403560028.0,-12711.0,-3665237423.0,-8100.0,-722481800.0,-100076.0,-6928420200.0,-274.0,57583700.0,-3463.0,-1881532350.0,9134.0,823319795.0,-28829.0,-798907931.0,23118.0,-68747814.0,23
1차 철강 제조업,12493930,253816116816,22376219527,-613213.0,-3248581410.0,568906.0,16564067100.0,-9090.0,-14213760612.0,-10636.0,-5741344740.0,-13677.0,-320802070.0,50587.0,-4785738990.0,639.0,53945667.0,-7639.0,-2853174450.0,-27288.0,-589728939.0,46823.0,1294946608.0,6574.0,-396671686.0,59
가구 제조업,410879,1311215145,77656998,31838.0,157711532.0,-34372.0,-173288113.0,235.0,4077672.0,137.0,2093582.0,36.0,314330.0,-12.0,-351950.0,0.0,0.0,0.0,0.0,75.0,2030600.0,135.0,6557160.0,2164.0,4941749.0,9
가전제품 및 정보통신장비 소매업,37605,233720665,13069815,11435.0,73616575.0,-11610.0,-75018980.0,580.0,3926795.0,579.0,3920375.0,0.0,0.0,1.0,6420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-405.0,-2524390.0,2
가정용 기기 제조업,1181600,12345308236,1077924748,37494.0,-1438388019.0,-58040.0,169071009.0,23090.0,1175140943.0,22311.0,867443710.0,88.0,6632490.0,3971.0,247224645.0,0.0,0.0,707.0,46161100.0,-3788.0,8413698.0,1840.0,112416150.0,-4384.0,-18240083.0,9
"가죽, 가방 및 유사제품 제조업",411892,2599542880,97767220,1292.0,359084890.0,44790.0,101741860.0,-47616.0,-494655785.0,325.0,10285370.0,1071.0,10570260.0,2414.0,23649790.0,9.0,450200.0,-52094.0,-530736945.0,659.0,-8874510.0,1896.0,34768045.0,-362.0,-939010.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,17293,367806075,57815750,-1796.0,-38174225.0,1280.0,27198550.0,475.0,10111075.0,47.0,974650.0,-620.0,-13207125.0,1076.0,22940200.0,0.0,0.0,0.0,0.0,-28.0,-597000.0,76.0,1610150.0,-35.0,-745550.0,1
건물 건설업,10531775,179037801473,19936666613,-1226839.0,-27524124007.0,1154468.0,26745091681.0,-12034.0,-7675719.0,-158395.0,-3064192831.0,-9875.0,-246737085.0,53685.0,992647990.0,-691.0,-22307560.0,60519.0,1531536000.0,41483.0,776209367.0,78538.0,691114014.0,5867.0,95594031.0,24
건물설비 설치 공사업,49792,940546335,39513760,7243.0,101715305.0,-13840.0,-256944105.0,6584.0,141450320.0,6493.0,139514845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-514025.0,786.0,30509350.0,-773.0,-16730870.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",5958859,157412393004,13464059818,-224812.0,-16129482781.0,543742.0,27562525335.0,-356272.0,-11993785509.0,-204973.0,-7887679599.0,-6490.0,-98894880.0,-116861.0,-2573193105.0,1662.0,212010725.0,1392.0,-1128007945.0,-31047.0,-518989155.0,25268.0,301720418.0,12074.0,259022537.0,16
"건축자재, 철물 및 난방장치 도매업",524601,543657192,12248082,-47389.0,-49494660.0,43817.0,45781791.0,714.0,715561.0,714.0,715561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.0,2997308.0,1
