날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-02-05,-2069271187792,300966725319,6779074094183,-5010769631710,0,KOSPI
2026-02-05,-538540069476,-92114171971,906287050351,-275632808904,0,KOSDAQ
