날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-07-13,-2233823130778,17494136260,3886877194117,-1670548199599,0,KOSPI
2026-07-13,184302119584,20268385029,183264735044,-387835239657,0,KOSDAQ
