Sector,거래량,거래대금,공매도거래대금,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,종목수
1차 비철금속 제조업,7425075,198428452321,6896250777,1260025.0,729234423.0,-1216349.0,-10586961591.0,-26066.0,8307771931.0,9376.0,-4176893433.0,-747.0,581637740.0,-8832.0,2735842388.0,0.0,0.0,9695.0,11225564153.0,-35635.0,-2073549217.0,-2606.0,1402011545.0,-15004.0,147943692.0,23
1차 철강 제조업,13995081,355208907497,18992442137,1132773.0,22859347857.0,-861740.0,-13248933555.0,-80642.0,-7239500827.0,326268.0,9766201078.0,-29680.0,-897629410.0,54728.0,-6533783425.0,-1957.0,-101576430.0,-139723.0,351001163.0,-283958.0,-9277311278.0,-185181.0,-2240679660.0,-5210.0,-130233815.0,59
가구 제조업,625307,3084617685,28263652,108268.0,560187231.0,-109747.0,-535513437.0,-7021.0,-103768567.0,-287.0,-1422762.0,-697.0,-9609245.0,-25.0,-477650.0,-46.0,-1981400.0,-4745.0,-50051510.0,-1221.0,-40226000.0,11535.0,94576883.0,-3035.0,-15482110.0,9
가전제품 및 정보통신장비 소매업,24868,182462445,7818810,4294.0,31485470.0,-3240.0,-23821460.0,-1582.0,-11550790.0,-1432.0,-10461510.0,0.0,0.0,358.0,2619220.0,0.0,0.0,-488.0,-3561900.0,-20.0,-146600.0,405.0,2980800.0,123.0,905980.0,2
가정용 기기 제조업,1224607,50866648315,3078890559,64814.0,-2025753367.0,-231467.0,-8171181756.0,157677.0,9713285407.0,167384.0,10243470907.0,-89.0,-5173700.0,-956.0,-46757100.0,0.0,0.0,51.0,2947200.0,-8686.0,-479636000.0,9464.0,496891083.0,-488.0,-13241367.0,8
"가죽, 가방 및 유사제품 제조업",498005,6474080515,28268770,-9490.0,-173493475.0,6088.0,94146060.0,259.0,29608315.0,288.0,-4647890.0,-365.0,-5312840.0,5249.0,58835320.0,11.0,651700.0,-621.0,-8480000.0,-5808.0,-98898375.0,1669.0,32623960.0,1474.0,17115140.0,5
개인 및 가정용품 수리업,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
개인 및 가정용품 임대업,29802,694544225,47965300,2455.0,57757975.0,-184.0,-5131450.0,-2299.0,-53277175.0,1109.0,25749200.0,160.0,3727250.0,-188.0,-4188025.0,0.0,0.0,-1852.0,-42985700.0,-1528.0,-35579900.0,27.0,626850.0,1.0,23800.0,1
건물 건설업,16651298,66381524418,3499412663,2556645.0,13883896312.0,-975999.0,-8123590704.0,-746467.0,-5583664586.0,-150826.0,-929498986.0,12938.0,311056851.0,-31269.0,-602371135.0,1144.0,3365268.0,-41977.0,-1162512258.0,-536464.0,-3203450851.0,-851085.0,-218246975.0,16906.0,41605953.0,24
건물설비 설치 공사업,75757,888935215,863095,-2111.0,-51389155.0,8442.0,140148370.0,-6329.0,-88720255.0,186.0,226460.0,0.0,0.0,15.0,205660.0,0.0,0.0,0.0,0.0,-6530.0,-89152375.0,-2.0,-37770.0,0.0,-1190.0,2
"건축기술, 엔지니어링 및 관련 기술 서비스업",24739933,687029873250,29257013159,-506972.0,35091787821.0,504641.0,-10924783896.0,-89520.0,-25378167498.0,43576.0,-1845279823.0,-16306.0,-1366584135.0,-32340.0,-6146278070.0,0.0,0.0,3761.0,-9549539915.0,-83192.0,-6334184505.0,62013.0,1033189636.0,29838.0,177973937.0,16
