날짜,기관합계,기타법인,개인,외국인합계,전체,시장
2026-09-04,1669408339768,1573921676502,-3722938092663,479608076393,0,KOSPI
2026-09-04,160932961083,-8275669539,-412510363695,259853072151,0,KOSDAQ
