티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금
095570,AJ네트웍스,유가,산업용 기계 및 장비 임대업,"렌탈(파렛트, OA장비, 건설장비)",5070,172070,871561440,-1.17,2009740,0.23,51642.0,260199440.0,-873.0,-3455790.0,-54050.0,-273313700.0,66.0,334370.0,-131.0,-663570.0,-53996.0,-273041150.0,0.0,0.0,84.0,425880.0,-73.0,-369230.0,3118.0,15739470.0,163.0,830580.0
006840,AK홀딩스,유가,기타 금융업,지주사업,8520,4654,39310550,0.47,831270,2.11,-810.0,-6858490.0,32.0,248680.0,764.0,6491930.0,-44.0,-370670.0,0.0,0.0,448.0,3820350.0,0.0,0.0,360.0,3042250.0,0.0,0.0,0.0,0.0,14.0,117880.0
027410,BGF,유가,기타 금융업,지주회사,4885,571285,2841329067,-4.78,11510015,0.41,-19445.0,-99123287.0,34869.0,177309887.0,-19595.0,-98818480.0,-2557.0,-13473330.0,0.0,0.0,3.0,14655.0,-1064.0,-5331105.0,-15977.0,-80028700.0,0.0,0.0,4160.0,20539010.0,11.0,92870.0
282330,BGF리테일,유가,종합 소매업,체인화 편의점,127300,67526,8565584650,-2.9,765731900,7.74,-12306.0,-1560921750.0,17007.0,2152478650.0,-1697.0,-210376100.0,1125.0,144148200.0,-2105.0,-266000600.0,-2939.0,-370464150.0,0.0,0.0,2792.0,353697300.0,-479.0,-60184550.0,-3585.0,-454814800.0,581.0,73634000.0
138930,BNK금융지주,유가,기타 금융업,금융지주회사,18470,887636,16381241845,0.11,1174485040,6.65,-45584.0,-845458870.0,-42495.0,-775221780.0,79993.0,1472886000.0,-44378.0,-820047230.0,-2949.0,-54297305.0,58462.0,1078848310.0,0.0,0.0,-69118.0,-1274812680.0,28348.0,522888195.0,7875.0,143904930.0,211.0,3889720.0
001460,BYC,유가,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급",48450,1356,64700000,1.57,7859750,7.76,-220.0,-10470000.0,-313.0,-15088750.0,515.0,24705350.0,4.0,180900.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,532950.0,500.0,23991500.0,0.0,0.0,18.0,853400.0
001465,BYC우,KOSPI,기타/미분류,기타/미분류,30950,241,7410800,0.65,396950,5.36,15.0,458425.0,-15.0,-458500.0,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001040,CJ,유가,기타 금융업,지주회사,203000,80694,16354823650,-0.98,4721864500,27.13,-1047.0,-208981050.0,5004.0,1011915300.0,-4560.0,-925892250.0,-6431.0,-1309048900.0,-2604.0,-525322500.0,-306.0,-58887250.0,0.0,0.0,-224.0,-47359250.0,4883.0,989990150.0,592.0,120721500.0,11.0,2236500.0
079160,CJ CGV,유가,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화상영,영화관 운영",4800,320117,1525876796,1.48,152038200,9.96,-31920.0,-150672921.0,10287.0,46539247.0,21068.0,101455724.0,-291.0,-1376020.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,1468800.0,21053.0,101362944.0,0.0,0.0,565.0,2677950.0
00104K,CJ4우(전환),KOSPI,기타/미분류,기타/미분류,173500,4637,797040500,-0.57,1882000,0.24,95.0,14580800.0,-1732.0,-297251000.0,1621.0,279932900.0,1665.0,287448900.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,-12527600.0,29.0,5012500.0,10.0,1709800.0,6.0,1027500.0
